,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Jim,Jim,NNP,Xxx
3,",",",",",",","
4,and,and,CC,xxx
5,good,good,JJ,xxxx
6,morning,morning,NN,xxxx
7,"
","
",_SP,"
"
8,The,the,DT,Xxx
9,fourth,fourth,JJ,xxxx
10,quarter,quarter,NN,xxxx
11,of,of,IN,xx
12,2016,2016,CD,dddd
13,saw,see,VBD,xxx
14,a,a,DT,x
15,continuation,continuation,NN,xxxx
16,of,of,IN,xx
17,a,a,DT,x
18,strong,strong,JJ,xxxx
19,operating,operating,NN,xxxx
20,and,and,CC,xxx
21,financial,financial,JJ,xxxx
22,results,result,NNS,xxxx
23,we,-PRON-,PRP,xx
24,saw,see,VBD,xxx
25,throughout,throughout,IN,xxxx
26,the,the,DT,xxx
27,year,year,NN,xxxx
28,"
","
",_SP,"
"
29,Revenues,revenue,NNS,Xxxxx
30,in,in,IN,xx
31,the,the,DT,xxx
32,quarter,quarter,NN,xxxx
33,were,be,VBD,xxxx
34,$,$,$,$
35,3.46,3.46,CD,d.dd
36,billion,billion,CD,xxxx
37,",",",",",",","
38,an,an,DT,xx
39,increase,increase,NN,xxxx
40,of,of,IN,xx
41,$,$,$,$
42,214,214,CD,ddd
43,million,million,CD,xxxx
44,",",",",",",","
45,or,or,CC,xx
46,6.6,6.6,CD,d.d
47,%,%,NN,%
48,when,when,WRB,xxxx
49,compared,compare,VBN,xxxx
50,to,to,IN,xx
51,the,the,DT,xxx
52,fourth,fourth,JJ,xxxx
53,quarter,quarter,NN,xxxx
54,of,of,IN,xx
55,2015,2015,CD,dddd
56,.,.,.,.
57,Once,once,RB,Xxxx
58,again,again,RB,xxxx
59,",",",",",",","
60,our,-PRON-,PRP$,xxx
61,revenue,revenue,NN,xxxx
62,growth,growth,NN,xxxx
63,was,be,VBD,xxx
64,driven,drive,VBN,xxxx
65,by,by,IN,xx
66,the,the,DT,xxx
67,successful,successful,JJ,xxxx
68,execution,execution,NN,xxxx
69,of,of,IN,xx
70,our,-PRON-,PRP$,xxx
71,price,price,NN,xxxx
72,",",",",",",","
73,customer,customer,NN,xxxx
74,service,service,NN,xxxx
75,",",",",",",","
