,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Dennis,Dennis,NNP,Xxxxx
4,",",",",",",","
5,and,and,CC,xxx
6,good,good,JJ,xxxx
7,morning,morning,NN,xxxx
8,",",",",",",","
9,everyone,everyone,NN,xxxx
10,"
","
",_SP,"
"
11,Fiscal,fiscal,JJ,Xxxxx
12,year,year,NN,xxxx
13,2017,2017,CD,dddd
14,was,be,VBD,xxx
15,another,another,DT,xxxx
16,successful,successful,JJ,xxxx
17,year,year,NN,xxxx
18,for,for,IN,xxx
19,our,-PRON-,PRP$,xxx
20,company,company,NN,xxxx
21,"
","
",_SP,"
"
22,We,-PRON-,PRP,Xx
23,build,build,VBP,xxxx
24,momentum,momentum,NN,xxxx
25,in,in,IN,xx
26,every,every,DT,xxxx
27,quarter,quarter,NN,xxxx
28,",",",",",",","
29,pivoted,pivot,VBD,xxxx
30,our,-PRON-,PRP$,xxx
31,business,business,NN,xxxx
32,through,through,IN,xxxx
33,the,the,DT,xxx
34,channels,channel,NNS,xxxx
35,and,and,CC,xxx
36,categories,category,NNS,xxxx
37,driving,drive,VBG,xxxx
38,global,global,JJ,xxxx
39,prestige,prestige,NN,xxxx
40,beauty,beauty,NN,xxxx
41,",",",",",",","
42,created,create,VBD,xxxx
43,exciting,exciting,JJ,xxxx
44,new,new,JJ,xxx
45,products,product,NNS,xxxx
46,",",",",",",","
47,reached,reach,VBD,xxxx
48,new,new,JJ,xxx
49,consumers,consumer,NNS,xxxx
50,",",",",",",","
51,and,and,CC,xxx
52,strengthened,strengthen,VBD,xxxx
53,our,-PRON-,PRP$,xxx
54,multiple,multiple,JJ,xxxx
55,engines,engine,NNS,xxxx
56,of,of,IN,xx
57,growth,growth,NN,xxxx
58,"
","
",_SP,"
"
59,When,when,WRB,Xxxx
60,the,the,DT,xxx
61,year,year,NN,xxxx
62,began,begin,VBD,xxxx
63,",",",",",",","
64,we,-PRON-,PRP,xx
65,said,say,VBD,xxxx
66,we,-PRON-,PRP,xx
67,expected,expect,VBD,xxxx
68,our,-PRON-,PRP$,xxx
69,sales,sale,NNS,xxxx
70,to,to,TO,xx
71,accelerate,accelerate,VB,xxxx
72,as,as,IN,xx
73,demands,demand,NNS,xxxx
74,progressed,progress,VBN,xxxx
75,and,and,CC,xxx
76,they,-PRON-,PRP,xxxx
77,did,do,VBD,xxx
78,",",",",",",","
79,building,build,VBG,xxxx
80,each,each,DT,xxxx
81,quarter,quarter,NN,xxxx
82,and,and,CC,xxx
83,culminating,culminate,VBG,xxxx
84,in,in,IN,xx
85,an,an,DT,xx
86,exceptional,exceptional,JJ,xxxx
87,final,final,JJ,xxxx
88,quarter,quarter,NN,xxxx
89,and,and,CC,xxx
90,full,full,JJ,xxxx
91,year,year,NN,xxxx
92,"
","
",_SP,"
"
93,The,the,DT,Xxx
94,fourth,fourth,JJ,xxxx
95,quarter,quarter,NN,xxxx
96,results,result,NNS,xxxx
97,came,come,VBD,xxxx
98,largely,largely,RB,xxxx
99,from,from,IN,xxxx
100,terrific,terrific,JJ,xxxx
101,strengths,strength,NNS,xxxx
102,in,in,IN,xx
103,China,China,NNP,Xxxxx
104,",",",",",",","
105,travel,travel,VBP,xxxx
106,retail,retail,NN,xxxx
107,and,and,CC,xxx
108,online,online,RB,xxxx
109,",",",",",",","
110,as,as,RB,xx
111,well,well,RB,xxxx
112,as,as,IN,xx
113,from,from,IN,xxxx
114,many,many,JJ,xxxx
115,of,of,IN,xx
116,our,-PRON-,PRP$,xxx
117,brands,brand,NNS,xxxx
118,including,include,VBG,xxxx
119,our,-PRON-,PRP$,xxx
120,latest,late,JJS,xxxx
121,acquisitions,acquisition,NNS,xxxx
122,"
","
",_SP,"
"
123,In,in,IN,Xx
124,this,this,DT,xxxx
125,new,new,JJ,xxx
126,fiscal,fiscal,JJ,xxxx
127,year,year,NN,xxxx
128,",",",",",",","
129,we,-PRON-,PRP,xx
130,expect,expect,VBP,xxxx
131,our,-PRON-,PRP$,xxx
132,effective,effective,JJ,xxxx
