,Sentences
0,"Thanks, Fareed"
1,We'll start with our transformation of U.S
2,Snacks and an update on our DSD transition on slide number 16.
3,I'm very pleased with the execution of this extremely complex undertaking
4,"Customer feedback has been very good, and our operational metrics are all on track"
5,"By the end of July, we were shipping completely via warehouse distribution to all customers and exiting our DCs, trucks and equipment and reducing the workforce"
6,We are working diligently with our customer to ensure all details and issues are taken care of
7,And I'm extremely proud of how our organization has risen to this challenge
8,"From the standpoint of in-market performance, you saw the impact of the transition in our scanner data and we expected this"
9,We pulled right back on promotional activity in order to facilitate the production and shipping of initial inventories to the warehouses of our customers
10,"This resulted in sharp declines in incremental sales, promotional volume and number of displays"
11,"Our average number of items are down, too, reflecting our SKU rationalization"
12,"Now, as we look forward, we will see momentum build behind a more focused assortment on-shelf and fewer, but bigger, displays with an emphasis on quality positions"
13,"All of this will be supported by significant increases in brand-building against our largest brands, as we move from push to pull"
14,The net results of all of this will be an improvement in our in-market performance over the coming weeks and months
15,"From a financial perspective, the transformation of Snacks remains on track"
16,We have already begun to boost our brand-building investment
17,"And, as you can see in our Q3 P&L, the expected overhead reductions are coming through to the bottom line"
18,An undertaking of this magnitude isn't easy
19,We've come a long way and we still have work to do
20,But you're starting to see U.S
21,Snack's future taking shape
22,"There is no question that this will become a stronger, more profitable business"
23,"Snack's Q3 results, summarized on slide number 17, came in as expected"
24,Net sales were impacted by the factors we've already discussed: the list price adjustment; the pullback in merchandising; and the rationalization of SKUs
25,"Nevertheless, we also saw a strong increase in operating profit and operating margin"
26,"We did boost our brand-building investment in Q3, which bodes well for future performance"
27,"And this was more than offset by a ramp-up of overhead savings during the quarter, as we reduced our workforce and exited distribution centers, trucks and equipment"
28,"In the fourth quarter, we're working to build momentum"
29,"We're increasing brand-building significantly, including in-market promotional support"
30,And we expect to see an improvement in consumption
31,"Meanwhile, we'll be close to a full overhead savings rate, boosting profit"
32,"We'll give back some benefits from Q3, including hurricane-related shipments and some brand-building timing, but profit growth will still be very strong"
33,"Now, let's turn to slide number 18 and U.S"
