,Sentences
0,"Thanks, Mark, and good morning to all of you on the phone and the webcast"
1,"In the third quarter, I'm pleased with our performance"
2,"We delivered growth, both in net sales and EPS, in a volatile environment"
3,"We continue to feel good about our CMG and snack strategy, as most segments within the $100 billion U.S"
4,snack wheel remained strong and continue to outpace center of the plate trends
5,"As planned, constant currency net sales increased 1.1% in the third quarter"
6,"And EPS of $1.33, increased 3% versus last year"
7,"There was no change to our constant currency full year net sales outlook, and we reaffirmed full year EPS growth at the high-end of our 7% to 9% range"
8,"As discussed previously, embedded in our outlook are important marketplace investments in the business that will benefit the company over the near and long-term, as well as some new challenges, such as higher freight and distribution, that emerged in the course of the quarter"
9,"Patricia will have further details, but some of these, particularly the supply chain costs, pressured Q3 operating profit and are expected to continue in Q4."
10,"We believe investments in our strategic initiatives will enable the business to deliver long-term sales growth, gross margin expansion and operating profit growth, or a virtuous cycle, over our strategic planning cycle"
11,Advertising and related consumer marketing expense increased 3.7% in Q3.
12,"Advertising expense was up 10%, partially offset by lower consumer promotions"
13,"There is no change to our full year North America advertising and related consumer marketing outlook, although International and Other segment advertising and related consumer marketing is estimated to be lower in 2017 versus 2016, resulting in total Hershey Company spend that will be about the same as last year"
14,"Now, let me turn to our measured channel retail performance"
15,"But before I do, I want to note that this summer, we selected IRI as our preferred market insights and analytics provider"
16,"IRI has made significant investments in capabilities and technology platforms, and we believe they are a good partner for Hershey"
17,"IRI's platform will help us target the right consumers, in the right channels, at the right moment"
18,Total Hershey Q3 U.S
19,"retail takeaway growth was 1%, driven by CMG growth of 1.4%"
20,"This more than offsets some softness in grocery items, such as baking chips and syrup"
21,"Looking at CMG, or candy, mint and gum, the category and Hershey continue to outpace center of the store edibles"
22,"For the 12-week and year-to-date period ending October 8, CMG category growth was plus 2.4% and plus 1.7%, respectively"
23,Hershey Q3 and year-to-date CMG retail takeaway was plus 1.4% and plus 2%
24,"Our year-to-date CMG market share is up plus 0.1 points, driven by strong innovation and in-store activity in the first half of the year"
25,"Importantly, within the combined chocolate and non-chocolate candy segment, where we derive the majority of our U.S"
26,"sales, Q3 category growth is about 3.3%"
27,"Our core chocolate brands, Reese's, Hershey's, Kit Kat and Kisses, continue to drive growth, and I'm particularly pleased with their marketplace performance"
28,The combined retail takeaway on these brands in Q3 increased about 5%
