,Sentences
0,"Good morning, everybody"
1,Altria delivered outstanding financial performance in the third quarter contributing to a strong first nine months of 2017.
2,We grew adjusted diluted earnings per share of 9.8% in the third quarter and 5.5% for the first nine months
3,"As we expected, our earnings growth is accelerating as we move through the second half of the year"
4,"We continue to return a significant amount of cash to shareholders through both dividends and share repurchase as Billy will describe in more detail, and in August, our board of directors voted to increase our quarterly dividend by 8.2%, and that's the 51st increase in the past 48 years"
5,Our core tobacco businesses were the primary drivers of our earnings growth
6,"In the quarter, the smokeable products segment delivered 7.7%, adjusted operating company's income growth, a strong pricing and lower cost more than offset volume declines"
7,"For the first nine months, smokeable products segment adjusted operating company's income grew 7.4%"
8,"Reported cigarette volumes were challenged in the quarter due to the industry's rate of decline, trade inventory movements, retail share declines and one fewer shipping day"
9,We're very pleased with the financial performance in the smokeable segment
10,Our strategy continues to be to maximize income while maintaining momentum on Marlboro and Black & Mild over the long-term
11,"As you know, we view momentum has continued strength across various brand metrics including equity, demographics, profitability and retail share"
12,"Marlboro continues to have category-leading equity, strong demographics and is, of course, highly profitable"
13,"As for retail share, Marlboro declined by 0.5 share point to 43.2% in the quarter and 0.3 for the first nine months to 43.4%"
14,So let's look at what's happening here beginning with California
15,"As we described in the second quarter call, we expected the dynamics related to the California $2-per-pack SCT increase to dampen Marlboro's share through the back half and that's continuing to happen"
16,"You are familiar with Marlboro's over-indexed share in California at over 50%, and Marlboro thus continues to experience disproportionate share impact during this period due to the SCT increase"
17,"Second, there was elevated competitive activity in the quarter, including high levels of promotional spending and a competitive brand launch"
18,"In fact, there have been five such launches by major competitors this year, many with multiple packings behind them"
19,"Those launches and the promotional resources accompanying them have increased the short-term share pressure on Marlboro, the share leader"
20,"Share performance is best measured over years, not quarters, of course, but it's important to understand that PM USA is addressing Marlboro's recent share declines"
21,"First, it is reallocating certain marketing resources, including in California"
22,These have included changes to promotional resources and product expansions
23,"For example, PM USA has revised its retail trade programs to focus retailers on the profitability"
24,Marlboro brings to their stores
25,"In this process, PM USA has reallocated resources from underperforming retail program options to promotions that support maintaining Marlboro's leadership position"
26,"Second, PM USA recently announced the expansion of Marlboro Black label in California and Washington state"
27,"Marlboro Black label features the latest in Marlboro's packaging innovation, its exclusive soft touch technology"
28,We expect these actions to help stabilize Marlboro's share while staying on strategy to maximize income
29,Look for more product news from PM USA at our Investor Day next week
30,Moving to the smokeless product segment
31,USSTC delivered outstanding adjusted operating company's income growth of 15.7% in the third quarter as higher net pricing and lower costs more than offset lower shipment volume
32,The smokeless product segment delivered 6.3% adjusted operating company's income growth for the first nine months of 2017.
33,Copenhagen's retail share grew 0.2% to 33.9% in the third quarter and by 0.6% for the first nine months to 33.6%
34,"On a combined basis, Copenhagen and Skoal retail share declined 1.2 share points in the third quarter and 0.9 share points for the first nine months driven by Skoal declines"
35,These results reflect USSTC's continued focus on growing Copenhagen while refining its Skoal investments to enhance its profitability
36,"In e-vapor, Nu Mark grew MarkTen's third quarter volume by more than 50%, driven by expanded distribution and category growth"
37,MarkTen had a third quarter national retail share of approximately 13.5% in mainstream channels
38,"And Nu Mark recently announced plans to expand the distribution of MarkTen Bold to approximately 15,000 additional stores in the fourth quarter"
39,"In heated tobacco, the team at PM USA has made significant progress on its commercialization plans for IQOS, which we're excited to share with you next week at our Investor Day"
40,Another focus of our Investor Day will be the regulatory environment
41,"As everyone knows, in July, FDA announced its comprehensive plan for U.S"
42,tobacco and nicotine regulation
43,FDA stated its belief that this approach will strike an appropriate balance between regulation and encouraging development of innovative tobacco products that may be less risky than cigarettes
44,"We're encouraged by this important evolution in the agency's stance on innovation, having long advocated for a comprehensive regulatory policy that acknowledges the continuum of risk"
45,"We also support FDA's stated intention to issue regulations, outlining what information it expects to be included in product applications and in reports to demonstrate substantial equivalence"
46,"Obviously, establishing the rules before any decisions are taken is simple regulatory fairness"
47,"And we further support Commissioner Gottlieb's direction to the Center for Tobacco Products to reconsider its approach to substantial equivalence for provisional products, a process we previously have described as increasingly onerous and expensive"
48,"Finally, FDA also stated its intention to explore a product standard relating to nicotine; a possibility since the act became law in 2009, and for which PM USA has been preparing"
49,"As the FDA itself acknowledged, developing such a standard will be a long and complex process requiring significant stakeholder comment and engagement, and again we'll say more about all this next week"
50,"In summary, we're very pleased with our performance through what's been a challenging nine months"
51,"Thus, we reaffirm our 2017 full-year guidance of 7.5% to 9.5% adjusted diluted EPS growth"
52,And here's Billy for more detail on our performance
53,Hi Chris
54,"Good questions, both"
55,"So we've discussed previously, Chris, that elasticities with respect to cigarettes and we've had big jolts before like the one that we've experienced in California"
56,"And what happens is, as you know, there's an immediate disruption and you get a deep decline, and then it comes back to the curve that we've observed over the years, which is about negative 0.3."
57,So a lot of it depends on how big the shock is
58,"California $2 a pack, after not having had an increase for decades, really"
59,So it's coming back
60,We expect it will come back to where it is on the curve
61,and we see some improvement there
62,But it's going to take some time
63,It was a big shock to the system
64,"And you see that in the numbers, I think"
65,"So on Marlboro, we're very pleased actually with Marlboro's product pipeline"
66,You see that what we try to do is we try to bring out SKUs to the market where we think that there's a niche where Marlboro can gain some business from competitive smokers
67,"We're also, frankly, trying to create news in the marketplace about Marlboro to keep its momentum moving forward, and so we're going to talk about this next week"
68,"And I mentioned, I think, Black label already in the remarks"
69,"I won't comment too specifically, Chris"
70,But I think we've called out several areas before
71,"We are building a very, very strong competitive advantage in digital marketing and we continue to invest there"
72,We continue to invest in the equity behind our brands
73,"And obviously, as the FDA has now set the new direction with respect to reduced-risk products, you have to make investments there in order to compete effectively"
74,And those are some areas that we obviously have been investing in and expect to invest further
75,Thanks for calling
76,"Hi, Vivien"
77,"I guess the only thing I'd add to that, Vivien, has been that the wholesalers have strategies around when they build their inventory in, when they decide to take their inventory down, which they're free, of course, to do"
78,So I'm glad we're going to see you next week
79,and we are going to talk about Marlboro in some detail there
80,"I think what we would say is you have to assess it in the context of the strategy, which is to maximize income"
81,"And so when we look at back at Marlboro shares, we don't decompose it down to the SKU level, despite I know there's quite a lot of interest in that; we don't do it for competitive reasons"
82,"But if we go back to Marlboro share gains, for example, during the period 2011 through 2016, we actually gained ahead of what the historical rate had been"
83,It was about 1.7 percentage points of share gain
84,"And you can see in the first nine months, we've given back about 0.3 share points"
85,So I think the reasons are pretty straightforward
86,It is California for the reasons we just finished discussing
87,There were all these competitive launches
88,"and then I think there is a market dynamic change, which is – because of industry consolidation"
89,", there are very few brands left, frankly, that don't have marketing support on them"
90,So Marlboro used to gain share by picking up some of the share from those unprotected brands as did other competitive brands – that's a market dynamic change
91,"But, overall, I think we're on strategy, particularly when you see the income performance"
92,So we'll talk more about the Marlboro brand family next week
93,We just don't break it down sort of at the level that you're asking
94,I hope you can appreciate that
95,Thanks for calling
96,0.3 share points
97,"So I think one of the principal contributors at the cost line was, remember in the year-ago comp, we had California ballot spending, Adam"
98,And that came out obviously in the comp and that was a significant delta in the year-over-year comp
99,I would say that the competition in the smokeless side of the business is competitive
100,We obviously are doing great with Copenhagen
101,"You know our strategy on Copenhagen and Skoal but we have a competitor that's got a brand there, and there were significant promotions in the quarter"
102,I think that accounts for it as well
103,Thanks for your call
104,(22:23)
105,Unknown Speaker Thank you
106,So I have a question on the competitive activity that you're seeing in combustibles
107,"Greatly appreciate the color on the call thus far, but digging a little bit deeper in terms of the increased competitor spending"
108,Has it primarily been related to these new launches or is it behind the core flagship brands and how do you expect some of those competitive dynamics to persist over the next few quarters?
109,"Sure, let me see if I can help you"
110,"I think the answer is, there was quite a lot of activity around new product launches"
111,"So we mentioned in our remarks, we've got, I think, five of them over the course of the year, which is higher than we typically see"
112,"It's also worth mentioning that it's just not five, there are multiple SKUs with the five, so you actually have a lot of SKUs coming into the marketplace"
113,"And as you know, in our category, because of the way we have marketing restrictions is the battle is at retail"
114,"People put promotional resources on them, including us, when we do this, to try to promote trial"
115,"And when you have smokers who are trying a new product, it puts pressure on the share leader on Marlboro"
116,"So that's our diagnosis of what's been happening; that and California, obviously"
117,And then a follow-up on MarkTen
118,"So the results were pretty positive this quarter, with volume growing more than 50%"
119,So what are your expectations this year for e-vapor category growth?
120,"Clearly, it's accelerated a little bit this year versus what we've seen over the past couple of years and what are the plans behind further investment behind the MarkTen franchise?"
121,"So on your last question, I'd invite you –"
122,"either Judy will let you come to the Investor Day or you can certainly dial in, we're going to have a lot to say about our vapor business on Investment Day, and we've got exciting plans there"
123,"Look, the category has picked back up, as you say"
124,"The last number I saw, I think it looks like it's picked up maybe about 8% on a volume basis, higher on a dollar basis because you've got devices obviously which contribute to the dollar sales there"
125,"So as the technology gets better in vapor and those products become more acceptable to the consumer, we continue to see high trial and there is some stickiness as the products get better"
126,So I think that's one of our key platforms for our innovative products and we're excited about the chance to continue to grow that business
127,Thanks for calling
128,"Hi, Michael"
129,Sure
130,"First of all, I think the timelines that you called out are correct, and those haven't changed since our last discussion on that"
131,"And as you point out, they are nominal, to use that word, I guess, at the FDA"
132,"But I think that they're working hard on it; those are PMI applications, of course, it's assisted by us"
133,so you may want to speak to them as well about it
134,But we've been encouraged by the degree of interchange on those applications
135,"and I think maybe another milestone to be watching for is if there were to be a TPSAC hearing on the applications, Michael, which as you know, is part of the process"
136,"And so PMI, with our assistance, is getting ready for all those things"
137,"and we are working really hard to be ready so that when that authorization comes, as we hope it does, that we can get to market quickly"
138,But I think your understanding of the process is correct and I don't really have anything new to add except perhaps the possibility of a TPSAC hearing
139,should they announce one
140,"Hi, Matt"
141,"No, we haven't"
142,"Although we're following it closely, because obviously we've been following other people's reporting on that"
143,And we've been following the C-store dynamics
144,"It just hasn't shown up in our category, Matt"
145,Thanks for calling
146,"Hi, Bonnie"
147,Sure
148,So this is another topic that we're going to cover in some detail next week
149,So I don't want to put you off on your question
150,"but I'll give you a high-level sort of a lead-in, if you will"
151,"There's quite a lot to do, obviously, as you know of any nicotine standard or any other standard, for that matter"
152,"Wherever to be implemented, there has to be science and evidence-based, and in the nicotine area there's a lot of science that would have to be answered, so let me just call out a few for instance"
153,"So I think folks are going to have to understand how consumers might react to a nicotine standard, including the question of whether compensation would occur, because you obviously, from a public health point of view, wouldn't want people smoking more cigarettes to get their nicotine"
154,There is no standard that is currently developed with respect to what the level should be or where it should be measured – is it in the aerosol or is it in the filler?
155,How would it be implemented?
156,Would it phased in over time or would it be done on a more immediate basis?
157,Those are questions which have to be answered that are not answered yet; and the government has research going on that regard
158,"As you might expect, our scientists are fully engaged in all the scientific questions, both tracking government research as well as doing our own research so that we're fully informed on those"
159,"There are big questions around technical achievability, which is an area that you're asking about"
160,"Now, the possibility of a standard around nicotine has been in the statute since 2009, so it won't surprise anyone to know that we have been looking at ways that we might meet any potential standard"
161,"You can look at product design, you can look at tobacco leaf treatments, you can look at tobacco seed technologies; most of which are proprietary, so I won't comment beyond them, but I think people should be assured that we have been looking at this"
162,"And then finally, I think another area that's going to have to be wrestled with is what about unintended consequences if a standard comes in?"
163,We're going to have to make sure that the market still works
164,"So as you can tell, just from that high-level description, there's quite a lot that has to be wrestled to ground and again we'll talk more about that next week"
165,We're looking forward to seeing you
166,We tried to share that with you on a yearly basis
167,"I think you'll remember, typically at CAGNY, we put up the equity scores"
168,We do an equity study every year
