,Sentences
0,"Thank you, Kevin, and welcome, everyone, to our fiscal 2018 first quarter's earnings call"
1,Q1 was a much better quarter
2,"We saw strong growth in Luxury, continued positive momentum in Professional and a reduced net revenue decline in the Consumer Beauty division"
3,"We delivered significant improvement in profits, driven by better gross margin performance and strong financial discipline on the cost structure"
4,"We also continued making meaningful progress in our merger integration, and I'm glad to announce that, as of September 1, we have exited our third and final TSA for the ALMEA region"
5,"Starting with Luxury, this was the third consecutive quarter of positive top line growth"
6,"Luxury revenues increased 4% on an organic basis, driven by a successful innovation pipeline, excellent performance from several brands, and best-in-class in-store execution behind our launches, leading to double-digit growth in several countries"
7,We also introduced two successful major new products this quarter: Gucci Bloom and Tiffany's debut fragrance
8,"Gucci Bloom was the best fragrance launch ever in Macy's, the biggest Coty launch ever in Harrods, and the top two new product launch in every retailer we launched globally"
9,"The Tiffany's launch was the biggest opening day and first week in five years at Bloomingdale's, and has been a top seller at several other key retailers globally, including travel retail"
10,Our growth in Luxury is not limited to new launches
11,"In fact, philosophy had a very strong quarter, growing net revenues double digits driven by strong sell-through in the U.S"
12,", both in the retail channel and direct-to-consumer"
13,"Additionally, we also launched new campaigns for HUGO BOSS and Marc Jacobs Daisy, which are driving very healthy growth in these pillars"
14,These are clear results of what the new Coty is able to achieve
15,"In our Professional division, the first quarter marked the fourth consecutive quarter of positive growth with net revenues increasing 1% organically"
16,"Our hair business grew across all regions and we are seeing continued strong momentum on Wella Professionals, particularly in color"
17,"In addition, System Professional continues making good progress on its global rollout, growing double digits in the quarter"
18,"Additionally, OPI has continued to grow in North America, with international markets being our next area of focus"
19,Consumer Beauty net revenue declined 8% on an organic basis and this remains a key focus for us
20,"The decline was driven by declines in some of our brands, particularly retail hair, combined with continued weakness in the global mass beauty market"
21,"Although I'm not happy with the Consumer Beauty divisional performance to date, I'm starting to see signs of a stabilizing business"
22,"We're achieving this by actively engaging with retailer customers to amplify the in-store shopping experience to drive capital growth, working on accelerating our time to market with on-trend collections and new products, accelerating our end-to-end digital transformation, and driving our e-commerce efforts"
23,"For instance, in line with our goal to be faster to market, we were able to bring Clairol recent Color Crave hair makeup innovation to market in just six months"
24,"Where available, this exciting new product has outperformed its main competitor"
25,"And, as such, we expect to see increased shelf space allocation, which coupled with a game-changing innovation coming to Clairol in the second half, should further boost the brand"
