,Sentences
0,"Thank you, Jamie, and thank you all for joining us this morning"
1,I am pleased to report that our second quarter results were very much in line with our expectations and that we remain on track to meet our full-year 2017 financial goals
2,"For the quarter, while our reported results continue to be impacted by macro volatility and weak currencies, organic revenue was up more than 3% globally, a sequential acceleration from our growth rate in the first quarter"
3,"We generated organic revenue growth across both developed and developing and emerging markets, with developed markets up 2% and D&E markets growing 6%"
4,The portfolio generated strong net price realization and core constant currency operating profit grew 7%
5,Core constant currency EPS grew 13%
6,"Our results reflect the power and durability of our portfolio, its ability to deliver sustainable and well-balanced results, despite ongoing pockets of macro and geopolitical challenges in a number of our key markets around the globe, and in an increasingly dynamic retail and consumer environment"
7,"Let's briefly review the performance in the quarter across our sectors, starting with North America where organic revenue grew 2% and core constant currency operating profit was up 4%"
8,"Importantly, year to date through the second quarter, we have also generated more U.S"
9,retail sales growth than all other $5 billion-plus manufacturers combined
10,Frito-Lay North America had another very strong quarter
11,"Volume and organic revenue accelerated sequentially from Q1, as we expected, and results reflected a very good balance of volume growth, net price realization and margin expansion"
12,"We feel very good about the business, with innovation, pricing and execution, all on target"
13,We are pleased to report that Frito-Lay alone was the number one contributor to total U.S
14,food and beverage retail growth by all $5 billion-plus manufacturers through the end of Q2.
15,"Similarly, North America Beverages grew organic revenue and core operating profit, but our growth rates were limited in part by adverse channel and subcategory mix in the quarter, as we have seen a lower rate of year-to-date growth in the C-store channel compared to last year and water growth outpace the balance of our business"
16,"We are encouraged by continued strength in our [stills] portfolio with good growth in Gatorade, our total water portfolio which benefited from the strong introduction of LIFEWTR, Lipton, and our distribution of Rockstar"
17,"In fact, in just five months of sales since its launch in Q1, LIFEWTR has already reached $70 million in retail sales across measured channels, was the top brand contributing to LRB retail sales growth of the second quarter, and is on track to generate approximately $200 million in retail sales on an annualized basis"
18,"On the carbonated side, we are encouraged by the performance of Pepsi Zero Sugar, but have more work to do on the carbonated portfolio overall"
19,We will also be allocating a bit more marketing behind the big sparkling brand in the second half
20,"We have strong activation for this summer behind Pepsi Fire and our DEW-S-A program, followed by strong execution behind the NFL as we get to the fall"
21,"As we execute our second half plans, we will remain very focused on driving better net price realization and letting our marketing and innovation drive the top line"
22,"Quaker Foods North America performance continues to be impacted by broader center-of-stove pressures, but is performing well relative to other large breakfast manufacturers"
23,"Going forward, we have powerful programming in place aimed to improve the trajectory of the business"
24,"So for example, we have activation behind portable breakfast innovation, namely Breakfast Flats that we launched in 2016 and Breakfast Squares that were launched in the first quarter, and we have just launched a new and first-to-market Overnight Oats Cup in the second quarter to capitalize on the recent and growing consumer trend of preparing chilled oats using a variety of healthy ingredients"
25,"Turning to our sectors outside North America, in Latin America we continue to see very challenging macroeconomic conditions, geopolitical instability, and high levels of inflation in key markets, including Brazil and Argentina, which are dampening consumer spending"
26,"Within this context, our businesses are performing well"
27,"Our largest market in the region, Mexico, encouragingly has been relatively stable and resilient and is performing well, and posted double-digit organic revenue growth in the second quarter"
28,"While our core profit performance in the first half of the year was impacted by difficult economic conditions, we expect to see an improvement in core profit growth in the second half as we lap incremental investments from last year"
29,and we realize productivity from supply chain initiatives
30,"Similarly, we are experiencing macro challenges in a number of markets throughout our Asia, Middle East and North Africa segment, including the significant currency devaluation in Egypt and the economic impact in a number of markets across the Middle East stemming from persistently low oil prices"
31,"Related to these, we are experiencing significant cost inflation in Egypt arising from adverse transaction Forex and we are dealing with the recently imposed carbonated soft drink tax in Saudi Arabia"
32,So we are adjusting our business to address these challenges
33,"We are pricing to cover the increased cost of doing business, we are going more aggressively after productivity to reduce our overall costs, and we continue to transform our beverage portfolio to offer more non-carbonated options and reducing sugar levels across the portfolio"
34,"On the other hand, we are encouraged by a number of bright spots in the region, including China where we saw double-digit beverage organic revenue growth and mid single-digit snack organic revenue growth, in markets like Pakistan and Egypt where organic revenue was up double-digits"
35,"And finally, turning to Europe and Sub-Sahara Africa, we had very good results across the region, with organic revenue growth in each of our major markets and a sequential acceleration overall"
36,"Russia, our largest market in the region, had mid-single-digit organic revenue growth and very strong operating margin improvement"
37,"As you saw in the release, our results also benefited from our sale of our minority stake in Britvic"
38,"Even excluding this gain, core operating profit was up 19%"
39,So we are very encouraged by the performance in the region and are optimistic about the outlook for the balance of the year
40,We continue to manage what's in our control and our portfolio products and geographies is working
41,"And so, with half the year behind us and our performance overall in line with our plans and expectations, we remain very much on track to deliver our full year financial target of at least 3% organic revenue growth and 8% core constant currency EPS growth"
42,"And we continue to deliver these strong, reliable results even as our industry is undergoing some interesting shifts from multiple angles"
43,"Consumer habits and behaviors continue to evolve, some trends like consumers' increasing demand for convenience and variety have been present for decades but are becoming more pronounced, consumer shopping habits are rapidly adapting to evolving and new retail formats, and their lifestyles are increasingly influenced by pervasive social and digital media and mobile technology, and this in turn requires new marketing models that harness the power of digital media and big data in a way that enables us to communicate with consumers on a much more personal and individualized level"
44,Consumers are also seeking more value and benefits from what they purchase and consume
45,"They are also seeking more premium experiences, and at the same time seeking value"
46,"And across the spectrum, consumers continue to be interested in health and wellness, but with differing definitions, often not science-based of what this means"
47,Perhaps more pronounced are the changes we are witnessing in retail where the lines are blurring between channels
48,"Brick and mortar retailers are building deep e-commerce capability, pure-play e-commerce is moving into brick-and-mortar, and virtually every channel is melding aspects of grocery, convenience, foodservice, meal kits, prepared meals, and home delivery"
49,"So with all this change occurring and at an accelerated pace, we could look upon the spirit in our industry with hesitation and pessimism or with a sense of excitement and optimism"
50,We choose to take the optimistic approach because this period offers a once-in-a-lifetime opportunity to strengthen our business and capture new avenues of growth
51,We believe we are well-positioned to win in this environment
52,"In fact, we anticipated and prepared for many of the trends we are witnessing today"
53,"To begin, we participate in growing categories with products that are well-suited to consumers' continued desire for convenience, on-the-go portability, and snacking, in place of structured meals"
54,"Many of our brands occupy the number one or number two spot in their respective categories, giving them the scale to cut through an increasingly cluttered and fragmented media landscape, especially in the digital realm"
55,Our product portfolio has the stretch to continue to evolve with consumer needs
56,We have the ability to innovate to provide new benefits and value to the consumer in ways that are not only consistent with the brand's equity but in many ways strengthen it
57,A few examples come to mind
58,"Lipton tea, over the years we have not only added more variety but we have strengthened the brand by introducing increasingly premium offerings, first with Pure Leaf and more recently with the Tea House Collection, resulting in the leading share position we enjoy today"
59,"Or Mountain Dew, where over time we have expanded the trademark from traditional green-bottle Dew and Diet Dew to exciting line extensions like Code Red, White Out and Voltage, and our very successful Kickstart lineup"
60,"Or Doritos, where our loyal consumers have embraced flavor extensions to the core product and innovations we have taken to foodservice and quick serve restaurants"
61,"Or Quaker, where we have provided increasing portability and convenience to a hearty, healthy breakfast through the introduction of Breakfast Squares and Breakfast Flats"
62,"Beyond our product advantages, we also have a well-balanced geographic footprint that enables us to weather pockets of macroeconomic volatility"
63,"Importantly, we have extremely strong relationships with our retail partners and meaningful presence of scale across all our relevant channels"
64,"In each of our five largest markets, comprising approximately 75% of our total net revenue, we are the largest or #2 food and beverage manufacturer based on retail sales"
65,"Regardless of channel, our products and brands possess a number of important characteristics that make them highly appealing to our customers"
66,"They are often purchased on impulse, which makes them highly incremental and therefore build basket and box size"
67,"On promotion, they drive traffic"
