,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Mark,Mark,NNP,Xxxx
4,",",",",",",","
5,and,and,CC,xxx
6,hello,hello,UH,xxxx
7,everybody,everybody,NN,xxxx
8,"
","
",_SP,"
"
9,Following,follow,VBG,Xxxxx
10,are,be,VBP,xxx
11,our,-PRON-,PRP$,xxx
12,consolidated,consolidated,JJ,xxxx
13,financial,financial,JJ,xxxx
14,headlines,headline,NNS,xxxx
15,for,for,IN,xxx
16,the,the,DT,xxx
17,second,second,JJ,xxxx
18,quarter,quarter,NN,xxxx
19,versus,versus,IN,xxxx
20,pro,pro,FW,xxx
21,forma,forma,FW,xxxx
22,results,result,VBZ,xxxx
23,a,a,DT,x
24,year,year,NN,xxxx
25,ago,ago,RB,xxx
26,",",",",",",","
27,except,except,IN,xxxx
28,for,for,IN,xxx
29,cash,cash,NN,xxxx
30,flow,flow,NN,xxxx
31,",",",",",",","
32,which,which,WDT,xxxx
33,is,be,VBZ,xx
34,reported,report,VBN,xxxx
35,on,on,IN,xx
36,an,an,DT,xx
37,actual,actual,JJ,xxxx
38,basis,basis,NN,xxxx
39,"
","
",_SP,"
"
40,Global,global,JJ,Xxxxx
41,net,net,JJ,xxx
42,sales,sale,NNS,xxxx
43,per,per,IN,xxx
44,hectoliter,hectoliter,NN,xxxx
45,grew,grow,VBD,xxxx
46,1.7,1.7,CD,d.d
47,%,%,NN,%
48,in,in,IN,xx
49,constant,constant,JJ,xxxx
50,currency,currency,NN,xxxx
51,",",",",",",","
52,driven,drive,VBN,xxxx
53,by,by,IN,xx
54,the,the,DT,xxx
55,U.S,U.S,NNP,X.X
56,"
","
",_SP,"
"
57,",",",",",",","
58,Canada,Canada,NNP,Xxxxx
59,and,and,CC,xxx
60,Europe,Europe,NNP,Xxxxx
61,"
","
",_SP,"
"
62,Worldwide,worldwide,JJ,Xxxxx
63,total,total,JJ,xxxx
64,brand,brand,NN,xxxx
65,volume,volume,NN,xxxx
66,increased,increase,VBD,xxxx
67,2.3,2.3,CD,d.d
68,%,%,NN,%
69,",",",",",",","
70,due,due,IN,xxx
71,to,to,IN,xx
72,strong,strong,JJ,xxxx
73,growth,growth,NN,xxxx
74,in,in,IN,xx
75,Europe,Europe,NNP,Xxxxx
76,and,and,CC,xxx
77,International,International,NNP,Xxxxx
78,",",",",",",","
79,partially,partially,RB,xxxx
80,as,as,IN,xx
81,a,a,DT,x
82,result,result,NN,xxxx
83,of,of,IN,xx
84,adding,add,VBG,xxxx
85,the,the,DT,xxx
86,Miller,Miller,NNP,Xxxxx
87,global,global,JJ,xxxx
88,brands,brand,NNS,xxxx
89,business,business,NN,xxxx
90,",",",",",",","
91,but,but,CC,xxx
92,also,also,RB,xxxx
93,from,from,IN,xxxx
94,growth,growth,NN,xxxx
95,in,in,IN,xx
96,some,some,DT,xxxx
97,of,of,IN,xx
98,our,-PRON-,PRP$,xxx
99,core,core,NN,xxxx
100,brands,brand,NNS,xxxx
101,"
","
",_SP,"
"
102,Our,-PRON-,PRP$,Xxx
103,global,global,JJ,xxxx
104,priority,priority,NN,xxxx
105,brands,brand,NNS,xxxx
106,grew,grow,VBD,xxxx
107,4.6,4.6,CD,d.d
108,%,%,NN,%
109,"
","
",_SP,"
"
110,GAAP,GAAP,NNP,XXXX
111,net,net,JJ,xxx
112,income,income,NN,xxxx
113,increased,increase,VBD,xxxx
114,4,4,CD,d
115,%,%,NN,%
116,",",",",",",","
117,and,and,CC,xxx
118,underlying,underlie,VBG,xxxx
119,non,non,JJ,xxx
120,-,-,JJ,-
121,GAAP,gaap,JJ,XXXX
122,net,net,JJ,xxx
123,income,income,NN,xxxx
124,increased,increase,VBD,xxxx
125,2.9,2.9,CD,d.d
126,%,%,NN,%
127,",",",",",",","
128,driven,drive,VBN,xxxx
129,by,by,IN,xx
130,increased,increase,VBN,xxxx
131,brand,brand,NN,xxxx
132,volume,volume,NN,xxxx
133,",",",",",",","
134,higher,high,JJR,xxxx
135,net,net,JJ,xxx
136,pricing,pricing,NN,xxxx
