,Sentences
0,"Well, thanks Bill (1:56) and good morning"
1,everyone
2,"Based on strong tobacco operating company performance, Altria delivered solid results in the second quarter and first half of 2017."
3,"The smokeable products segment generated strong income growth despite a large cigarette excise tax increase in California, and the smokeless products segment has largely rebounded from its first quarter voluntary product recall"
4,We grew adjusted diluted earnings per share 4.9% in the second quarter and 3.3% for the first half of 2017.
5,The smokeable products segment delivered 6.4% adjusted operating companies income growth in the second quarter as strong pricing more than offset volume declines and higher promotional investments
6,"For the first half, smokeable products segment adjusted operating companies income grew 7.2%"
7,"As I mentioned, the smokeable segment's results were negatively impacted by California's $2 per pack cigarette excise tax increase, which went into effect on April 1."
8,"California is a high-volume state, previously accounting for approximately 7% of total U.S"
9,cigarette industry volume
10,"Following the tax increase, California's volume contribution dropped to 5% which drove total U.S"
11,industry volume down approximately 4.5% in the quarter
12,"In addition, Marlboro has a strong share in California of over 50%"
13,Thus Marlboro was disproportionally impacted by the tax increase contributing to its decline of 0.3 of a national retail share point in the second quarter to 43.5%
14,We expect these dynamics will continue to dampen Marlboro's share through the back half
15,"Outside of California, Marlboro's second quarter share remains stable, sequentially"
16,"Past experience shows that tax increases of this magnitude are most disruptive immediately following implementation, after which the rate of decline moderates"
17,"We continue to anticipate an approximate 1% negative impact on industry volumes for the full year as a result of the excise tax increases in California on April 1, and Pennsylvania last August"
18,"Looking to the back half of the year, PM USA recently announced the national expansion of Marlboro Black Menthol 72's, a product PM USA expects will further enhance Marlboro's position in the growing menthol segment and among adult smokers age 21 to 29."
19,Moving to the smokeless products segment
20,USSTC has largely rebounded from its first quarter product recall
21,It delivered 9.8% adjusted operating companies income growth in the second quarter
22,"USSTC grew smokeless products volume 1.4% in the quarter and gained retail share sequentially, growing 0.6 of a share point over the first quarter"
23,USSTC estimates that the recall had about a half of a share point impact on its total retail share in the second quarter
24,And Copenhagen continued to gain ground in the second quarter growing 0.7 of a retail share point to a record share of 34.1%
25,That was a particularly strong performance as it lapped the Copenhagen Mint national expansion in 2016.
26,"Through the first half, Copenhagen remains both the largest and the fastest-growing smokeless tobacco product in the U.S"
27,"On a combined basis, Copenhagen and Skoal retail share declined 0.7 of a share point in the second quarter, driven by Skoal's 1.4 share point decline"
28,"For the first half, combined Copenhagen and Skoal retail share declined 0.6 of a share point"
29,"The smokeless products segment delivered 1.6% adjusted operating companies income growth for the first half of 2017, as higher pricing was partially offset by the first quarter recall"
30,"Now that the product recall is complete and trade inventories are substantially replenished, USSTC is well-positioned moving into the second half of the year"
31,Finally an update on our innovative tobacco products efforts
32,"In e-vapor, Nu Mark's MarkTen brand continues to grow volume and retail share"
33,It is currently the number two e-vapor brand nationally with a second quarter national retail market share of approximately 13% in mainstream channels
34,MarkTen is now present in stores representing nearly 65% of e-vapor volume in those channels
35,"And among stores, with MarkTen distribution through the full second quarter, MarkTen's retail share was approximately 24%"
36,We're pleased with MarkTen's progress and Nu Mark plans to continue growing the brand in the back half
37,"In heated tobacco, the FDA began its substantive review of Philip Morris International's modified risk tobacco product application for IQOS in late May"
38,"The FDA published PMI's Executive Summary and research summaries to its website for public review and comment, and the agency plans to publish additional sections of the application on a rolling basis"
39,We continue to work closely with PMI throughout the review process
40,"As a reminder, PMI submitted its pre-market tobacco product application for IQOS to the FDA on March 31."
41,Our team at PM USA continues to build its U.S
42,commercialization plans which we look forward to sharing with you in the future
43,I'll wrap up with guidance
44,"Obviously, our business fundamentals remain strong"
45,We continue to expect higher adjusted diluted EPS growth in the second half of the year as some first half headwinds moderate and because the fourth quarter will include equity earnings from our beer investment whereas the fourth quarter of 2016 did not
46,"As a result, we are reaffirming our full year guidance of 7.5% to 9.5% adjusted diluted EPS growth"
47,Here's Billy for more details on our performance
48,"Hi, Vivien"
49,"Yes, we can – I'll get Billy maybe to talk about the geography in a minute"
50,"But, when we look at it, it looks like churn in the discount category to us"
51,"The gain in deep discount, so for reference for people who – we're referring to the quarterly metrics report where we put these data in that Billy referenced"
52,And we show there that the discount category has not grown year-over-year
53,"In fact, it's essentially flat down a tenth"
54,But there is some difference between the branded discount which is down five tenths and deep discount which is up 4.
55,So it looks to us like
56,it's basically churn there
57,"I mean importantly for us, there does not appear to have any significant effect on Marlboro or in L&M"
58,"Indeed, if you look at the share chart in the earnings release, you can see that the discount category for us was actually up a tenth over the half"
59,"Billy can talk about the geographies, but there's no question that when you have a major excise tax increase in a state, some people do trade down"
60,"I don't know, Billy, you want to talk about discount?"
61,"Yes, sure"
62,"Overall, Vivien, I would say that we continue to have a largely constructed view of the economic situation of our consumer"
63,"Unemployment's down, housing is up, wage gains are starting to come through"
64,"All the stuff that we talk about all the time, so I won't repeat that"
65,That looks to us to be pretty stable
66,"Gas prices are up a little bit, but not remarkably so in a way that affects our business"
