,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Irene,Irene,NNP,Xxxxx
3,",",",",",",","
4,and,and,CC,xxx
5,good,good,JJ,xxxx
6,morning,morning,NN,xxxx
7,"
","
",_SP,"
"
8,Before,before,IN,Xxxxx
9,I,-PRON-,PRP,X
10,get,get,VBP,xxx
11,into,into,IN,xxxx
12,the,the,DT,xxx
13,quarter,quarter,NN,xxxx
14,",",",",",",","
15,let,let,VB,xxx
16,me,-PRON-,PRP,xx
17,provide,provide,VB,xxxx
18,more,more,JJR,xxxx
19,details,detail,NNS,xxxx
20,on,on,IN,xx
21,the,the,DT,xxx
22,malware,malware,JJ,xxxx
23,incident,incident,NN,xxxx
24,and,and,CC,xxx
25,where,where,WRB,xxxx
26,we,-PRON-,PRP,xx
27,currently,currently,RB,xxxx
28,stand,stand,VBP,xxxx
29,in,in,IN,xx
30,our,-PRON-,PRP$,xxx
31,recovery,recovery,NN,xxxx
32,"
","
",_SP,"
"
33,On,on,IN,Xx
34,June,June,NNP,Xxxx
35,27,27,CD,dd
36,",",",",",",","
37,like,like,IN,xxxx
38,many,many,JJ,xxxx
39,other,other,JJ,xxxx
40,companies,company,NNS,xxxx
41,",",",",",",","
42,we,-PRON-,PRP,xx
43,were,be,VBD,xxxx
44,globally,globally,RB,xxxx
45,impacted,impact,VBN,xxxx
46,by,by,IN,xx
47,an,an,DT,xx
48,unprecedented,unprecedented,JJ,xxxx
49,malware,malware,JJ,xxxx
50,incident,incident,NN,xxxx
51,"
","
",_SP,"
"
52,For,for,IN,Xxx
53,the,the,DT,xxx
54,last,last,JJ,xxxx
55,four,four,CD,xxxx
56,days,day,NNS,xxxx
57,of,of,IN,xx
58,the,the,DT,xxx
59,quarter,quarter,NN,xxxx
60,and,and,CC,xxx
61,into,into,IN,xxxx
62,the,the,DT,xxx
63,third,third,JJ,xxxx
64,quarter,quarter,NN,xxxx
65,",",",",",",","
66,we,-PRON-,PRP,xx
67,had,have,VBD,xxx
68,limited,limit,VBN,xxxx
69,ability,ability,NN,xxxx
70,to,to,IN,xx
71,ship,ship,VB,xxxx
72,and,and,CC,xxx
73,invoice,invoice,VB,xxxx
74,customers,customer,NNS,xxxx
