,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Fareed,Fareed,NNP,Xxxxx
3,"
","
",_SP,"
"
4,We,-PRON-,PRP,Xx
5,'ll,will,MD,'xx
6,start,start,VB,xxxx
7,with,with,IN,xxxx
8,our,-PRON-,PRP$,xxx
9,transformation,transformation,NN,xxxx
10,of,of,IN,xx
11,U.S,U.S,NNP,X.X
12,"
","
",_SP,"
"
13,Snacks,snack,NNS,Xxxxx
14,and,and,CC,xxx
15,an,an,DT,xx
16,update,update,NN,xxxx
17,on,on,IN,xx
18,our,-PRON-,PRP$,xxx
19,DSD,DSD,NNP,XXX
20,transition,transition,NN,xxxx
21,on,on,IN,xx
22,slide,slide,NN,xxxx
23,number,number,NN,xxxx
24,16,16,CD,dd
25,.,.,.,.
26,I,-PRON-,PRP,X
27,'m,be,VBP,'x
28,very,very,RB,xxxx
29,pleased,pleased,JJ,xxxx
30,with,with,IN,xxxx
31,the,the,DT,xxx
32,execution,execution,NN,xxxx
33,of,of,IN,xx
34,this,this,DT,xxxx
35,extremely,extremely,RB,xxxx
36,complex,complex,JJ,xxxx
37,undertaking,undertaking,NN,xxxx
38,"
","
",_SP,"
"
39,Customer,customer,NN,Xxxxx
40,feedback,feedback,NN,xxxx
41,has,have,VBZ,xxx
42,been,be,VBN,xxxx
43,very,very,RB,xxxx
44,good,good,JJ,xxxx
45,",",",",",",","
46,and,and,CC,xxx
47,our,-PRON-,PRP$,xxx
48,operational,operational,JJ,xxxx
49,metrics,metric,NNS,xxxx
50,are,be,VBP,xxx
51,all,all,DT,xxx
52,on,on,IN,xx
53,track,track,NN,xxxx
54,"
","
",_SP,"
"
55,By,by,IN,Xx
56,the,the,DT,xxx
57,end,end,NN,xxx
58,of,of,IN,xx
59,July,July,NNP,Xxxx
60,",",",",",",","
61,we,-PRON-,PRP,xx
62,were,be,VBD,xxxx
63,shipping,ship,VBG,xxxx
64,completely,completely,RB,xxxx
65,via,via,IN,xxx
66,warehouse,warehouse,NN,xxxx
67,distribution,distribution,NN,xxxx
68,to,to,IN,xx
69,all,all,DT,xxx
70,customers,customer,NNS,xxxx
71,and,and,CC,xxx
72,exiting,exit,VBG,xxxx
