,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Matt,Matt,NNP,Xxxx
4,and,and,CC,xxx
5,good,good,JJ,xxxx
6,morning,morning,NN,xxxx
7,",",",",",",","
8,everybody,everybody,NN,xxxx
9,"
","
",_SP,"
"
10,I,-PRON-,PRP,X
11,'ll,will,MD,'xx
12,start,start,VB,xxxx
13,with,with,IN,xxxx
14,EPS,EPS,NNP,XXX
15,"
","
",_SP,"
"
16,Second,second,JJ,Xxxxx
17,quarter,quarter,NN,xxxx
18,adjusted,adjust,VBN,xxxx
19,EPS,EPS,NNP,XXX
20,was,be,VBD,xxx
21,$,$,$,$
22,0.41,0.41,CD,d.dd
23,per,per,IN,xxx
24,share,share,NN,xxxx
25,compared,compare,VBN,xxxx
26,to,to,IN,xx
27,$,$,$,$
28,0.43,0.43,CD,d.dd
29,in,in,IN,xx
30,2016,2016,CD,dddd
31,",",",",",",","
32,down,down,RB,xxxx
33,4.7,4.7,CD,d.d
34,%,%,NN,%
35,after,after,IN,xxxx
36,excluding,exclude,VBG,xxxx
37,a,a,DT,x
38,$,$,$,$
39,0.12,0.12,CD,d.dd
40,per,per,IN,xxx
41,share,share,NN,xxxx
42,charge,charge,NN,xxxx
43,related,related,JJ,xxxx
44,to,to,IN,xx
45,the,the,DT,xxx
46,previously,previously,RB,xxxx
47,announced,announce,VBN,xxxx
48,UK,UK,NNP,XX
49,pension,pension,NN,xxxx
50,settlement,settlement,NN,xxxx
51,"
","
",_SP,"
"
52,The,the,DT,Xxx
53,$,$,$,$
54,0.41,0.41,CD,d.dd
55,was,be,VBD,xxx
56,better,well,JJR,xxxx
57,than,than,IN,xxxx
58,our,-PRON-,PRP$,xxx
59,$,$,$,$
60,0.37,0.37,CD,d.dd
61,outlook,outlook,NN,xxxx
62,",",",",",",","
63,largely,largely,RB,xxxx
64,due,due,JJ,xxx
65,to,to,IN,xx
66,our,-PRON-,PRP$,xxx
67,better,well,JJR,xxxx
68,margins,margin,NNS,xxxx
69,in,in,IN,xx
70,international,international,JJ,xxxx
71,and,and,CC,xxx
72,SPD,SPD,NNP,XXX
73,business,business,NN,xxxx
74,",",",",",",","
75,some,some,DT,xxxx
76,help,help,NN,xxxx
77,from,from,IN,xxxx
78,tax,tax,NN,xxx
79,",",",",",",","
80,slightly,slightly,RB,xxxx
81,higher,high,JJR,xxxx
82,sales,sale,NNS,xxxx
83,and,and,CC,xxx
84,lower,low,JJR,xxxx
85,SG&A,SG&A,NNP,XX&X
86,spending,spending,NN,xxxx
87,"
","
",_SP,"
"
88,Reported,report,VBN,Xxxxx
89,revenues,revenue,NNS,xxxx
90,were,be,VBD,xxxx
91,up,up,RB,xx
92,2.3,2.3,CD,d.d
93,%,%,NN,%
94,to,to,IN,xx
95,$,$,$,$
96,898,898,CD,ddd
97,million,million,CD,xxxx
98,",",",",",",","
99,organic,organic,JJ,xxxx
100,sales,sale,NNS,xxxx
101,were,be,VBD,xxxx
102,1.8,1.8,CD,d.d
103,%,%,NN,%
104,",",",",",",","
105,at,at,IN,xx
106,the,the,DT,xxx
107,high,high,JJ,xxxx
108,end,end,NN,xxx
109,of,of,IN,xx
110,our,-PRON-,PRP$,xxx
111,1,1,CD,d
112,%,%,NN,%
113,to,to,TO,xx
114,2,2,CD,d
115,%,%,NN,%
116,range,range,NN,xxxx
117,"
","
",_SP,"
"
118,Organic,organic,JJ,Xxxxx
119,sales,sale,NNS,xxxx
120,growth,growth,NN,xxxx
121,was,be,VBD,xxx
122,driven,drive,VBN,xxxx
123,by,by,IN,xx
124,our,-PRON-,PRP$,xxx
125,international,international,JJ,xxxx
126,consumer,consumer,NN,xxxx
127,business,business,NN,xxxx
128,",",",",",",","
129,and,and,CC,xxx
130,our,-PRON-,PRP$,xxx
131,SPD,SPD,NNP,XXX
132,division,division,NN,xxxx
133,"
","
",_SP,"
"
134,Now,now,RB,Xxx
135,",",",",",",","
136,let,let,VB,xxx
137,'s,-PRON-,PRP,'x
138,review,review,VB,xxxx
139,the,the,DT,xxx
