,Sentences
0,"Thanks, Mark, and good morning to all of you on the phone and webcast"
1,Hershey's first quarter results were solid and I'm pleased with our performance
2,"Net sales growth was 2.8%, delivering our fourth consecutive quarter of at least 2% sales growth, which we're happy with, given the choppy food industry retail trends in the U.S"
3,and the macroeconomic challenges in some international markets
4,"Gross margin was up nicely in Q1 and is expected to increase for the full year, fueling higher levels of advertising and other brand building initiatives"
5,"Adjusted EPS was $1.31, a strong start to the year and puts us in a position to deliver on our commitments"
6,The Margin for Growth Program we discussed on March 1st is on track
7,This will not be a big benefit to our 2017 results
8,"However, this multiyear program should enable us to achieve strong margin and EPS growth in 2018 and 2019 and provide us with the fuel to deliver consistent annual net sales and EPS growth post implementation"
9,"Preliminary analysis of Easter data indicates that we had a good season with sell-through in line with estimates, putting us in a position to gain share in this important season"
10,We believe this will result in total Hershey U.S
11,"candy, mint and gum, or CMG, April year-to-date retail takeaway of about 2.5%"
12,"While we don't like getting ahead of ourselves before results are final, given the timing of Easter, we thought this was an important metric to share"
13,"retail takeaway for the 12 weeks ending April 8, 2017, in the xAOC+C-store channels declined 7.9%"
14,"As we stated on last quarter's conference call, first quarter net sales would be greater than retail takeaway due to Easter timing"
15,Recall that Easter occurred on April 16th in 2017 compared to March 27th in 2016.
16,"Perhaps the easiest way to assess performance given seasonal timing, and therefore, noise in the data, is by looking at absolute market share results"
17,"In the first quarter, we gained market share, both with and without the Easter seasonal activity"
18,"In total, including the headwind from the year-ago seasonal activity, Hershey U.S"
19,CMG market share increased plus 0.4 points
20,"Our core power brands, Reese's, Hershey's, Kit Kat, Kisses and Ice Breakers, which had 2016 retail sales of $5 billion, continue to perform well"
21,"In the first quarter, combined non-seasonal retail takeaway on these brands increased 5.6%"
22,"Our Reese's NCAA basketball program and the launch of Hershey's Cookie Layer Crunch, or CLC, helped drive results"
23,"While we're pleased with our first quarter market share gains, non-seasonal CMG retail takeaway was softer than we anticipated, resulting in Q1 net sales coming in less than our plan"
24,"As you are all aware, Q1 marketplace performance across most of the U.S"
25,food group was soft
26,"While the perimeter continues to grow faster than center of the store, its growth rate also slowed"
27,Our analysis points to several factors contributing to the softness
28,"Some of them appeared to be Q1-specific, such as the tax refund delay while others are a continuation of the challenges like benefits inflation or channel shifting that we've been living with and we continue to solve for"
29,"Additionally, retail trips within xAOC+C-store channels was about the same as the year-ago period, although dollars per trip were down"
30,Dollars per trip were better in March
31,"And as I mentioned earlier, preliminary Easter sell-through is in line with our estimates"
32,"We have a lot of variety, innovation and in-store programming over the remainder of the year as well as higher levels of advertising"
33,We think categories within the snack wheel will outpace center of the store products given the impulsivity and percentage of merchandising and display allocated to snacks
34,"As a result, we expect Hershey non-seasonal U.S"
35,CMG marketplace trends to improve
36,"However, given the uncertainty regarding overall U.S"
37,"brick-and-mortar retail trends, our updated full year U.S"
38,net sales growth rate is lower than our previous forecast
39,"Looking at some of our 2017 activity, it starts with Hershey's CLC, which has gotten off to a good start"
40,"In the first quarter, CLC net sales and marketplace results were in line with our estimates"
41,"Internally, we refer to CLC as a vertical launch, as our goal was to attain 80% distribution by early February"
42,We achieved this in eight weeks and had product available in all major channels to coincide with the beginning of TV and digital advertising
43,The take-home stand-up pouch is doing very well followed by the king-size pack-type
44,Sales by class of trade are tracking as expected
45,C-store results are particularly strong with retail sales two times that of any other channel
46,"While early, repeat purchases are tracking nicely"
47,Although retail sales trends did slow in April given the Easter period as there's not a seasonal pack-type or packaging for this product yet
48,With the launch of Reese's and Hershey's Cookies 'n'
49,"Crème Crunchers, we are looking to expand our power brands to capture broader snacking occasions"
50,Our research continues to show that snacking occasions have increased throughout the day
51,The modern snacking model indicates 90% of consumers snack multiple times throughout the day
52,"We expect that Crunchers will capture a portion of these snacking occasions as it combines powerful growing brands with sweet and crunchy textures to deliver a light, crisp eating experience"
53,"The take-home stand-up bag is currently available at a few select retailers, and the instant consumable tubes will be available by the end of June"
54,"We have a strong integrated Crunchers marketing plan to build awareness and trial, including a national FSI in Q3, in-store merchandising and display, as well as advertising"
55,I'm also excited about the late Q2 launch of Reese's Crunchy Cookie Cup
56,The excitement of this launch started in February when the Reese's brand team started using social media to engage consumer with clues to a new chocolaty Cupspiracy
57,"The team posted various graphics and videos to hype the followers; and in March, announced the upcoming launch of the Reese's Crunchy Cookie Cup, a peanut butter cup infused with crunchy pieces from a chocolate cookie"
58,"This product, only available in an instant consumable pack-type, begins to ship in Q2."
59,And I think you'll find that the crunchy cookie bits are a complementary texture with the peanut butter that makes it a very satisfying experience
60,"Additionally, our Reese's Snack Mix and Hershey's Snack Bites products continue to do well, and we're leveraging some other equities as well such as ALMOND JOY and TAKE5."
61,These items have enabled us to expand our breadth across the snack wheel and capture new usage occasions
62,That was just a brief summary of some of the activity we have in North America that we believe will grow our business over the remainder of the year
63,"We feel that our brand support, innovation, consumer spending and investment and go-to-market capabilities will enable us to deliver our full year net sales objective"
64,"Snacks, which confectionery is a large part of, is performing better than many of the center of store categories, and we expect that to be the case going forward"
65,Investments in the CMG category in the form of advertising and innovation are present from most major manufacturers
66,"Therefore, given the high household penetration and the impulsive nature of the category, as well as affordable price points and solid margins, retailers continue to value the confectionery category"
67,"As a result, we would expect the category to continue to secure key merchandising and programming space"
68,"Now, for an update on our International and Other segment"
69,Net sales were essentially in line with our plan and on a constant currency basis up 4.2% versus the first quarter of 2016.
70,"I was particularly pleased with Mexico, Brazil, and India, where constant currency first quarter net sales increased a combined 15%"
