,Sentences
0,"Good morning, everyone"
1,Our core business was strong in the third quarter
2,We're very pleased with our ID sales exceeding 1% in the third quarter
3,"We were especially happy to see the very strong performance on our fresh departments; the results in produce and meat were terrific, and we continue to see double-digit growth in natural foods"
4,"Our ID sales results were driven by both, higher spend per unit and strong growth and the number of households"
5,"Total visits continue to grow throughout the quarter, and our market share was up"
6,Our businesses gained momentum and our customers are recognizing the investments we are making
7,"We noted at our Investor Conference that over the next three years, Restock Kroger will be fuelled by $9 billion in capital investments, cost savings and free cash flow"
8,"We recognized that in order for -- in order to be there for our customers today, and more importantly, to be where they are going in the future we need to make investments more aggressively and faster than ever before"
9,We've already prioritized the way we invest capital by both reducing the amount we spend and optimizing our capital allocation process
10,"We now look first for sales driving and cost savings opportunities through both brick-and-mortar and digital platforms; second, we will continue to make sure our logistics and technology platforms keep pace with and scale to those demands that were created through these investments"
11,"Then finally, we will allocate capital to storing activity; this process has allowed us to use less free cash flow for capital investments"
12,"As Rodney said earlier, we are aggressively managing OG&A costs and implementing new programs to reduce our cost of goods sold"
13,One example is our recent decision to require on-time and in-fold delivery from suppliers
14,We're implementing penalties when scheduled deliveries are missed within a designated window
15,"Overtime, this will help keep cost standby on sharing more predictable operations, but more importantly, it won't share that we have the products on our shelves that our customers want and when they want them"
16,We expect Restock Kroger to generate $400 million in incremental operating profit margin over to three years from 2018 to 2020.
17,We also expect to generate more than $4 billion of free cash flow after dividends over the next three years
18,Our goal is to continue generating shareholder value even as we make strategic investments to grow our business
19,Fuel performance was also outstanding in the quarter
20,Our cents per gallon fuel margin was approximately $0.249 compared to $0.179 in the same quarter last year
21,The average retail price of fuel was $2.46 versus $2.17 in the same quarter last year
22,This along with our strong core business results demonstrates the diversity of our earnings
23,"The fuel performance in the quarter also created the opportunity for us to make an incremental, a $111 million contribution into our USC consolidated pension plan"
24,Funding these obligations proactively overtime demonstrates our ability to meet our commitment to protect employee pensions while simultaneously delivering value for shareholders
25,"As you know, we announced last month our intention to explore strategic alternatives for our convenience store business, including a potential sale"
26,This was the result of review of assets that are potentially of more value outside the company that is part of Kroger; this process is ongoing and there has been a high level of interest
27,"As we stressed last month, our convenience store management and associates are an important part of our success; we value what they do and thank them for continuing to put our customer first everyday as we conduct this evaluation"
28,"Over the last four quarters we used cash to contribute an incremental $1.1 billion to company-sponsored pension plans, repurchase 59 million common shares for $1.7 billion, take $446 million in dividends and invest $2.9 billion in capital"
29,Our financial strategy is to use our financial flexibility to drive growth while also returning capital to shareholders and maintaining our current investment grade debt rating
30,We continually balance the use of cash flow to achieve these goals
31,"As of the end of the third quarter, our current share repurchase authorization had approximately $590 million remaining"
32,In return on invested capital for the third quarter on a rolling four quarter basis was 12.31%
33,Now I'm going to spend a lot more time talking about pensions this quarter than I normally would
34,This is driven by not only what we've done this quarter but also what we've been doing over the past several years
35,About a decade ago we identified a great amount of exposure on pension plans and recognized then we would need to begin addressing that exposure
36,"like we would any big endeavor,"
37,one step at a time
38,Our efforts begin in earnest in 2011 when we negotiated and created the UFCW consolidated pension plan
39,"The keys for us were capping prior service costs, negotiating a new benefit accrual going forward, consolidating four plans into one and sharing both, professional and more efficient management of the assets going forward"
40,We agreed to fund the plan over five years but elected to fund it in January of 2012; this arrangement reduced Kroger's annual multi-employer pension expense and secured the pension benefits for tens of thousands of Kroger associates
41,"Including this agreement, we have since made more than $2.3 billion in payments and funding commitments with two objectives in mind; one, to address the underfunding and the company sponsored pension plans, and two, to address the liabilities of various troubled multi-employer pension plans"
