,Sentences
0,"Thank you, Dennis, and good morning, everyone"
1,I'm pleased that in the second quarter we delivered our financial targets
2,"Our sales grew solidly, up 5% in constant currency"
3,It was a meaningful acceleration from the first three months
4,"In constant currency, our adjusted diluted earnings per share rose 5%, reflecting strong growth in high profit channels and disciplined expense management coupled with phased growth leverage"
5,"During the quarter, we enhanced many important strategic growth levers which created positive momentum across our diversified business in our brands, channels, geographies and categories"
6,"These gains were fueled by strong strides in our innovation, social media and digital engagement"
7,"We continue to make priority investments through our Leading Beauty Forward initiative, which is proceeding according to plan"
8,I will elaborate on each of these in a moment
9,Our two biggest challenges currently are the brick-and-mortar business in U.S
10,"mid-tier department stores, which continues to be impacted by soft traffic and a slowdown in consumer purchasing in the Middle East"
11,"Additionally, Hong Kong continued to be soft, and we remain cautious about the impact of political issues and terrorism affecting our business in certain markets"
12,We also continued to be penalized by the strength of the U.S
13,dollar
14,"Despite these headwinds, we continue to successfully activate many of the elements of our strategy, which give us confidence in the strength and sustainability of our business growth"
15,"The first successful element of our strategy is the positive momentum of our diverse brand portfolio, and we continuously build from this strategic advantage"
16,"In the quarter, our best performers were our mid-sized and luxury brands, which continue to gain devoted consumers and strengthen their desirable product offering and services"
17,They are headed on a path to become big brands
18,"Tom Ford, La Mer, Jo Malone, Darphin and the brands we acquired in the past few years generated impressive constant currency double digit growth globally"
19,"Tom Ford products were particularly well received, and the brand grew in every category in every region"
20,Two of our big brands generated improved sales and grew globally in constant currency
21,The Estée Lauder brand sales increased mid-single digits with positive growth both in skin care and makeup
22,Estée Lauder Revitalizing Supreme+
23,was the largest U.S
24,skin care launch in calendar 2015 according to NPD
25,The brands' makeup sales increased in every region and globally were up double digits led by foundations and lip products
26,"Estée Lauder brand grew in every region, which included an acceleration in China and in travel retail"
27,Makeup fueled growth in the UK where the brand has a high makeup penetration
28,"global business also grew in constant currency, as we had anticipated"
29,The brand international business further accelerated with double digit gains in most market as well as in travel retail
30,In the U.S
31,"sales showed improvement versus the first quarter, but still declined, due primarily to weak traffic in brick-and-mortar mid-tier department store and its tourist-focused freestanding stores"
32,We expect M•A•C
33,"international sales to increase further in the second half of the fiscal year with continued rapid online growth, creative innovation, expanded consumer coverage in overseas markets including launching in new cities, improved merchandise in store and accelerating its successful efforts in social media"
