,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Rodney,Rodney,NNP,Xxxxx
3,",",",",",",","
4,and,and,CC,xxx
5,good,good,JJ,xxxx
6,morning,morning,NN,xxxx
7,everyone,everyone,NN,xxxx
8,"
","
",_SP,"
"
9,Kroger,Kroger,NNP,Xxxxx
10,’s,’s,POS,’x
11,market,market,NN,xxxx
12,share,share,NN,xxxx
13,grew,grow,VBD,xxxx
14,for,for,IN,xxx
15,the,the,DT,xxx
16,twelfth,twelfth,JJ,xxxx
17,year,year,NN,xxxx
18,in,in,IN,xx
19,a,a,DT,x
20,row,row,NN,xxx
21,"
","
",_SP,"
"
22,Our,-PRON-,PRP$,Xxx
23,consistent,consistent,JJ,xxxx
24,market,market,NN,xxxx
25,share,share,NN,xxxx
26,gains,gain,NNS,xxxx
27,drive,drive,VBP,xxxx
28,both,both,DT,xxxx
29,top,top,NN,xxx
30,and,and,CC,xxx
31,bottom,bottom,JJ,xxxx
32,line,line,NN,xxxx
33,growth,growth,NN,xxxx
34,and,and,CC,xxx
35,generate,generate,VB,xxxx
36,blasting,blast,VBG,xxxx
37,shareholder,shareholder,NN,xxxx
38,value,value,NN,xxxx
39,"
","
",_SP,"
"
40,We,-PRON-,PRP,Xx
41,report,report,VBP,xxxx
42,our,-PRON-,PRP$,xxx
43,market,market,NN,xxxx
44,share,share,NN,xxxx
45,annually,annually,RB,xxxx
46,and,and,CC,xxx
47,look,look,VB,xxxx
48,at,at,IN,xx
49,it,-PRON-,PRP,xx
50,the,the,DT,xxx
51,way,way,NN,xxx
52,customers,customer,NNS,xxxx
53,would,would,MD,xxxx
54,look,look,VB,xxxx
55,at,at,IN,xx
56,it,-PRON-,PRP,xx
57,where,where,WRB,xxxx
58,they,-PRON-,PRP,xxxx
59,spend,spend,VBP,xxxx
60,the,the,DT,xxx
61,money,money,NN,xxxx
62,"
","
",_SP,"
"
63,According,accord,VBG,Xxxxx
64,to,to,IN,xx
65,Nielsen,Nielsen,NNP,Xxxxx
66,Plus,plus,CC,Xxxx
67,data,datum,NNS,xxxx
68,",",",",",",","
69,Kroger,Kroger,NNP,Xxxxx
70,’s,’s,POS,’x
