,Word,Lemma,POSTag,Shape
0,Good,good,JJ,Xxxx
1,morning,morning,NN,xxxx
2,",",",",",",","
3,everyone,everyone,NN,xxxx
4,"
","
",_SP,"
"
5,Earlier,earlier,RBR,Xxxxx
6,today,today,NN,xxxx
7,",",",",",",","
8,we,-PRON-,PRP,xx
9,announced,announce,VBD,xxxx
10,record,record,JJ,xxxx
11,first,first,JJ,xxxx
12,quarter,quarter,NN,xxxx
13,results,result,NNS,xxxx
14,of,of,IN,xx
15,$,$,$,$
16,0.44,0.44,CD,d.dd
17,per,per,IN,xxx
18,share,share,NN,xxxx
19,",",",",",",","
20,up,up,RB,xx
21,2,2,CD,d
22,%,%,NN,%
23,from,from,IN,xxxx
24,last,last,JJ,xxxx
25,year,year,NN,xxxx
26,"
","
",_SP,"
"
27,Sales,sale,NNS,Xxxxx
28,for,for,IN,xxx
29,the,the,DT,xxx
30,quarter,quarter,NN,xxxx
31,were,be,VBD,xxxx
32,down,down,RB,xxxx
33,1,1,CD,d
34,%,%,NN,%
35,on,on,IN,xx
36,a,a,DT,x
37,2,2,CD,d
38,%,%,NN,%
39,decrease,decrease,NN,xxxx
40,in,in,IN,xx
41,volume,volume,NN,xxxx
42,"
","
",_SP,"
"
43,Adjusted,adjusted,JJ,Xxxxx
44,sales,sale,NNS,xxxx
45,grew,grow,VBD,xxxx
46,3,3,CD,d
47,%,%,NN,%
48,while,while,IN,xxxx
49,adjusted,adjust,VBN,xxxx
50,volume,volume,NN,xxxx
51,grew,grow,VBD,xxxx
52,5,5,CD,d
53,%,%,NN,%
54,"
","
",_SP,"
"
55,For,for,IN,Xxx
56,the,the,DT,xxx
57,quarter,quarter,NN,xxxx
58,",",",",",",","
59,three,three,CD,xxxx
60,of,of,IN,xx
61,our,-PRON-,PRP$,xxx
62,five,five,CD,xxxx
63,segments,segment,NNS,xxxx
64,reported,report,VBD,xxxx
65,earnings,earning,NNS,xxxx
66,growth,growth,NN,xxxx
67,"
","
",_SP,"
"
68,Refrigerated,Refrigerated,NNP,Xxxxx
69,Foods,Foods,NNPS,Xxxxx
70,",",",",",",","
71,International,International,NNP,Xxxxx
72,",",",",",",","
73,and,and,CC,xxx
74,Grocery,Grocery,NNP,Xxxxx
75,Products,Products,NNPS,Xxxxx
76,grew,grow,VBD,xxxx
77,earnings,earning,NNS,xxxx
78,",",",",",",","
79,while,while,IN,xxxx
80,Specialty,Specialty,NNP,Xxxxx
81,Products,Products,NNPS,Xxxxx
82,earnings,earning,NNS,xxxx
83,were,be,VBD,xxxx
84,flat,flat,JJ,xxxx
85,"
","
",_SP,"
"
86,Jennie,Jennie,NNP,Xxxxx
87,-,-,HYPH,-
88,O,O,NNP,X
89,Turkey,Turkey,NNP,Xxxxx
90,Store,Store,NNP,Xxxxx
91,had,have,VBD,xxx
92,a,a,DT,x
93,difficult,difficult,JJ,xxxx
94,quarter,quarter,NN,xxxx
95,versus,versus,IN,xxxx
96,last,last,JJ,xxxx
97,year,year,NN,xxxx
98,with,with,IN,xxxx
99,earnings,earning,NNS,xxxx
100,down,down,RB,xxxx
101,25,25,CD,dd
102,%,%,NN,%
103,"
","
",_SP,"
"
104,Sales,sale,NNS,Xxxxx
105,were,be,VBD,xxxx
106,up,up,RB,xx
107,13,13,CD,dd
108,%,%,NN,%
109,and,and,CC,xxx
110,volume,volume,NN,xxxx
111,was,be,VBD,xxx
112,up,up,RB,xx
113,22,22,CD,dd
114,%,%,NN,%
115,compared,compare,VBN,xxxx
116,to,to,IN,xx
117,last,last,JJ,xxxx
118,year,year,NN,xxxx
119,"
","
",_SP,"
"
120,Segment,segment,NN,Xxxxx
121,profit,profit,NN,xxxx
122,margins,margin,NNS,xxxx
123,declined,decline,VBD,xxxx
124,from,from,IN,xxxx
125,over,over,IN,xxxx
126,24,24,CD,dd
127,%,%,NN,%
128,in,in,IN,xx
129,the,the,DT,xxx
130,first,first,JJ,xxxx
131,quarter,quarter,NN,xxxx
132,last,last,JJ,xxxx
133,year,year,NN,xxxx
134,to,to,IN,xx
135,16,16,CD,dd
136,%,%,NN,%
137,this,this,DT,xxxx
138,year,year,NN,xxxx
139,"
","
",_SP,"
"
140,As,as,IN,Xx
141,a,a,DT,x
142,reminder,reminder,NN,xxxx
143,",",",",",",","
144,last,last,JJ,xxxx
145,year,year,NN,xxxx
146,",",",",",",","
147,we,-PRON-,PRP,xx
148,made,make,VBD,xxxx
149,dramatic,dramatic,JJ,xxxx
150,shifts,shift,NNS,xxxx
151,to,to,IN,xx
152,product,product,NN,xxxx
153,mix,mix,NN,xxx
154,and,and,CC,xxx
155,cut,cut,VB,xxx
156,operating,operating,NN,xxxx
157,expenses,expense,NNS,xxxx
158,as,as,IN,xx
159,we,-PRON-,PRP,xx
160,managed,manage,VBD,xxxx
161,through,through,IN,xxxx
162,avian,avian,JJ,xxxx
163,influenza,influenza,NN,xxxx
164,and,and,CC,xxx
165,a,a,DT,x
166,substantial,substantial,JJ,xxxx
