,Sentences
0,"Thank you, Jamie, and thank you all for joining us this morning"
1,We will start off this morning with highlights for the third quarter and a discussion of each of the operating sectors' performances in a little more detail; and then Hugh will cover the full year outlook
2,"For the quarter, we delivered revenue, operating profit, and EPS growth in what continues to be a volatile macro environment"
3,Organic revenue was up 1.7% for the quarter and 2.3% year-to-date with solid net price realization operating margin expansion in most of the sectors
4,"Although we have moderated our full year organic revenue growth outlook, we now expect full year core EPS of $5.23, which is 2 percentage points or $0.10 higher than our previous expectation"
5,"This improvement is being driven by the strength of our year-to-date results, coupled with an improved outlook on foreign exchange impact"
6,"Each of our operating sector’s performance came in on or ahead of expectations with the numbers showing sequential topline acceleration, with the exception of our North American Beverages business, where net revenue and operating profit declined"
7,"So, let me start with that"
8,"While North American Beverage performance was below our expectations, I will tell you upfront that the issues are temporary and we believe we have taken the necessary actions to improve the performance of this business beginning in Q4."
9,"So, what happened?"
10,"From an industry perspective, weather was comparatively negative, both temperature and precipitation, following record hot summers in 2015 and 2016, and there was a marked slowdown in the C-store channel in Q3."
11,"Now given this as a background, our performance did lag the industry,"
12,no question about it
13,"First, Gatorade, which accounts for approximately one-fifth of our Q3 volume declined following two sequential years of terrific Q3 growth"
14,"In fact, Q3 volumes were up a total of 18% over 2015 and 2016."
15,"Relative to other beverage categories, this is one that is both much more sensitive to weather and more exposed to the C-store channel"
16,So the broader weather and C-store industry themes
17,I just mentioned had an outsized impact on Gatorade
18,"Second, we underperformed the industry in carbonated beverages"
19,"This summer, we directed too much of our media spending and shelf space to new low-calorie, much smaller brands at the expense of our Pepsi and Mountain Dew trademarks"
20,While our plans for the summer were consistent with our continued and deliberate strategy to transform our beverage portfolio
21,"Clearly, we redirected some big brand space to these new products as opposed to focusing on new incremental space"
22,"We view both of these conditions as temporary and not structural, and we fully expect topline performance to improve in the coming quarters"
23,"We have a good handle on what happened, and we are making immediate adjustments to get the business back to growth"
24,"We are stepping up marketing spending on Pepsi and Mountain Dew, including our zero and low calorie products under these trademarks"
25,We are reallocating and securing incremental shelf space in this place for our existing and new products to drive better overall velocity
26,"We are tweaking our consumer communication with sharper brand messaging on pack, at point of sale, and through traditional social and digital media"
27,"We have more innovation directed at our biggest trademarks, including low and no calorie products that will hit the market starting in early 2018, and we're executing our programs responsibly to ensure that we're driving profitable growth"
28,"With the expected improved topline, we also expect improved profit performance as we realize both mix and scale benefits from the improved sales trajectory"
29,"To be clear, our beverage transformation initiatives over the longer term have been very successful in shifting our mix to faster growing subcategories and providing more low and zero sugar options"
30,"Since 2010, we have increased our mix of non-carbonated beverages by 7 percentage points"
31,"Over the decades, we have established and maintained leadership positions in many of the most attractive noncarbonated categories, and we have successfully introduced many offerings to appeal to consumers' increasing demand for zero and low calorie offers"
32,"So, make no mistake about it, we remain squarely on strategy and having made a few course corrections, expect NAB to return to growth in the coming quarters"
33,"Moving on to Frito-Lay North America, we had another quarter of very strong results, with a good balance of volume growth, net price realization, and operating margin expansion"
34,"We feel very good about the business with innovation, pricing, execution, and market share performance all on target"
35,"We are particularly pleased with the continuing strength in organic sales growth, which is being fueled by effective price pack management and innovation backed by great marketing"
36,Take Cheetos as an example
37,"We drove 6% net revenue growth for the trademark in Q3 with new products, such as Cheetos Paws, Jalapeño Cheetos, and our SIMPLY line, and Mac n'"
38,Cheetos also contributing to the growth
39,"The innovation is well-supported by creative consumer engagement that included our award-winning Cheetos virtual museum campaign that asks, ""What do you see in your Cheetos?"
40,""""
41,"The program garnered 100,000 online consumer submissions and countless earned media impressions"
42,"Ruffles, which grew net revenue 11% in the quarter benefited from innovations such as Spicy Jalapeño Ranch and Flamin"
43,' Hot that appeal to consumers' increasing desire for both flavors
44,"And beyond our largest trademarks, we saw impressive double-digit net revenue growth in premium and better-for-you offerings such as SunChips, Smartfood Popcorn, and Miss Vickie's and in our variety multipacks that provided great assortment of our top brands in convenient single-serve packages"
45,"At Quaker Foods North America, we are pleased with the sequential acceleration in organic volume, organic revenue, and core operating profit performance, and we continue to feel positive about the trends in the business"
46,"Our activations of portable breakfast innovation, namely Breakfast Flats launched in 2016 and Breakfast Squares that were launched in the first quarter are yielding positive results"
47,"And our second quarter launch of Overnight Oats Cups, capitalizing on the growing trend of preparing chilled oats using a variety of healthy ingredients is also gaining traction with consumers"
48,"Taken together, our innovation and other programming drove mid-single-digit volume growth in our base oatmeal portfolio"
49,"To wrap-up North America, I'm pleased to report that year-to-date through the third quarter, we generated more retail food and beverage revenue growth in the United States measured channels than"
50,all other 5 billion plus manufacturers combined
51,"And in the third quarter, Frito-Lay on a standalone basis was once again the number one contributor to total U.S"
52,food and beverage retail growth among all 5 billion plus manufacturers
53,Turning now to our sectors outside North America
54,"In Latin America, we continue to see very challenging macroeconomic conditions and geopolitical instability, which dampened consumer spending"
55,"As we enter our fourth quarter, the devastating impact of the Mexico earthquakes and hurricanes in the Caribbean and Puerto Rico are clearly adding to these challenges"
56,"Within this context, our businesses in the region performed well in the third quarter, posting 5% organic revenue growth"
57,"Mexico, our largest market in the region, had high single-digit organic revenue growth, while Brazil grew organic revenue mid-single-digits"
58,"Similarly, we have continued to experience macro challenges in a number of markets throughout our Asia, Middle East, and North Africa segment, including the significant currency devaluation in Egypt and the economic impacts in a number of markets across the Middle East stemming from persistently low oil prices"
59,"However, we have been adjusting our business to address these challenges"
60,We are pricing to cover the increased cost of doing business and we are going more aggressively after productivity to reduce our overall costs
61,"As a result, we saw a noticeable improvement this quarter as AMENA delivered 9% organic revenue growth driven by double-digit organic revenue growth in China, Pakistan, Philippines, Egypt"
62,"And turning to Europe and Sub-Sahara Africa, we had very good results across the region, with organic revenue growth in each of our top four markets, along with six of the next seven key markets and a sequential acceleration overall, which translates to margin expansion and 12% core constant currency operating profit growth"
63,"Organic revenue growth was well balanced across snacks and beverages, which grew high single-digit and mid-single-digit respectively, driven by strong product innovation and in-market executions"
64,"Russia, our largest market in the region, had mid-single-digit organic revenue growth and very strong operating margin improvement"
65,"Among our other key markets, we delivered double-digit organic revenue growth in Turkey, mid-single-digit organic revenue growth in France, Poland and Germany, and low single-digit organic revenue growth in the U.K"
66,"Now as we mentioned last quarter, across our businesses, we're pleased with the progress we're making in the e-commerce channels, and I say channels, plural, because we're addressing growth opportunities across eGrocery, pureplay, urban grocery delivery, direct-to-business and direct-to-consumer models"
67,Our success is underpinned by the significant investments we've made in attracting talents to and building capabilities in our dedicated global e-commerce business unit
68,"So today, we have a team of roughly 200 e-commerce professionals supporting our businesses to capture growth in the rapidly emerging e-commerce channels"
69,"It's made up of seasoned e-commerce and tech professionals, combined with our best entrepreneurial talent from within PepsiCo and we're managing this unit more like a tech company than a traditional CPG from how and where they work, the risks they can take, to how they are compensated"
70,And we continue to fortify and enhance the full suite of capabilities that we believe will enable us to win in these channels from data analytics to specialized e-commerce supply chain knowhow
71,"Importantly, we're increasingly collaborating with our retail customers to make our e-commerce capabilities yet another point of differentiation in our value-added relationships with them"
72,"For example, using big data and predictive analytics to shape real-time marketing messages, dynamic merchandising, and tailored offers, our team is enabling us to drive greater purchase instrumentality and higher basket size for our customers online"
73,"As a result of these efforts, we have a business that's approximately $1 billion in annualized retail sales with impressive growth in key e-commerce markets"
74,"For example, this year, our e-commerce retail sales are projected to be up 80% in the United States and nearly double in China"
75,"In many cases, our online share exceeds our offline share and we are gaining online pretty much across the Board"
76,"While overall penetration of food and beverage remains relatively low compared to most of the categories, it is growing fast and its development is sure to be highly dynamic, and we believe we are well-positioned to win in this space"
77,"Despite the many macro challenges, we continue to feel good about the state of our business"
78,The fundamentals we have been focusing on and discussing with you remains solidly intact
79,We have a leading product portfolio and deep capabilities
80,"We continue to drive growth, product innovation, exceptional marketing, and innovation"
81,"We continue to transform our portfolio to capitalize on evolving consumer trends and we have a robust productivity agenda that is enabling us to continue to invest in the business, while delivering attractive earnings growth"
82,And finally this quarter demonstrated that the PepsiCo portfolio does have the capacity to generate topline and bottom-line growth even in the occasional quarter where we see a downturn in a particular sector
83,And it is the resilience of the portfolio that is also enabling us to increase our earnings outlook for the year
84,"With that, let me turn the call over to Hugh"
85,"Look, we have gone deep on the business to understand what is environmental factors that contributed to our performance and what is our own execution aspects that contributed to performance, and I’d tell you that, roughly speaking, my assessment is about 70 -30 in terms of what the weather, the precipitation, what the C-store slowdown caused to the business, and what we could have done differently"
86,"And as I said in the script, Judy, Gatorade is a big part of our business and we were lapping 18% over 2015 and 2016, and with a slowdown of C-stores -- C-store traffic and the weather patterns in Q3, clearly Gatorade was impacted because the weather has an outsized impact on Gatorade"
87,That was the first one
88,The second is CSDs
89,"We've been embarking on a deliberate strategy to shift the portfolio to lower calorie offerings and they tend to be more non-carbonated beverages, and that's why we shifted about seven points of the portfolio to non-carbs"
90,"We have a lot more lower calorie and zero calorie innovation in CSDs, and we actually have it even under the big brands, the Pepsi and the Mountain Dew brands"
91,"So, what we're going to be doing going forward is taking the big brands and doing a lot more low calorie and zero calorie offerings under that brand"
92,"So, I tell you if I looked at this quarter, the only two that we need to focus on is getting Gatorade back to growth, which we're already beginning to see and tweaking our advertising spending against Pepsi and Dew"
93,The thing to be very careful about is we are focused on responsible growth
94,"During the quarter, as we saw the trends, we could have very quickly hit a promotional lever and tried to drive growth, and we tried our best not to do that because we think that once you go down this promotional spiral, it's never-ending"
