,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Fareed,Fareed,NNP,Xxxxx
3,",",",",",",","
4,and,and,CC,xxx
5,good,good,JJ,xxxx
6,morning,morning,NN,xxxx
7,everyone,everyone,NN,xxxx
8,"
","
",_SP,"
"
9,As,as,IN,Xx
10,the,the,DT,xxx
11,chart,chart,NN,xxxx
12,on,on,IN,xx
13,slide,slide,NN,xxxx
14,10,10,CD,dd
15,shows,show,NNS,xxxx
16,",",",",",",","
17,Kellogg,Kellogg,NNP,Xxxxx
18,North,North,NNP,Xxxxx
19,America,America,NNP,Xxxxx
20,saw,see,VBD,xxx
21,sequential,sequential,JJ,xxxx
22,improvement,improvement,NN,xxxx
23,in,in,IN,xx
24,our,-PRON-,PRP$,xxx
25,performance,performance,NN,xxxx
26,for,for,IN,xxx
27,net,net,JJ,xxx
28,sales,sale,NNS,xxxx
29,",",",",",",","
30,operating,operate,VBG,xxxx
31,profit,profit,NN,xxxx
32,and,and,CC,xxx
33,for,for,IN,xxx
34,operating,operate,VBG,xxxx
35,profit,profit,NN,xxxx
36,margin,margin,NN,xxxx
37,"
","
",_SP,"
"
38,A,a,DT,X
39,few,few,JJ,xxx
40,things,thing,NNS,xxxx
41,to,to,TO,xx
42,point,point,VB,xxxx
43,out,out,RP,xxx
44,",",",",",",","
45,each,each,DT,xxxx
46,of,of,IN,xx
47,which,which,WDT,xxxx
48,I,-PRON-,PRP,X
49,'ll,will,MD,'xx
50,describe,describe,VB,xxxx
51,in,in,IN,xx
52,more,more,JJR,xxxx
53,detail,detail,NN,xxxx
54,in,in,IN,xx
55,a,a,DT,x
56,moment,moment,NN,xxxx
57,"
","
",_SP,"
"
58,First,first,RB,Xxxxx
59,",",",",",",","
60,we,-PRON-,PRP,xx
61,'re,be,VBP,'xx
62,seeing,see,VBG,xxxx
63,growth,growth,NN,xxxx
64,or,or,CC,xx
65,improving,improve,VBG,xxxx
66,sales,sale,NNS,xxxx
67,performance,performance,NN,xxxx
68,in,in,IN,xx
69,businesses,business,NNS,xxxx
70,ranging,range,VBG,xxxx
71,from,from,IN,xxxx
72,Specialty,Specialty,NNP,Xxxxx
73,Channels,channel,NNS,Xxxxx
