,Sentences
0,"Thank you, Ken"
1,"Good morning, everyone and welcome to our third quarter earnings call"
2,"Today, I’ll share my perspective on our performance this quarter and outline our expectations for the remainder of the fiscal year"
3,"First, some context on the macroeconomic environment"
4,Overall macroeconomic trends in the U.S
5,improved slightly in the quarter
6,Consumer confidence edged up and unemployment declined modestly
7,"However, in the first quarter of the calendar year, consumer spending only grew 0.3%, its lowest level of growth since 2009."
8,"Consumers entered 2017 facing a variety of interrelated pressures and complexities from economic shifts, delayed tax refunds and general uncertainty"
9,"Many consumers continued to struggle financially, especially lower income and younger shoppers"
10,"Additionally, the retailer environment continues to be very aggressive, with e-commerce and value players applying increased pressure on grocery and mass channels and we do not anticipate this trend to abate anytime soon"
11,Food companies certainly felt the pinch
12,"It was a challenging quarter across the industry as top line growth remains scarce, especially in center-store categories"
13,Consumers continue to migrate to fresher and healthier foods found on the perimeter of food stores
14,"Like the majority of our peers, early in the calendar year, we experienced significantly lower consumption across almost all of our categories"
15,"At Campbell, we felt it most acutely in February"
16,"While trends improved as the quarter progressed, growth in March and April was insufficient to offset the earlier weakness"
17,"In the context of this unfavorable operating environment, we delivered competitive results in the third quarter"
18,"Although our top line was below our expectations, we grew or maintained market share in 11 measured categories, representing 75% of our U.S"
19,retail dollar sales
20,Looking at Campbell’s results
21,"Organic sales declined 1%, adjusted EBIT declined 2%, and adjusted earnings per share declined 9% to $0.59 a share, primarily due to a higher adjusted tax rate"
22,The sales decline in the third quarter resulted from softer than expected soup sales the ongoing capacity related challenges in Campbell Fresh refrigerated beverages and weakness in V8 beverages
23,This more than offset the strong results from Global Biscuits and Snacks in the quarter
24,Let’s look at our 9-month results
25,"Year-to-date, organic sales were down 1%, adjusted EBIT was comparable to a year ago and our adjusted EPS was up 1%"
26,"Reflecting our performance in the quarter, we revised our fiscal 2017 guidance this morning"
27,"We lowered our sales guidance to minus 1% to 0%, a point below our previous expectations"
28,"Despite the challenges on the top line, we have raised the low end of our adjusted EBIT and adjusted EPS ranges"
29,We now expect adjusted EBIT to increase 2% to 4% and adjusted EPS to increase 3% to 5%
30,"We expect that we will be able to offset the impact of lower sales with our ongoing cost saving efforts, which are ahead of our expectations for the fiscal year"
31,"Now, let me share my thoughts on our segment performance for the quarter and offer some perspective on our plans for the balance of the year"
32,"Let’s start with our largest division, Americas Simple Meals and Beverages"
33,We continued to manage this division for performance consistent with the categories in which we operate and for margin expansion
34,"Organic sales declined by 2% in the quarter, predominantly driven by U.S"
35,soup and V8 beverages
36,Operating earnings were comparable to a year ago
37,"Importantly, we continued to expand gross margin in the division, even as we made investments in real food"
