,Sentences
0,"Thank you, Dennis, and good morning, everyone"
1,Fiscal year 2017 was another successful year for our company
2,"We build momentum in every quarter, pivoted our business through the channels and categories driving global prestige beauty, created exciting new products, reached new consumers, and strengthened our multiple engines of growth"
3,"When the year began, we said we expected our sales to accelerate as demands progressed"
4,"and they did, building each quarter and culminating in an exceptional final quarter and full year"
5,"The fourth quarter results came largely from terrific strengths in China, travel retail and online, as well as from many of our brands including our latest acquisitions"
6,"In this new fiscal year, we expect our effective strategy to continue to drive our momentum leading to strong sales and profit growth"
7,"For the full year, we delivered sales growth of 7%, approximately 2 points ahead of global prestige beauty, enabling us to once again gain share"
8,"This is the eighth consecutive year we generated a strong performance and outperformed the industry, demonstrating the sustainability of our strategy despite inevitable external headwinds"
9,"This year was marked by greater economic and geopolitical volatility and terrorism, which curtailed demand in several countries"
10,"The trend of consumers shifting their shopping preferences by channel accelerated, which resulted in declining traffic in some U.S"
11,brick-and-mortar department stores
12,"At the same time, global competition intensified as new beauty brands and thousands of new products competed for a share of consumer wallets"
13,"Despite these challenges, we strengthened our growth engines and created formidable new ones, which was evident in higher sales across our major product categories"
14,"Through our seasonal and luxury brands, we have reinvigorated our fragrance category"
15,We also solidified our leadership in the fast-growing makeup category with the acquisitions of Too Faced and BECCA
16,These exciting brands anchor our portfolio with millennial consumers who often prefer to shop in specialty-multi retailers and online
17,Central to our success was pivoting our business to capture new consumers
18,"We did this by increasing our exposure to the fastest-growing prestige channels, strengthening our brand portfolio, investing in key geography and enhancing our digital and social media communications"
19,"Consumers have a growing emotional attachment for their beauty experience, strong loyalty to product performance, a desire for high-touch service and a preference for experiential channels"
20,These are the pillars of our Company’s success that we will continue to build on
21,"In fiscal 2017, we took decisive steps to gain a more significant presence globally in specialty-multi retailers and increased our penetration by 40%"
22,"We have historically been well-represented in specialty-multi internationally, and we reinforced our position with new and existing retailers"
23,"In Europe, some of our brands expanded in Sephora and Douglas"
24,"In Asia, our brands went into more Sephora stores in China and Southeast Asia and captured new opportunities with the brand-building specialty-multi retailers that are emerging"
25,Clinique was our first brand in Eveandboy in Thailand and in Olive Young in Korea
26,In the U.S
27,", our high-end La Mer and Jo Malone brands entered Sephora’s flagship stores and began selling on its website, joining many of other brands – of our brands that are already successful there"
28,"In addition, Estée Lauder and MAC opened in selected ULTA Beauty stores and on ulta"
29,"com, which helped them reach new target consumer, especially in smaller cities"
30,"E-commerce continued to be vibrant and our business accelerated, growing 33%, with strong global growth"
31,"Our brands opened sites in new countries and with various retailers, planting seeds for future gains"
32,"In the fourth quarter, we launched MAC on China popular Tmall, and it was the platform’s largest prestige beauty launch"
33,"Our travel retail sales grew more than 20%, generating the best gains in five years due to strong demand for our product and wider availability of our brand portfolio in large productive airports"
34,Passenger traffic grew high single-digits and a resurgence of Chinese tourists helped drive our strong performance
35,"We remain the leader in makeup and skin care combined in travel retail, and our makeup sales soared, which lifted many brands"
36,One of those was Tom Ford
37,"Its travel retail business more than doubled, fueled by Chinese consumer who coveted the brand’s high-end makeup and fragrances"
38,Our brands continue to be highly desirable
39,"Our best performers were many of our mid-size and luxury brands, which grew double-digits and helped fuel our makeup, skin care, and fragrance categories"
40,"As an example, La Mer’s success stemmed from driving trial with compelling innovation and repeat purchases with core products"
41,"The Estée Lauder brand returned to solid mid-single digit global growth for the year, delivering gains in both makeup and skin care"
42,It was well positioned to take advantage of the resurgence in China and travel retail and strengthen its Europe franchises with innovative new products
43,"Advanced Night Repair, Double Wear, and the Pure Color Envy lipstick lines all grew double-digits"
44,The brand also benefited from effective social media and digital market which led to its top ranking in the L2 China Beauty Index
45,We strategically invested in key geographies to match success
46,"Countries represented more than one quarter of our sales grew double-digits, including emerging markets of China and Russia as well as developed countries like Italy"
47,We attribute the strong results to locally relevant products and communications and targeted expanded consumer reach
48,"Thanks to a strong economy and growing desire for prestige beauty, demand from Chinese consumer climbed, both in the local market as they travel the world"
49,"Our China business accelerated throughout the year, delivering outstanding growth of more than 40% in the fourth quarter and 90% for the year"
50,"A record 133 million Chinese tourists traveled last year, as we see this momentum continuing, which should positively impact our business across the globe"
51,Enhancing our social media and digital engagement is a priority across our portfolio
52,Our brands leveraged a growing number of influencers
53,"And as we grew our experience, we gain share in our media value, ending the year as the number one prestige beauty company in the U.S"
54,according to Tribe Dynamics
55,"The intersection of social media, digital marketing, and e-commerce is integral to our brand strategies and we have a digital first mind-set throughout the company at this point"
56,"In fiscal 2017, we continue to direct more advertising dollars to the digital space"
57,"Nearly half of our visible A&P spending globally was digital, up significantly from the year before"
58,"In other areas, we began implementing several programs under our Leading Beauty Forward initiative"
59,"We augmented our digit talent, capped expenses, and reinvested in high-growth areas to position us to compete more effectively in the environment that lies ahead"
60,"With the prestige beauty landscape shifting rapidly, we are proactively positioning ourselves to capture the new ways consumers are engaging with beauty"
61,"To continue to lead and win, we will leverage our company strengths; our broad prestige brand portfolio, superior product quality, creativity, talent, and brand building distribution all across our many geographies"
62,Let me now discuss the focus of our fiscal year 2018 strategy
63,"We will continue to connect our brands to high growth, brand-building channels to align with how and where consumers are shopping"
64,"We expect specialty-multi, online, travel retail, and freestanding store will continue their strong growth"
65,Dennis will discuss the online segment shortly
66,"In specialty-multi, we have captured a new consumer by matching our brands with global retailers that are the right fit in collaborating to drive trial, repeat purchase and regimen usage"
67,"For example, MAC is opening in Sephora’s top stores in Brazil and we launched in the specialty multi-channel in Asia-Pacific"
68,"We are rolling out Too Faced in Sephora in most European markets, including France and, in Douglas, in Germany"
69,In the U.S
70,", La Mer, Jo Malone and Tom Ford will solidify their distribution in Sephora while Estée Lauder, MAC and Clinique will extend their presence in ULTA"
71,"In addition, Bumble and bumble is launching on ulta"
72,com this weekend followed by 500 ULTA stores
73,"In travel retail, we are building on our strength in skin care, further growing our makeup and fragrance categories"
74,"We are introducing some of our newer brands, opening more doors in high traffic airports, developing new store formats, ensuring we have locally relevant product in major travel corridors"
75,"We expect the higher passenger traffic coupled with effective marketing to increase conversion, will lead to strong sales growth again this year"
76,We are enhancing the experience of our freestanding stores by adding more open sell environments such as in MAC redesign of its Time Square flagship
77,"MAC will offer different shopping option across its stores, which should strengthen productivity"
