,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,Bill,Bill,NNP,Xxxx
3,",",",",",",","
4,and,and,CC,xxx
5,good,good,JJ,xxxx
6,morning,morning,NN,xxxx
7,everyone,everyone,NN,xxxx
8,"
","
",_SP,"
"
9,Fiscal,fiscal,JJ,Xxxxx
10,2017,2017,CD,dddd
11,was,be,VBD,xxx
12,a,a,DT,x
13,successful,successful,JJ,xxxx
14,year,year,NN,xxxx
15,for,for,IN,xxx
16,Sysco,Sysco,NNP,Xxxxx
17,and,and,CC,xxx
18,I,-PRON-,PRP,X
19,'m,be,VBP,'x
20,proud,proud,JJ,xxxx
21,of,of,IN,xx
22,the,the,DT,xxx
23,results,result,NNS,xxxx
24,our,-PRON-,PRP$,xxx
25,associates,associate,NNS,xxxx
26,have,have,VBP,xxxx
27,accomplished,accomplish,VBN,xxxx
28,this,this,DT,xxxx
29,year,year,NN,xxxx
30,"
","
",_SP,"
"
31,They,-PRON-,PRP,Xxxx
32,are,be,VBP,xxx
33,executing,execute,VBG,xxxx
34,at,at,IN,xx
35,a,a,DT,x
36,high,high,JJ,xxxx
37,level,level,NN,xxxx
38,as,as,IN,xx
39,we,-PRON-,PRP,xx
40,continue,continue,VBP,xxxx
41,to,to,TO,xx
42,achieve,achieve,VB,xxxx
43,the,the,DT,xxx
44,key,key,JJ,xxx
45,strategies,strategy,NNS,xxxx
46,levers,lever,NNS,xxxx
47,of,of,IN,xx
48,our,-PRON-,PRP$,xxx
49,current,current,JJ,xxxx
50,three,three,CD,xxxx
51,-,-,HYPH,-
52,year,year,NN,xxxx
53,plan,plan,NN,xxxx
54,",",",",",",","
55,including,include,VBG,xxxx
56,delivering,deliver,VBG,xxxx
57,accelerated,accelerate,VBN,xxxx
58,case,case,NN,xxxx
59,growth,growth,NN,xxxx
60,through,through,IN,xxxx
61,a,a,DT,x
62,focus,focus,NN,xxxx
63,on,on,IN,xx
64,local,local,JJ,xxxx
65,customers,customer,NNS,xxxx
66,",",",",",",","
67,growing,grow,VBG,xxxx
68,gross,gross,JJ,xxxx
69,profit,profit,NN,xxxx
70,dollars,dollar,NNS,xxxx
71,and,and,CC,xxx
72,managing,manage,VBG,xxxx
73,overall,overall,JJ,xxxx
74,expenses,expense,NNS,xxxx
75,"
","
",_SP,"
"
76,Fiscal,fiscal,JJ,Xxxxx
77,2017,2017,CD,dddd
78,was,be,VBD,xxx
79,marked,mark,VBN,xxxx
80,not,not,RB,xxx
81,only,only,RB,xxxx
82,by,by,IN,xx
83,our,-PRON-,PRP$,xxx
84,strong,strong,JJ,xxxx
85,performance,performance,NN,xxxx
86,in,in,IN,xx
87,which,which,WDT,xxxx
88,we,-PRON-,PRP,xx
89,continued,continue,VBD,xxxx
90,our,-PRON-,PRP$,xxx
91,relentless,relentless,JJ,xxxx
92,focus,focus,NN,xxxx
93,on,on,IN,xx
94,the,the,DT,xxx
95,customer,customer,NN,xxxx
96,",",",",",",","
97,but,but,CC,xxx
98,also,also,RB,xxxx
99,because,because,IN,xxxx
100,of,of,IN,xx
101,the,the,DT,xxx
102,some,some,DT,xxxx
103,important,important,JJ,xxxx
104,highlights,highlight,NNS,xxxx
105,that,that,WDT,xxxx
106,include,include,VBP,xxxx
107,the,the,DT,xxx
108,addition,addition,NN,xxxx
109,of,of,IN,xx
110,the,the,DT,xxx
111,Brakes,brake,NNS,Xxxxx
112,business,business,NN,xxxx
113,in,in,IN,xx
114,Europe,Europe,NNP,Xxxxx
115,",",",",",",","
116,a,a,DT,x
117,completion,completion,NN,xxxx
118,of,of,IN,xx
119,the,the,DT,xxx
120,successful,successful,JJ,xxxx
121,transition,transition,NN,xxxx
122,of,of,IN,xx
123,12,12,CD,dd
124,operating,operating,NN,xxxx
125,companies,company,NNS,xxxx
126,from,from,IN,xxxx
127,SAP,SAP,NNP,XXX
128,through,through,IN,xxxx
129,enhanced,enhanced,JJ,xxxx
130,version,version,NN,xxxx
131,of,of,IN,xx
132,our,-PRON-,PRP$,xxx
133,legacy,legacy,NN,xxxx
