,Sentences
0,"Thank you, Chris, and Happy New Year to everyone"
1,"As I hope you saw in our press release, we had solid Q4 results overall with solid sales and business investments to further improve the health of our brand"
2,But I'll start by focusing more on what we have been able to accomplish in the first full year of The Kraft Heinz Company
3,It formed the base and in many ways that's our agenda for the year ahead
4,"So, let's start with our progress against the three objectives of our strategy that we laid out at the beginning of our merger"
5,"In our first objective, to deliver profitable sales growth, on the top line, we built positive momentum through the year, despite the commodity headwinds that persisted during the year, resulting in profitable sales and flat to positive organic sales growth in all regions except Europe"
6,We generated significant gains from our Big Bet innovation strategy in our efforts to capture whitespace opportunities
7,"This was led by condiments worldwide, especially ketchup and barbecue sauce, pasta sauce in North America and Latin America; soy sauce in China, and hot sauces and mayo in Europe"
8,"Our investments also led to better market share trends over the course of the year in core categories such as sauces worldwide including pasta sauce in Canada and Latin America; green cheese and mac & cheese in the United States, UK beans; baby food in Italy; and in Australia, beverage"
9,That said we still have significant areas to improve in 2017.
10,"They include Indonesia soy sauces, U.S"
11,"cold cuts, baby food in Canada, and our non-measured channel shares in the UK to just name a few"
12,"We also pushed into places, whitespace, where Kraft Heinz did not previously compete, products such as Devour frozen meal, Cracker Barrel mac & cheese and Heinz Barbecue Sauces in the United States"
13,There was Planters which now is available in both China and the UK
14,"We also brought Heinz Mayonnaise to Europe, Brazil and Australia"
15,"And we made significant progress toward extending our foodservice presence, not just in the west but through strong performance in Canada, Brazil and Russia as well"
16,"Nevertheless, there is much, much more to go after in 2017 and beyond"
17,It's also clear that our go-to-market investments are paying off and delivering profitable growth through distribution gains and better performance at retail
18,"We supported go-to-market activations with better management of our field teams in Canada, U.S"
19,", Brazil, Russia and China"
20,"These efforts resulted in phased execution improvement in a challenging retail environment all around the world, including Australia, Japan, China, Russia, Egypt, Brazil and Germany"
21,"And then our second objective, we made meaningful progress toward achieving best-in-class margins"
22,"Through our ritual and routines, including zero-base budgeting and managed by objectives, we drove sustainable improvements throughout the year"
23,ZBB savings were a key driver of value creation across the company delivering faster than expected savings at the outset of the year and contributing to the company achieving $1.2 billion in cumulative savings since the inception of our Integration Program
24,"As of today, we have cascaded personal MBOs directly from company leadership to more than 6,000 employees worldwide"
25,This is a critical step in aligning everyone behind common goals and improving our day-to-day execution
26,"To put that number in context, this represents more than 50% of our white collar population around the world"
