,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Gerald,Gerald,NNP,Xxxxx
4,"
","
",_SP,"
"
5,We,-PRON-,PRP,Xx
6,have,have,VBP,xxxx
7,delivered,deliver,VBN,xxxx
8,a,a,DT,x
9,strong,strong,JJ,xxxx
10,business,business,NN,xxxx
11,performance,performance,NN,xxxx
12,in,in,IN,xx
13,the,the,DT,xxx
14,year,year,NN,xxxx
15,",",",",",",","
16,both,both,CC,xxxx
17,in,in,IN,xx
18,terms,term,NNS,xxxx
19,of,of,IN,xx
20,adjusted,adjusted,JJ,xxxx
21,profit,profit,NN,xxxx
22,and,and,CC,xxx
23,cash,cash,NN,xxxx
24,flow,flow,NN,xxxx
25,despite,despite,IN,xxxx
26,currency,currency,NN,xxxx
27,headwinds,headwind,NNS,xxxx
28,and,and,CC,xxx
29,some,some,DT,xxxx
30,challenging,challenge,VBG,xxxx
31,market,market,NN,xxxx
32,conditions,condition,NNS,xxxx
33,"
","
",_SP,"
"
34,In,in,IN,Xx
35,the,the,DT,xxx
36,fourth,fourth,JJ,xxxx
37,quarter,quarter,NN,xxxx
38,",",",",",",","
39,we,-PRON-,PRP,xx
40,recognized,recognize,VBD,xxxx
41,",",",",",",","
42,of,of,IN,xx
43,course,course,NN,xxxx
44,",",",",",",","
45,that,that,IN,xxxx
46,our,-PRON-,PRP$,xxx
47,GAAP,GAAP,NNP,XXXX
48,numbers,number,NNS,xxxx
49,have,have,VBP,xxxx
50,been,be,VBN,xxxx
51,significantly,significantly,RB,xxxx
52,impacted,impact,VBN,xxxx
53,by,by,IN,xx
54,the,the,DT,xxx
55,Rite,Rite,NNP,Xxxx
56,Aid,aid,NN,Xxx
57,-,-,HYPH,-
58,related,relate,VBN,xxxx
59,costs,cost,NNS,xxxx
60,",",",",",",","
61,including,include,VBG,xxxx
62,the,the,DT,xxx
63,merger,merger,NN,xxxx
64,termination,termination,NN,xxxx
65,fees,fee,NNS,xxxx
66,"
","
",_SP,"
"
67,However,however,RB,Xxxxx
68,",",",",",",","
69,overall,overall,RB,xxxx
70,",",",",",",","
71,on,on,IN,xx
72,an,an,DT,xx
73,adjusted,adjusted,JJ,xxxx
74,basis,basis,NN,xxxx
75,",",",",",",","
76,the,the,DT,xxx
77,final,final,JJ,xxxx
78,quarter,quarter,NN,xxxx
79,was,be,VBD,xxx
80,better,well,JJR,xxxx
81,mainly,mainly,RB,xxxx
82,due,due,JJ,xxx
83,to,to,IN,xx
84,U.S,U.S,NNP,X.X
85,"
","
",_SP,"
"
86,pharmacy,pharmacy,NN,xxxx
87,volumes,volume,NNS,xxxx
88,and,and,CC,xxx
89,market,market,NN,xxxx
90,share,share,NN,xxxx
91,continuing,continue,VBG,xxxx
92,to,to,TO,xx
93,grow,grow,VB,xxxx
94,in,in,IN,xx
95,line,line,NN,xxxx
96,with,with,IN,xxxx
97,our,-PRON-,PRP$,xxx
98,strategy,strategy,NN,xxxx
99,"
","
",_SP,"
"
100,As,as,IN,Xx
101,you,-PRON-,PRP,xxx
102,know,know,VBP,xxxx
103,",",",",",",","
104,on,on,IN,xx
105,29th,29th,JJ,ddxx
106,June,June,NNP,Xxxx
107,",",",",",",","
108,we,-PRON-,PRP,xx
109,announced,announce,VBD,xxxx
110,a,a,DT,x
111,$,$,$,$
112,5,5,CD,d
113,billion,billion,CD,xxxx
114,share,share,NN,xxxx
115,repurchase,repurchase,NN,xxxx
116,program,program,NN,xxxx
117,"
","
",_SP,"
"
118,During,during,IN,Xxxxx
119,the,the,DT,xxx
120,quarter,quarter,NN,xxxx
121,",",",",",",","
122,we,-PRON-,PRP,xx
123,purchased,purchase,VBD,xxxx
124,$,$,$,$
125,3.8,3.8,CD,d.d
126,billion,billion,CD,xxxx
127,of,of,IN,xx
128,shares,share,NNS,xxxx
129,",",",",",",","
130,and,and,CC,xxx
131,since,since,IN,xxxx
132,the,the,DT,xxx
133,fiscal,fiscal,JJ,xxxx
134,year,year,NN,xxxx
135,-,-,HYPH,-
136,end,end,NN,xxx
