,Word,Lemma,POSTag,Shape
0,Well,well,UH,Xxxx
1,",",",",",",","
2,thanks,thank,NNS,xxxx
3,Bill,Bill,NNP,Xxxx
4,(,(,-LRB-,(
5,1:56,1:56,CD,d:dd
6,),),-RRB-,)
7,and,and,CC,xxx
8,good,good,JJ,xxxx
9,morning,morning,NN,xxxx
10,everyone,everyone,NN,xxxx
11,"
","
",_SP,"
"
12,Based,base,VBN,Xxxxx
13,on,on,IN,xx
14,strong,strong,JJ,xxxx
15,tobacco,tobacco,NN,xxxx
16,operating,operate,VBG,xxxx
17,company,company,NN,xxxx
18,performance,performance,NN,xxxx
19,",",",",",",","
20,Altria,Altria,NNP,Xxxxx
21,delivered,deliver,VBD,xxxx
22,solid,solid,JJ,xxxx
23,results,result,NNS,xxxx
24,in,in,IN,xx
25,the,the,DT,xxx
26,second,second,JJ,xxxx
27,quarter,quarter,NN,xxxx
28,and,and,CC,xxx
29,first,first,JJ,xxxx
30,half,half,NN,xxxx
31,of,of,IN,xx
32,2017,2017,CD,dddd
33,.,.,.,.
34,The,the,DT,Xxx
35,smokeable,smokeable,JJ,xxxx
36,products,product,NNS,xxxx
37,segment,segment,NN,xxxx
38,generated,generate,VBD,xxxx
39,strong,strong,JJ,xxxx
40,income,income,NN,xxxx
41,growth,growth,NN,xxxx
42,despite,despite,IN,xxxx
43,a,a,DT,x
44,large,large,JJ,xxxx
45,cigarette,cigarette,NN,xxxx
46,excise,excise,NN,xxxx
47,tax,tax,NN,xxx
48,increase,increase,NN,xxxx
49,in,in,IN,xx
50,California,California,NNP,Xxxxx
51,",",",",",",","
52,and,and,CC,xxx
53,the,the,DT,xxx
54,smokeless,smokeless,NN,xxxx
55,products,product,NNS,xxxx
56,segment,segment,NN,xxxx
57,has,have,VBZ,xxx
58,largely,largely,RB,xxxx
59,rebounded,rebound,VBN,xxxx
60,from,from,IN,xxxx
61,its,-PRON-,PRP$,xxx
62,first,first,JJ,xxxx
63,quarter,quarter,NN,xxxx
64,voluntary,voluntary,JJ,xxxx
65,product,product,NN,xxxx
66,recall,recall,NN,xxxx
67,"
","
",_SP,"
"
68,We,-PRON-,PRP,Xx
69,grew,grow,VBD,xxxx
70,adjusted,adjust,VBN,xxxx
71,diluted,diluted,JJ,xxxx
72,earnings,earning,NNS,xxxx
73,per,per,IN,xxx
74,share,share,NN,xxxx
75,4.9,4.9,CD,d.d
76,%,%,NN,%
77,in,in,IN,xx
78,the,the,DT,xxx
79,second,second,JJ,xxxx
80,quarter,quarter,NN,xxxx
81,and,and,CC,xxx
82,3.3,3.3,CD,d.d
83,%,%,NN,%
84,for,for,IN,xxx
85,the,the,DT,xxx
86,first,first,JJ,xxxx
87,half,half,NN,xxxx
88,of,of,IN,xx
89,2017,2017,CD,dddd
90,.,.,.,.
91,The,the,DT,Xxx
92,smokeable,smokeable,JJ,xxxx
93,products,product,NNS,xxxx
94,segment,segment,NN,xxxx
95,delivered,deliver,VBD,xxxx
96,6.4,6.4,CD,d.d
97,%,%,NN,%
98,adjusted,adjust,VBN,xxxx
99,operating,operating,NN,xxxx
100,companies,company,NNS,xxxx
101,income,income,NN,xxxx
102,growth,growth,NN,xxxx
103,in,in,IN,xx
104,the,the,DT,xxx
105,second,second,JJ,xxxx
106,quarter,quarter,NN,xxxx
107,as,as,IN,xx
108,strong,strong,JJ,xxxx
109,pricing,pricing,NN,xxxx
110,more,more,RBR,xxxx
111,than,than,IN,xxxx
112,offset,offset,NN,xxxx
113,volume,volume,NN,xxxx
114,declines,decline,NNS,xxxx
115,and,and,CC,xxx
116,higher,high,JJR,xxxx
117,promotional,promotional,JJ,xxxx
118,investments,investment,NNS,xxxx
119,"
","
",_SP,"
"
120,For,for,IN,Xxx
121,the,the,DT,xxx
122,first,first,JJ,xxxx
123,half,half,NN,xxxx
124,",",",",",",","
125,smokeable,smokeable,JJ,xxxx
126,products,product,NNS,xxxx
127,segment,segment,NN,xxxx
128,adjusted,adjust,VBD,xxxx
129,operating,operating,NN,xxxx
130,companies,company,NNS,xxxx
131,income,income,NN,xxxx
132,grew,grow,VBD,xxxx
133,7.2,7.2,CD,d.d
