,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Rob,Rob,NNP,Xxx
3,"
","
",_SP,"
"
4,Good,good,JJ,Xxxx
5,morning,morning,NN,xxxx
6,",",",",",",","
7,everyone,everyone,NN,xxxx
8,",",",",",",","
9,and,and,CC,xxx
10,welcome,welcome,JJ,xxxx
11,to,to,IN,xx
12,Walmart,Walmart,NNP,Xxxxx
13,'s,'s,POS,'x
14,investor,investor,NN,xxxx
15,relations,relation,NNS,xxxx
16,call,call,VBP,xxxx
17,to,to,TO,xx
18,discuss,discuss,VB,xxxx
19,third,third,JJ,xxxx
20,quarter,quarter,NN,xxxx
21,earnings,earning,NNS,xxxx
22,"
","
",_SP,"
"
23,This,this,DT,Xxxx
24,is,be,VBZ,xx
25,Steve,Steve,NNP,Xxxxx
26,Schmitt,Schmitt,NNP,Xxxxx
27,",",",",",",","
28,and,and,CC,xxx
29,I,-PRON-,PRP,X
30,'m,be,VBP,'x
31,joined,join,VBN,xxxx
32,today,today,NN,xxxx
33,by,by,IN,xx
34,",",",",",",","
35,Kary,Kary,NNP,Xxxx
36,Brunner,Brunner,NNP,Xxxxx
37,",",",",",",","
38,Michael,Michael,NNP,Xxxxx
39,Brigance,Brigance,NNP,Xxxxx
40,",",",",",",","
41,Joey,Joey,NNP,Xxxx
42,Smith,Smith,NNP,Xxxxx
43,",",",",",",","
44,and,and,CC,xxx
45,Miguel,Miguel,NNP,Xxxxx
46,Garcia,Garcia,NNP,Xxxxx
47,from,from,IN,xxxx
48,the,the,DT,xxx
49,IR,IR,NNP,XX
50,team,team,NN,xxxx
51,"
","
",_SP,"
"
52,Hopefully,hopefully,RB,Xxxxx
53,",",",",",",","
54,you,-PRON-,PRP,xxx
55,'ve,have,VB,'xx
56,seen,see,VBN,xxxx
57,our,-PRON-,PRP$,xxx
58,materials,material,NNS,xxxx
59,we,-PRON-,PRP,xx
60,issued,issue,VBD,xxxx
61,this,this,DT,xxxx
62,morning,morning,NN,xxxx
63,"
","
",_SP,"
"
64,I,-PRON-,PRP,X
65,'m,be,VBP,'x
66,going,go,VBG,xxxx
67,to,to,TO,xx
68,hit,hit,VB,xxx
69,on,on,IN,xx
