,Word,Lemma,POSTag,Shape
0,Good,good,JJ,Xxxx
1,morning,morning,NN,xxxx
2,",",",",",",","
3,everyone,everyone,NN,xxxx
4,"
","
",_SP,"
"
5,I,-PRON-,PRP,X
6,'m,be,VBP,'x
7,glad,glad,JJ,xxxx
8,to,to,TO,xx
9,be,be,VB,xx
10,back,back,RB,xxxx
11,in,in,IN,xx
12,IR,IR,NNP,XX
13,and,and,CC,xxx
14,I,-PRON-,PRP,X
15,certainly,certainly,RB,xxxx
16,look,look,VBP,xxxx
17,forward,forward,RB,xxxx
18,to,to,IN,xx
19,working,work,VBG,xxxx
20,with,with,IN,xxxx
21,all,all,DT,xxx
22,of,of,IN,xx
23,you,-PRON-,PRP,xxx
24,in,in,IN,xx
25,the,the,DT,xxx
26,future,future,NN,xxxx
27,"
","
",_SP,"
"
28,But,but,CC,Xxx
29,before,before,IN,xxxx
30,we,-PRON-,PRP,xx
31,jump,jump,VBP,xxxx
32,into,into,IN,xxxx
33,results,result,NNS,xxxx
34,",",",",",",","
35,let,let,VB,xxx
36,'s,-PRON-,PRP,'x
37,remind,remind,VB,xxxx
38,you,-PRON-,PRP,xxx
39,of,of,IN,xx
40,a,a,DT,x
41,few,few,JJ,xxx
42,things,thing,NNS,xxxx
43,"
","
",_SP,"
"
44,We,-PRON-,PRP,Xx
45,'re,be,VBP,'xx
46,broadcasting,broadcast,VBG,xxxx
47,this,this,DT,xxxx
48,call,call,NN,xxxx
49,over,over,IN,xxxx
50,the,the,DT,xxx
51,Internet,internet,NN,Xxxxx
52,and,and,CC,xxx
53,a,a,DT,x
54,replay,replay,NN,xxxx
55,of,of,IN,xx
56,the,the,DT,xxx
57,call,call,NN,xxxx
58,will,will,MD,xxxx
59,be,be,VB,xx
60,available,available,JJ,xxxx
61,for,for,IN,xxx
62,seven,seven,CD,xxxx
63,days,day,NNS,xxxx
64,at,at,IN,xx
65,our,-PRON-,PRP$,xxx
66,website,website,NN,xxxx
67,",",",",",",","
68,thecloroxcompany,thecloroxcompany,NN,xxxx
69,"
","
",_SP,"
"
70,com,com,NNP,xxx
71,"
","
",_SP,"
"
72,On,on,IN,Xx
73,today,today,NN,xxxx
74,'s,'s,POS,'x
75,call,call,NN,xxxx
76,",",",",",",","
77,we,-PRON-,PRP,xx
78,will,will,MD,xxxx
79,refer,refer,VB,xxxx
80,to,to,IN,xx
81,certain,certain,JJ,xxxx
82,non,non,JJ,xxx
83,-,-,JJ,-
84,GAAP,gaap,JJ,XXXX
85,financial,financial,JJ,xxxx
86,measures,measure,NNS,xxxx
87,",",",",",",","
88,including,include,VBG,xxxx
89,but,but,CC,xxx
90,not,not,RB,xxx
91,limited,limit,VBN,xxxx
92,to,to,TO,xx
93,free,free,JJ,xxxx
94,cash,cash,NN,xxxx
95,flow,flow,NN,xxxx
96,",",",",",",","
97,EBIT,ebit,JJ,XXXX
98,margin,margin,NN,xxxx
99,",",",",",",","
100,debt,debt,NN,xxxx
101,to,to,IN,xx
102,EBITDA,EBITDA,NNP,XXXX
103,and,and,CC,xxx
104,economic,economic,JJ,xxxx
105,profit,profit,NN,xxxx
106,"
","
",_SP,"
"
107,Management,management,NN,Xxxxx
108,believes,believe,VBZ,xxxx
109,that,that,IN,xxxx
110,providing,provide,VBG,xxxx
111,insights,insight,NNS,xxxx
112,on,on,IN,xx
113,these,these,DT,xxxx
114,measures,measure,NNS,xxxx
115,enable,enable,VBP,xxxx
116,investors,investor,NNS,xxxx
117,to,to,TO,xx
118,better,better,RBR,xxxx
119,understand,understand,VB,xxxx
120,and,and,CC,xxx
121,analyze,analyze,VB,xxxx
122,our,-PRON-,PRP$,xxx
123,ongoing,ongoing,JJ,xxxx
124,results,result,NNS,xxxx
125,of,of,IN,xx
126,operations,operation,NNS,xxxx
127,"
","
",_SP,"
"
128,Reconciliations,reconciliation,NNS,Xxxxx
129,with,with,IN,xxxx
130,the,the,DT,xxx
131,most,most,RBS,xxxx
132,directly,directly,RB,xxxx
133,comparable,comparable,JJ,xxxx
134,financial,financial,JJ,xxxx
135,measures,measure,NNS,xxxx
136,determined,determine,VBN,xxxx
137,in,in,IN,xx
138,accordance,accordance,NN,xxxx
139,with,with,IN,xxxx
140,GAAP,GAAP,NNP,XXXX
141,can,can,MD,xxx
142,be,be,VB,xx
143,found,find,VBN,xxxx
144,in,in,IN,xx
145,today,today,NN,xxxx
146,'s,'s,POS,'x
147,press,press,NN,xxxx
148,release,release,NN,xxxx
149,",",",",",",","
150,this,this,DT,xxxx
151,webcast,webcast,NN,xxxx
152,'s,'s,POS,'x
153,prepared,prepare,VBN,xxxx
154,remarks,remark,NNS,xxxx
155,",",",",",",","
156,or,or,CC,xx
157,supplemental,supplemental,JJ,xxxx
158,information,information,NN,xxxx
159,available,available,JJ,xxxx
160,on,on,IN,xx
161,our,-PRON-,PRP$,xxx
162,website,website,NN,xxxx
163,as,as,RB,xx
164,well,well,RB,xxxx
165,as,as,IN,xx
