,Sentences
0,"Thank you, Dennis, and good morning, everyone"
1,Our company delivered an excellent performance in the third quarter
2,"Our business accelerated, driven by many brands, channels and markets that experienced strong momentum"
3,"In constant currency, our sales rose 9% and adjusted diluted earnings per share increased 28%, both of which exceeded our expectations"
4,"The outperformance was generated from stronger organic sales growth, largely in China in travel retail channel; a better-than-expected performance of our newest brands, Too Faced and BECCA, as well as disciplined expense management"
5,"When fiscal 2017 began, we said our sales were expected to accelerate every quarter, culminating in a robust second half"
6,"As we look to the fourth quarter, our sales growth should increase farther, enabling us to deliver our financial and sales target for the full year and position us for a strong start in fiscal year 2018."
7,Our success this quarter came despite continued external macro headwinds in certain areas
8,", foot traffic continued to decline in brick-and-mortar department stores, our largest domestic channel"
9,"And Macy's closed 68 stores, as expected"
10,"In certain other countries, we faced difficult economic or political climates, particularly in the Middle East, Turkey and Latin America"
11,And the continued strength of the dollar impacted our reported results
12,"Globally, we encountered stiff competition from both established and upstart brands"
13,"The fact that we have achieved a strong performance against this backdrop speaks to our successful strategy, which is anchored by our increasingly diversified business model and multiple engines of growth"
14,We also are benefiting from our choice to stay focused on a dynamic prestige industry that has been growing steadily for many years and continues to grow faster than many other household and personal care centers
15,"As global prestige beauty undergoes rapid change, we are embracing new opportunities, accelerating penetration of the fastest-growing channels, reallocating resources to the leading business drivers and pivoting for the future in our industry"
16,"Consumers' appetite for beauty products is intensifying, particularly in the luxury arena and in makeup, which fuel outstanding growth in our high-end brands and continued double-digit growth in our makeup category"
17,"In addition, we enjoyed superb growth in the fastest-growing beauty channels, with travel retail, online and specialty multi, each rising strong double-digits"
18,"By geography, we grew strong double digits in certain emerging markets, notably China"
19,"Altogether, we generated higher sales in every region and in our three largest product categories, fueled by an acceleration of our hero products, new product innovation and increased social media presence, new digital initiatives and greater penetration in the fastest high-growth channels"
20,"At the same time, we continued investing in priority areas and capabilities and our Leading Beauty Forward initiative"
21,Our diverse portfolio of brands continues to be a strategic advantage
22,We leveraged each brand in the most appropriate prestige distribution channels to target different consumer segments
23,"This approach yielded outstanding results for our luxury brands including Tom Ford, La Mer and Jo Malone"
24,Each generated double-digit sales growth in constant currency in every region
25,La Mer's new hydrating serum and brightening mask were well received and benefit from an increase in travel in Chinese consumers around the world
26,The brand gained share in Asia-Pacific and maintained its leading position in luxury skin care there
27,"Among our largest brands, Estée Lauder achieved the solid growth globally for the second consecutive quarter, with higher sales in skin care, makeup and fragrances"
28,"The brand was well positioned to capitalize on increased travel and consumption from Chinese consumers, which favorably impacted its business in travel retail, the UK, and Asian markets and lifted its skin care sales"
29,"Estée Lauder's makeup category excelled in Asia-Pacific with increases in face, lip and eye products"
30,"The Estée Lauder brand continued to support its two key hero franchises, Advanced Night Repair and Double Wear, with new products combined with more effective marketing and communication"
31,The investment paid off
32,"The two highly desirable product lines reached the new consumer, posted positive growth in every region and increased double digit for the fiscal year-to-date"
33,"Around the world, Double Wear is the best-selling prestige foundation in many markets such as the U.K"
34,"and attracts consumers across generation to the brand, including millennials"
35,"We have successfully created a new growth engine with our luxury and artisanal fragrance brands and they continued to advance strongly, while at the same time improve the profitability of the entire fragrance category"
36,"Jo Malone and Tom Ford accelerated rapidly, particularly in travel retail and we also see great potential for our newer fragrance brands, Le Labo, Frédéric Malle and By Kilian"
37,"This is the first full quarter that reflected a contribution of our newest brands, Too Faced and BECCA and their sales exceeded our expectations"
38,We also started to extend their presence internationally
39,Adding these brands to our portfolio accelerated our penetration in both makeup and in the fast-growing specialty multichannel and increases our reach with millennial consumers
40,"Indeed, many of our brands are expanding in fast growing channels to reach new consumer"
41,"Since today, they have wider choices of where to shop for prestige beauty products"
42,"In this regard, we are excited our M"
43,A
44,"brand will launch this month in Ulta Beauty, one of the fastest growing specialty multi-retailers in the United States"
45,Ulta's consumer are devoted beauty enthusiasts and have been requesting the brand
46,will first be available on ulta
47,"com starting next year, followed by about 25 stores beginning in June, with more than 100 doors planned by the end of December"
48,The locations will feature dedicated M
49,"makeup artists in a boutique-like setting, allowing M"
50,to provide it exceptional artistry services
51,Expanding into specialty multi globally is integral to M
52,"C's strategies to grow its consumer base, continue to raise awareness, become more accessible and drive incremental sales"
53,"is the number-one prestige makeup brand worldwide, it is in less than 3,000 doors, a fraction of the location of most of its direct competitors, in some cases, in even less than 15%"
54,continues to make great inroads in specialty multi internationally
55,"In Brazil, for example, M"
56,is the leading brand on sephora
57,com and will open in some of the retailers' top brick-and-mortar stores this August
58,"is increasing consumer reach by opening more doors with Douglas, as well as other specialty multi retailers including KICKS in Sweden"
59,Our Estée Lauder brand launched in Ulta last fall in 30 doors and successfully tapped into a new audience
60,"During the first three months, more than 40% of consumers who bought its products were new to the brand"
61,And over 65% of the new makeup consumers were millennials
62,"With strong sales results, Estée Lauder plans to roll out to more Ulta stores"
63,Clinique's experience in Ulta has been terrific and it is building on its business there with more in-store boutiques
64,"By the end of fiscal 2017, our three largest brands will have strategically expanded their consumer reach in the U.S"
65,specialty-multi channel
66,Several of our other brands have achieved strong sales in the U.S
67,", specialty multi, including GLAMGLOW, Smashbox, Tom Ford in Sephora and Darphin in Bluemercury"
