,Word,Lemma,POSTag,Shape
0,Good,good,JJ,Xxxx
1,morning,morning,NN,xxxx
2,",",",",",",","
3,everyone,everyone,NN,xxxx
4,"
","
",_SP,"
"
5,Slide,slide,NN,Xxxxx
6,4,4,CD,d
7,provides,provide,VBZ,xxxx
8,some,some,DT,xxxx
9,financial,financial,JJ,xxxx
10,highlights,highlight,NNS,xxxx
11,for,for,IN,xxx
12,the,the,DT,xxx
13,quarter,quarter,NN,xxxx
14,"
","
",_SP,"
"
15,Adjusted,adjust,VBN,Xxxxx
16,EPS,EPS,NNP,XXX
17,for,for,IN,xxx
18,the,the,DT,xxx
19,quarter,quarter,NN,xxxx
20,was,be,VBD,xxx
21,$,$,$,$
22,0.45,0.45,CD,d.dd
23,",",",",",",","
24,down,down,RB,xxxx
25,from,from,IN,xxxx
26,the,the,DT,xxx
27,$,$,$,$
28,0.59,0.59,CD,d.dd
29,in,in,IN,xx
30,the,the,DT,xxx
31,prior,prior,JJ,xxxx
32,-,-,HYPH,-
33,year,year,NN,xxxx
34,quarter,quarter,NN,xxxx
35,"
","
",_SP,"
"
36,Excluding,exclude,VBG,Xxxxx
37,specified,specify,VBN,xxxx
38,items,item,NNS,xxxx
39,",",",",",",","
40,adjusted,adjust,VBN,xxxx
41,segment,segment,NN,xxxx
42,operating,operating,NN,xxxx
43,profit,profit,NN,xxxx
44,was,be,VBD,xxx
45,$,$,$,$
46,541,541,CD,ddd
47,million,million,CD,xxxx
48,",",",",",",","
49,down,down,RB,xxxx
50,$,$,$,$
51,109,109,CD,ddd
52,million,million,CD,xxxx
53,from,from,IN,xxxx
54,the,the,DT,xxx
55,year,year,NN,xxxx
56,-,-,HYPH,-
57,ago,ago,JJ,xxx
58,quarter,quarter,NN,xxxx
59,"
","
",_SP,"
"
60,The,the,DT,Xxx
61,effective,effective,JJ,xxxx
62,tax,tax,NN,xxx
63,rate,rate,NN,xxxx
64,for,for,IN,xxx
65,the,the,DT,xxx
66,third,third,JJ,xxxx
67,quarter,quarter,NN,xxxx
68,was,be,VBD,xxx
69,13,13,CD,dd
70,%,%,NN,%
71,",",",",",",","
72,compared,compare,VBN,xxxx
73,to,to,IN,xx
74,our,-PRON-,PRP$,xxx
75,forecasted,forecast,VBN,xxxx
76,annual,annual,JJ,xxxx
77,tax,tax,NN,xxx
78,rate,rate,NN,xxxx
79,of,of,IN,xx
80,approximately,approximately,RB,xxxx
81,28,28,CD,dd
82,%,%,NN,%
83,",",",",",",","
84,due,due,JJ,xxx
85,primarily,primarily,RB,xxxx
86,to,to,IN,xx
87,the,the,DT,xxx
88,effect,effect,NN,xxxx
89,of,of,IN,xx
90,certain,certain,JJ,xxxx
91,favorable,favorable,JJ,xxxx
92,discrete,discrete,JJ,xxxx
93,items,item,NNS,xxxx
94,",",",",",",","
95,including,include,VBG,xxxx
96,return,return,NN,xxxx
97,to,to,IN,xx
98,provision,provision,NN,xxxx
99,and,and,CC,xxx
100,a,a,DT,x
101,favorable,favorable,JJ,xxxx
102,outcome,outcome,NN,xxxx
103,of,of,IN,xx
104,a,a,DT,x
105,tax,tax,NN,xxx
106,position,position,NN,xxxx
107,related,relate,VBN,xxxx
108,to,to,IN,xx
109,an,an,DT,xx
110,acquisition,acquisition,NN,xxxx
111,",",",",",",","
112,partially,partially,RB,xxxx
113,offset,offset,VBN,xxxx
114,by,by,IN,xx
115,changes,change,NNS,xxxx
116,in,in,IN,xx
117,the,the,DT,xxx
118,forecasted,forecast,VBN,xxxx
119,geographic,geographic,JJ,xxxx
120,mix,mix,NN,xxx
121,of,of,IN,xx
122,pre,pre,JJ,xxx
123,-,-,JJ,-
124,tax,tax,JJ,xxx
125,earnings,earning,NNS,xxxx
126,and,and,CC,xxx
127,shift,shift,VB,xxxx
128,to,to,IN,xx
129,higher,high,JJR,xxxx
130,tax,tax,NN,xxx
131,jurisdictions,jurisdiction,NNS,xxxx
132,"
","
",_SP,"
"
133,Our,-PRON-,PRP$,Xxx
134,trailing,trail,VBG,xxxx
135,four,four,CD,xxxx
136,-,-,HYPH,-
137,quarter,quarter,NN,xxxx
138,-,-,HYPH,-
139,average,average,NN,xxxx
140,ROIC,ROIC,NNP,XXXX
141,of,of,IN,xx
142,6.4,6.4,CD,d.d
143,%,%,NN,%
144,is,be,VBZ,xx
145,60,60,CD,dd
146,basis,basis,NN,xxxx
147,points,point,NNS,xxxx
148,higher,high,JJR,xxxx
149,than,than,IN,xxxx
150,the,the,DT,xxx
151,same,same,JJ,xxxx
152,period,period,NN,xxxx
153,last,last,JJ,xxxx
154,year,year,NN,xxxx
155,and,and,CC,xxx
156,40,40,CD,dd
157,basis,basis,NN,xxxx
158,points,point,NNS,xxxx
159,above,above,IN,xxxx
160,our,-PRON-,PRP$,xxx
161,2017,2017,CD,dddd
162,annual,annual,JJ,xxxx
163,WACC,WACC,NNP,XXXX
164,of,of,IN,xx
165,6.0,6.0,CD,d.d
166,%,%,NN,%
167,",",",",",",","
