,Sentences
0,"Thanks, Fareed, and good morning everyone"
1,"As the chart on slide 10 shows, Kellogg North America saw sequential improvement in our performance for net sales, operating profit and for operating profit margin"
2,"A few things to point out, each of which I'll describe in more detail in a moment"
3,"First, we're seeing growth or improving sales performance in businesses ranging from Specialty Channels to Frozen Foods, to the Kashi Company to Canada"
4,"Second, an area of disappointment in the quarter was Morning Foods top-line performance"
5,"Like so many categories for cereal and toaster pastry categories, we haven't returned to last year's rates"
6,"It's incumbent on us to drive these categories, and we have stronger plans coming in the second half"
7,"Third, we feel very good about our transition into warehouse and out of DSD, which is nearly complete"
8,We are right on track on this big step towards the transformation of U.S
9,Snacks
10,"And finally, we continue to realize good margin expansion"
11,It's driven by productivity and it has us on track for our 2018 targets
12,But I want to emphasize something
13,We are mindful of ensuring that these productivity efforts don't in any way inhibit our return to growth
14,"So, now let's briefly walk through each of our North America segments"
15,We'll start with U.S
16,Snacks and our update on our DSD transition on slide 11.
17,"As I mentioned, this transition has gone very well"
18,We are now entering the final wind-down phase
19,It's important to recognize what is now behind us
20,We've completed all customer negotiations
21,"This means we know the list price adjustment to customers, and we have been developing joint business plans with them"
22,We finalized our SKU rationalizations
23,So we know the shelf assortment
24,"We've started reducing complexity in our supply chain, and we started to make the store shelf work harder for us and for our customers"
25,"As of this week, we are 100% out of DSD"
26,"That is, we are receiving orders from customers and we are shipping to all customers warehouses"
27,"It's early days, but where we have customer data, we are already seeing improved on-shelf availability"
28,"We've now entered the final phase of the project, completing the exit"
29,"Not only are we now closing the distribution centers, but we are also in hyper-care mode, in which we devote resources to stores in order to ensure that everything, from ordering to shelf tagging, to shipments, are operating smoothly"
30,This is important because it's also the time when we are pivoting our teams' focus to driving top-line growth
31,"We are ramping up our brand-building and in-store activation, and we're planning and executing jointly with our customers, all to ensure we start growing demand"
32,"We are obviously pleased with how this is going on all fronts, from the strong engagement and collaboration of our customers, to the attention to detail of our project team, to the positive attitude of our sales force and supply chain"
33,And we really want to thank all of them for their dedication and focus on execution during this challenging transition
34,"Obviously, we're taking on a very complex change initiative, one that could present executional risk and/or competitive risk at any time, but the team is managing it very well, and our full-year outlook for this transition has not changed"
35,"Now, let's talk about Snacks results for the quarter, which is shown on slide number 12."
36,"Net sales were flat in the quarter, reflecting two factors related to the DSD transition"
37,"Firstly, there was the positive impact of inventory pipeline fill"
38,This is the shipping of inventory into our customers' warehouses as we convert them from DSD to warehouse distribution
39,This began in the latter half of Q2 and ramped up in early Q3 as we converted the remaining customers
40,"Secondly, in-store promotion activity was reduced, as you can see in the scanner data, not only in the sharp declines in volume sold on promotion, but also in our sizable increases in average prices"
41,"As you would expect, this pullback was driven by a combination of us and our customers wanting to mitigate big shipment swings as we produce and ship inventory for their warehouses"
42,"With us now fully in warehouse distribution, we strengthen our promotional calendar in the second half"
