,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Juan,Juan,NNP,Xxxx
3,",",",",",",","
4,and,and,CC,xxx
5,good,good,JJ,xxxx
6,morning,morning,NN,xxxx
7,",",",",",",","
8,everyone,everyone,NN,xxxx
9,"
","
",_SP,"
"
10,Slide,slide,NN,Xxxxx
11,4,4,CD,d
12,provides,provide,VBZ,xxxx
13,some,some,DT,xxxx
14,financial,financial,JJ,xxxx
15,highlights,highlight,NNS,xxxx
16,for,for,IN,xxx
17,the,the,DT,xxx
18,quarter,quarter,NN,xxxx
19,"
","
",_SP,"
"
20,Adjusted,adjust,VBN,Xxxxx
21,EPS,EPS,NNP,XXX
22,for,for,IN,xxx
23,the,the,DT,xxx
24,quarter,quarter,NN,xxxx
25,was,be,VBD,xxx
26,$,$,$,$
27,0.57,0.57,CD,d.dd
28,",",",",",",","
29,up,up,RB,xx
30,from,from,IN,xxxx
31,the,the,DT,xxx
32,$,$,$,$
33,0.41,0.41,CD,d.dd
34,in,in,IN,xx
35,the,the,DT,xxx
36,prior,prior,JJ,xxxx
37,-,-,HYPH,-
38,year,year,NN,xxxx
39,quarter,quarter,NN,xxxx
40,"
","
",_SP,"
"
41,Excluding,exclude,VBG,Xxxxx
42,specified,specify,VBN,xxxx
43,items,item,NNS,xxxx
44,",",",",",",","
45,adjusted,adjust,VBN,xxxx
46,segment,segment,NN,xxxx
47,operating,operating,NN,xxxx
48,profit,profit,NN,xxxx
49,was,be,VBD,xxx
50,$,$,$,$
51,658,658,CD,ddd
52,million,million,CD,xxxx
53,",",",",",",","
54,up,up,RB,xx
55,$,$,$,$
56,85,85,CD,dd
57,million,million,CD,xxxx
58,from,from,IN,xxxx
59,the,the,DT,xxx
60,year,year,NN,xxxx
61,-,-,HYPH,-
62,ago,ago,JJ,xxx
63,quarter,quarter,NN,xxxx
64,"
","
",_SP,"
"
65,The,the,DT,Xxx
66,effective,effective,JJ,xxxx
67,tax,tax,NN,xxx
68,rate,rate,NN,xxxx
69,for,for,IN,xxx
70,the,the,DT,xxx
71,second,second,JJ,xxxx
72,quarter,quarter,NN,xxxx
73,was,be,VBD,xxx
74,28,28,CD,dd
75,%,%,NN,%
