,Sentences
0,"Good morning, everyone"
1,"Thanks for joining us, today"
2,"I'll provide some color on the quarter, and then turn the call over to Rick Dierker, our CFO"
3,"When Rick is finished, we'll have a Q&A session"
4,"So reported growth was 11.2%, which reflects strong organic growth and the Waterpik acquisition"
5,We're very pleased with the organic sales growth of 3.2%
6,That was driven by 7.1% volume growth domestically
7,"Our targeted investment spending has translated into share growth, as 7 out of our 11 power brands exceeded or met category growth"
8,Both the International Consumer business and the Specialty Products business turned in really strong numbers
9,We're on track to achieve 8.5% full year earnings growth
10,Our International Consumer business exceeded our expectations with 6.2% organic growth
11,"As you know, we continue to invest in our international business to sustain our long-term algorithm of 6% organic growth"
12,"Last year, we opened new offices in Singapore and Panama to support our export business"
13,"In August of this year, we established a new subsidiary in Germany to expand our European business"
14,"And over the last 12 months, we have been taking a hard look at Asia and the best approach to that region"
15,There will be a lot more to come on this topic in the future
16,Our Specialty Products business had a strong quarter with 7.5% organic growth
17,dairy farm profitability remains at a higher level than a year ago
18,We are starting to get more traction outside of dairy in poultry and cattle
19,The acquisition of the Agro BioSciences business earlier this year is an important building block for animal productivity business
20,We've seen good growth for the probiotics products – that's a tongue twister
21,We have seen good growth for the probiotics products in the poultry industry and our new business development efforts in the dairy industry are translating into new sales
22,"Turning, now, to some of our domestic categories, the laundry category declined 30 bps in Q3, driven by higher promotional levels and slower unit dose category growth, yet our laundry business grew 380 basis points in consumption"
23,"Once again, we were able to grow share in the quarter"
24,"That momentum has carried into October – and by the way, October promotional levels have also come back in line"
25,ARM & HAMMER liquid detergent grew share for the 31st consecutive quarter
26,OXICLEAN laundry detergent gained share sequentially with improved efficacy claims and packaging
27,"And now, finally, unit dose, behind our new Triple Chamber unit dose innovation, our consumption has outpaced the unit dose category rate for the sixth consecutive quarter"
28,"In Q3, ARM & HAMMER unit dose grew six times the category rate"
29,"Our total unit dose share, all in for all brands, is now 4.9%"
30,"In litter, the clumping litter category grew 4.6%, and the ARM & HAMMER consumption grew 5.4% and gained share"
31,"Our new litter innovation, SLIDE, has already reached 4% share (3:47) of the clumping litter segment and we grew share 60 bps in the quarter"
32,"SLIDE has a greater six-month repeat customer purchase rate than the last 14 category launches that we've had, except for Clump & Seal, which is slightly better"
33,"So, we feel good about the future of the SLIDE product"
34,The dry shampoo category grew 33% in Q3.
35,The dry shampoo category is now $140 million in the U.S
36,BATISTE grew 9.5 share points to a 33% share
37,"BATISTE has the strongest brand loyalty of any dry shampoo in the category, including brands with significant hair care heritage"
38,"Now turning to gummies, the adult gummy category grew 13% in the quarter, while our business grew consumption approximately 2%"
39,"vitafusion, which is our adult gummy business, is contending with significant competitive discounting"
40,There's been a lot of BOGOs going on in gummy vitamins
41,"We haven't been participating, so that's been slowing our growth"
42,The condom category declined in consumption by 2.7% in the quarter
43,"TROJAN Condom share in measured channels was down, although some of that is offset by online consumption"
44,"As we discussed in our Q2 call, younger people are having less sex, plus we're seeing an increase in use of non-latex condoms"
