,Sentences
0,"Thank you, Rick"
1,"In order to allow time for our strategic update, I'll keep my prepared remarks brief, highlighting just a few of the noteworthy milestones from the quarter"
2,"As Rick mentioned, we've continued to make significant progress across our pipeline"
3,"In immunology, we reported results from several mid and late-stage trials"
4,"Just yesterday, we announced positive top line results from three Phase III studies evaluating risankizumab in psoriasis"
5,"Data from these trials demonstrated superior skin clearance with risankizumab treatment versus two leading biologics, Stelara and HUMIRA"
6,"In the ultIMMa-1 and ultIMMa-2 trials, 75% of patients receiving risankizumab in both studies achieved PASI 90 compared to 42% and 48% of patients receiving Stelara, respectively"
7,We are particularly encouraged by the durable rates of skin clearance demonstrated in these two studies
8,"At one year, roughly twice as many patients treated with risankizumab achieved full skin clearance compared to Stelara, with 56% and 60% of the risankizumab patients achieving PASI 100 in ultIMMa-1 and ultIMMa-2 respectively"
9,"We also saw very high rates of efficacy in the IMMvent study, with risankizumab demonstrating superior rates of skin clearance compared to HUMIRA"
10,"Within this trial, we designed a portion of the study to evaluate risankizumab's efficacy in patients who had an inadequate response to HUMIRA"
11,"In this portion of the study, patients with an inadequate response to HUMIRA after 16 weeks were re-randomized to risankizumab or HUMIRA"
12,"And, of these patients, 66% treated with risankizumab achieved PASI 90, compared to 21% who continued with HUMIRA, demonstrating risankizumab's potential in the growing TNF inadequate responder population"
13,We look forward to seeing data next year from the remaining trial in the psoriasis pivotal program
14,"Our regulatory submission is on track for 2018, with commercialization expected in 2019."
15,"Moving now to upadacitinib, our oral selective JAK1 inhibitor, in development for six indications"
16,"Last month we announced top line results from the second of our Phase III studies, the SELECT-BEYOND study"
17,"In this trial, which evaluated patients who did not respond adequately or were intolerant to biologic DMARDs, both doses of upadacitinib met all primary and ranked secondary endpoints at week 12 and patient-sustained clinical response through week 24."
18,Upadacitinib drove very high levels of response at ACR20.
19,"But more importantly, it drove strong levels of response on more stringent clinical endpoints, such as ACR50, ACR70, low disease activity, and DAS remission"
20,"We saw levels of efficacy in this difficult-to-treat refractory population, similar to efficacy more typically observed in bio-naive patients"
21,We are aware that there continues to be significant investor interest regarding the topic of DVT and PE event rates
22,"As we stated on our last earnings call, we have a comprehensive monitoring program in place for upadacitinib and have not observed anything in our Phase III program that we consider a signal, and the rate of DVT and PE across the program is consistent with the expected background rate in an RA population"
23,"While we can appreciate the desire to characterize event rates for upadacitinib, it is important to keep in mind that estimates based on individual events or a subset of trials have the potential to be inaccurate and misleading"
24,"The upadacitinib program is designed to provide a comprehensive safety database with more than 3,000 upadacitinib-treated patients"
25,Evaluation of unblinded event rates and comparisons to rates in control groups and expected background rates must be done in the context of our overall program once the core studies have read out
26,"Given the fact that we have reported data from two of our six registrational trials and that the majority of our database remains blinded, we view any attempt to calculate event rates or compare rates across upadacitinib and control groups as premature at the present time"
27,"Furthermore, providing unblinded data from ongoing studies could impact the integrity of these trials, which is something that we obviously cannot and will not do"
28,"In addition to our internal safety monitoring program, we have an independent data monitoring committee, or DMC, in place for upadacitinib in order to ensure patient safety"
29,"The DMC has access to all data from the program, including unblinded data, and monitors it for safety on an ongoing basis"
30,The DMC is also obviously aware of the heightened interest in DVTs and PEs in this setting and has consistently made the recommendation to proceed with the program without modification
31,We remain very confident in upadacitinib and are investing in and advancing multiple indications in a manner that is consistent with our confidence
32,"We also recently reported positive top line results from the upadacitinib Phase II study in atopic dermatitis, demonstrating very strong efficacy across all doses compared to placebo"
33,"In the trial, we saw very rapid response times, with upadacitinib demonstrating reduction in pruritus within the first week and improvement in skin lesions within the first two weeks for all doses"
34,Roughly half of patients achieved a 90% or greater improvement in skin lesions by week 16.
35,"Based on these data, we plan to advance upadacitinib into Phase III studies in atopic dermatitis in the first half of 2018."
36,"Moving now to oncology, in the third quarter, we reported that the DMC for the Phase III"
37,"MURANO trial recommended we unblind the study for efficacy, indicating that VENCLEXTA in combination with RITUXAN met the primary endpoint of the study of demonstrating significantly prolonged progression-free survival in patients with relapsed/refractory CLL compared to a combination of bendamustine and RITUXAN, a standard regimen in this patient population"
38,"We plan to present detailed findings from the trial at an upcoming medical meeting, and the data will support our regulatory application for broader use in the relapsed/refractory CLL population"
39,"Also in the third quarter, we received regulatory approval for the use of IMBRUVICA in chronic graft-versus-host disease after failure of one or more lines of systemic therapy"
40,"And before the end of the year we expect data from an interim analysis of the SHINE study in front-line mantle cell lymphoma, which if successful would support a label update for IMBRUVICA in this indication"
41,"We continue to make good progress with our solid tumor efforts as well, where we currently have more than 20 solid tumor assets in the clinic, 17 of which are in Phase"
42,I studies
43,"We have started seeing early data from several of these programs, and we look forward to many more readouts as data mature over the next 12 to 18 months"
44,"At ESMO last month, we presented early data from the Rova-T BASKET study in neuroendocrine tumors"
45,"While the data are very early, we are encouraged by the findings, which showed reduction in tumor burden and confirmed responses in solid tumors beyond small cell lung cancer"
46,"Our Phase III Rova-T studies in small-cell lung cancer continue to progress, with the TAHOE study in the second-line setting and the MERU study in the front-line setting both now well underway"
47,"TRINITY, our registrational study in third-line or greater small-cell lung cancer, also continues to progress well"
48,"As we prepare for our forthcoming regulatory submissions, we've been actively engaged in discussions with regulators"
49,We recently received feedback from the FDA that they would like to see six-month durability data as part of our regulatory submission data package
50,This request is not unusual in development programs where single-arm studies are being used to support approval
51,We anticipate that six-month data will be available in the second quarter of 2018.
52,"Therefore, we have moved the final analysis for the TRINITY study to the second quarter of next year in order to meet the FDA's request"
53,We continue to expect our regulatory submission to follow shortly thereafter
54,"In the area of virology, early in the third quarter, we received regulatory approvals in the U.S"
55,", Europe, and Japan for MAVYRET"
56,"And in the area of women's health, we submitted our regulatory application for elagolix as a treatment for women suffering from endometriosis-associated pain"
57,"And this morning, we announced that we received a Priority Review designation from the FDA"
58,"While 2017 to date has already been a very eventful and productive year, we anticipate seeing several additional clinical development milestones in the coming months, and 2018 will also be a milestone-filled year"
59,"With that, I'll turn the call over to Bill for additional comments on our third quarter performance"
60,"So on upadacitinib, what we've said is that we monitor the program very carefully, and we look at the aggregate data"
61,"And so when we monitor the data at this stage, we're looking in a blinded manner across our entire database"
62,"And it's important to understand that because I can't give you a rate that is a upadacitinib rate today without talking about unblinded data and ongoing studies, and I can't do that"
63,So what I'll do is I'll talk about aggregate rates
64,And what we said and what remains true is that those aggregate rates are consistent with the background
65,"And we've said that the background, there's variability in that background, but those estimates are around 0.8."
66,And so that hasn't changed
67,It also hasn't changed that we haven't seen anything that we consider a signal
68,And the aggregate of our monitoring program tells us that all the statements that we've made are still holding
69,"Okay, and so this is Mike"
70,I'll take the question about Stemcentrx and our overall portfolio
71,"So as we mentioned on the call, we have a very robust portfolio overall in R&D"
72,"And certainly within oncology, we are building considerable momentum"
73,"As I mentioned, we have 20 programs in the clinic, 17 of those are in early development"
74,And that's a mix between Stemcentrx and other AbbVie programs
75,"And so that makes it difficult to give you a percentage that Stemcentrx will represent going forward because, of course, that's going to be based on the total number of programs that advance into later-stage development"
