,Sentences
0,Thanks Dow and hello everyone
1,"I have framed my comments today in the context of our long-term growth and value creation strategy, which includes balancing growth, profitability and liquidity"
2,So let me start with growth
3,"Companywide revenue was $739 million in the fourth quarter, down 1% in dollars and down 2% in constant currency"
4,"For the full year, revenue of $2.7 billion was up 2% in both dollars and in constant currency"
5,"We ended the year with $3.5 billion in backlog, up 10%"
6,"For the fourth quarter, oncology revenue was $686 million, up 1% in both dollars and in constant currency"
7,"Orders were $964 million, up 7% in dollars and in constant currency"
8,Taking a closer look at our oncology business results
9,"In the Americas, fourth quarter revenue grew 2% in dollars and in constant currency"
10,"Orders were $489 million, up 1% in dollars and 2% in constant currency"
11,"North America orders grew 8% supported by key wins in the quarter including Barnes-Jewish Healthcare, which ordered one Halcyon system, four TrueBeams and software packages for five centers in their network"
12,"We continue to see strong multisystem orders from a variety of healthcare customers such as Spectrum Health, MultiCare, Trinity and Western Connecticut"
13,A slight correction to Dow's opening comments
14,"We had overall 10 Halcyon orders in North America during the quarter, not in North Africa"
15,"In Latin America, orders were down 46% due to several tenders pushing out, mainly from public-sector deals"
16,However Brazil had solid performance highlighted by $9 million order with [indiscernible] and a $6 million order with the Clinic of Oncology and Radiotherapy of [indiscernible]
17,Asia-Pacific revenue declined 5% in dollars and 4% in constant currency
18,"Orders were $155 million, declining 10% in dollars and 9% in constant currency"
19,Orders declined double digits in the Japan market primarily due to continued market softness which was offset by solid double digit growth in other countries
20,Our first Halcyon system in Korea was ordered by a non-hospital
21,"In Australia, we received a treatment planning system order from Peter MacCallum Cancer Center in Melbourne worth $16 million over 10 years"
22,"Lastly in the region, in China we maintained our market leadership position with robust double digit growth"
23,"In our Europe, Middle East, India and Africa geography, revenue grew 3% and was flat in constant currency"
24,Orders grew 32% in dollars and 29% in constant currency to $321 million in the fourth quarter
25,Growth was balanced across mature and emerging markets in the region
26,"In Western Europe, an $18 million order at a network of clinics in France supported this 45% growth in the quarter"
