,Word,Lemma,POSTag,Shape
0,Thanks,thank,NNS,Xxxxx
1,Dow,Dow,NNP,Xxx
2,and,and,CC,xxx
3,hello,hello,UH,xxxx
4,everyone,everyone,NN,xxxx
5,"
","
",_SP,"
"
6,I,-PRON-,PRP,X
7,have,have,VBP,xxxx
8,framed,frame,VBN,xxxx
9,my,-PRON-,PRP$,xx
10,comments,comment,NNS,xxxx
11,today,today,NN,xxxx
12,in,in,IN,xx
13,the,the,DT,xxx
14,context,context,NN,xxxx
15,of,of,IN,xx
16,our,-PRON-,PRP$,xxx
17,long,long,JJ,xxxx
18,-,-,HYPH,-
19,term,term,NN,xxxx
20,growth,growth,NN,xxxx
21,and,and,CC,xxx
22,value,value,NN,xxxx
23,creation,creation,NN,xxxx
24,strategy,strategy,NN,xxxx
25,",",",",",",","
26,which,which,WDT,xxxx
27,includes,include,VBZ,xxxx
28,balancing,balance,VBG,xxxx
29,growth,growth,NN,xxxx
30,",",",",",",","
31,profitability,profitability,NN,xxxx
32,and,and,CC,xxx
33,liquidity,liquidity,NN,xxxx
34,"
","
",_SP,"
"
35,So,so,CC,Xx
36,let,let,VB,xxx
37,me,-PRON-,PRP,xx
38,start,start,VB,xxxx
39,with,with,IN,xxxx
40,growth,growth,NN,xxxx
41,"
","
",_SP,"
"
42,Companywide,Companywide,NNP,Xxxxx
43,revenue,revenue,NN,xxxx
44,was,be,VBD,xxx
45,$,$,$,$
46,739,739,CD,ddd
47,million,million,CD,xxxx
48,in,in,IN,xx
49,the,the,DT,xxx
50,fourth,fourth,JJ,xxxx
51,quarter,quarter,NN,xxxx
52,",",",",",",","
53,down,down,RB,xxxx
54,1,1,CD,d
55,%,%,NN,%
56,in,in,IN,xx
57,dollars,dollar,NNS,xxxx
58,and,and,CC,xxx
59,down,down,RB,xxxx
60,2,2,CD,d
61,%,%,NN,%
62,in,in,IN,xx
63,constant,constant,JJ,xxxx
64,currency,currency,NN,xxxx
65,"
","
",_SP,"
"
66,For,for,IN,Xxx
67,the,the,DT,xxx
68,full,full,JJ,xxxx
69,year,year,NN,xxxx
70,",",",",",",","
71,revenue,revenue,NN,xxxx
72,of,of,IN,xx
73,$,$,$,$
74,2.7,2.7,CD,d.d
75,billion,billion,CD,xxxx
76,was,be,VBD,xxx
77,up,up,RB,xx
78,2,2,CD,d
79,%,%,NN,%
80,in,in,IN,xx
81,both,both,DT,xxxx
82,dollars,dollar,NNS,xxxx
83,and,and,CC,xxx
84,in,in,IN,xx
85,constant,constant,JJ,xxxx
86,currency,currency,NN,xxxx
87,"
","
",_SP,"
"
88,We,-PRON-,PRP,Xx
89,ended,end,VBD,xxxx
90,the,the,DT,xxx
91,year,year,NN,xxxx
92,with,with,IN,xxxx
93,$,$,$,$
94,3.5,3.5,CD,d.d
95,billion,billion,CD,xxxx
96,in,in,IN,xx
97,backlog,backlog,NN,xxxx
98,",",",",",",","
99,up,up,RB,xx
100,10,10,CD,dd
101,%,%,NN,%
102,"
","
",_SP,"
"
103,For,for,IN,Xxx
104,the,the,DT,xxx
105,fourth,fourth,JJ,xxxx
106,quarter,quarter,NN,xxxx
107,",",",",",",","
108,oncology,oncology,NN,xxxx
109,revenue,revenue,NN,xxxx
110,was,be,VBD,xxx
111,$,$,$,$
112,686,686,CD,ddd
113,million,million,CD,xxxx
114,",",",",",",","
115,up,up,RB,xx
116,1,1,CD,d
117,%,%,NN,%
118,in,in,IN,xx
119,both,both,DT,xxxx
120,dollars,dollar,NNS,xxxx
121,and,and,CC,xxx
122,in,in,IN,xx
123,constant,constant,JJ,xxxx
124,currency,currency,NN,xxxx
125,"
","
",_SP,"
"
126,Orders,order,NNS,Xxxxx
127,were,be,VBD,xxxx
128,$,$,$,$
129,964,964,CD,ddd
130,million,million,CD,xxxx
131,",",",",",",","
132,up,up,RB,xx
133,7,7,CD,d
134,%,%,NN,%
135,in,in,IN,xx
136,dollars,dollar,NNS,xxxx
137,and,and,CC,xxx
138,in,in,IN,xx
139,constant,constant,JJ,xxxx
140,currency,currency,NN,xxxx
141,"
","
",_SP,"
"
142,Taking,take,VBG,Xxxxx
143,a,a,DT,x
144,closer,close,JJR,xxxx
145,look,look,NN,xxxx
146,at,at,IN,xx
147,our,-PRON-,PRP$,xxx
148,oncology,oncology,NN,xxxx
149,business,business,NN,xxxx
150,results,result,NNS,xxxx
151,"
","
",_SP,"
"
152,In,in,IN,Xx
153,the,the,DT,xxx
154,Americas,Americas,NNPS,Xxxxx
155,",",",",",",","
156,fourth,fourth,JJ,xxxx
157,quarter,quarter,NN,xxxx
158,revenue,revenue,NN,xxxx
159,grew,grow,VBD,xxxx
160,2,2,CD,d
161,%,%,NN,%
162,in,in,IN,xx
163,dollars,dollar,NNS,xxxx
164,and,and,CC,xxx
165,in,in,IN,xx
166,constant,constant,JJ,xxxx
167,currency,currency,NN,xxxx
168,"
","
",_SP,"
"
169,Orders,order,NNS,Xxxxx
170,were,be,VBD,xxxx
171,$,$,$,$
172,489,489,CD,ddd
173,million,million,CD,xxxx
174,",",",",",",","
175,up,up,RB,xx
176,1,1,CD,d
177,%,%,NN,%
178,in,in,IN,xx
179,dollars,dollar,NNS,xxxx
180,and,and,CC,xxx
181,2,2,CD,d
182,%,%,NN,%
183,in,in,IN,xx
184,constant,constant,JJ,xxxx
185,currency,currency,NN,xxxx
186,"
","
",_SP,"
"
187,North,North,NNP,Xxxxx
188,America,America,NNP,Xxxxx
189,orders,order,NNS,xxxx
190,grew,grow,VBD,xxxx
191,8,8,CD,d
192,%,%,NN,%
193,supported,support,VBN,xxxx
194,by,by,IN,xx
195,key,key,JJ,xxx
196,wins,win,NNS,xxxx
197,in,in,IN,xx
198,the,the,DT,xxx
199,quarter,quarter,NN,xxxx
200,including,include,VBG,xxxx
201,Barnes,Barnes,NNP,Xxxxx
202,-,-,HYPH,-
203,Jewish,jewish,JJ,Xxxxx
204,Healthcare,Healthcare,NNP,Xxxxx
205,",",",",",",","
206,which,which,WDT,xxxx
207,ordered,order,VBD,xxxx
208,one,one,CD,xxx
209,Halcyon,Halcyon,NNP,Xxxxx
210,system,system,NN,xxxx
211,",",",",",",","
212,four,four,CD,xxxx
213,TrueBeams,truebeam,NNS,XxxxXxxxx
214,and,and,CC,xxx
215,software,software,NN,xxxx
216,packages,package,NNS,xxxx
217,for,for,IN,xxx
218,five,five,CD,xxxx
219,centers,center,NNS,xxxx
220,in,in,IN,xx
221,their,-PRON-,PRP$,xxxx
222,network,network,NN,xxxx
223,"
","
",_SP,"
"
224,We,-PRON-,PRP,Xx
225,continue,continue,VBP,xxxx
226,to,to,TO,xx
227,see,see,VB,xxx
228,strong,strong,JJ,xxxx
229,multisystem,multisystem,NN,xxxx
230,orders,order,NNS,xxxx
231,from,from,IN,xxxx
232,a,a,DT,x
233,variety,variety,NN,xxxx
234,of,of,IN,xx
235,healthcare,healthcare,NN,xxxx
236,customers,customer,NNS,xxxx
237,such,such,JJ,xxxx
238,as,as,IN,xx
239,Spectrum,Spectrum,NNP,Xxxxx
240,Health,Health,NNP,Xxxxx
241,",",",",",",","
242,MultiCare,MultiCare,NNP,XxxxxXxxx
243,",",",",",",","
244,Trinity,Trinity,NNP,Xxxxx
245,and,and,CC,xxx
246,Western,Western,NNP,Xxxxx
247,Connecticut,Connecticut,NNP,Xxxxx
248,"
","
",_SP,"
"
249,A,a,DT,X
250,slight,slight,JJ,xxxx
251,correction,correction,NN,xxxx
252,to,to,IN,xx
253,Dow,Dow,NNP,Xxx
254,'s,'s,POS,'x
255,opening,opening,NN,xxxx
256,comments,comment,NNS,xxxx
257,"
","
",_SP,"
"
258,We,-PRON-,PRP,Xx
259,had,have,VBD,xxx
260,overall,overall,RB,xxxx
261,10,10,CD,dd
262,Halcyon,Halcyon,NNP,Xxxxx
263,orders,order,NNS,xxxx
264,in,in,IN,xx
265,North,North,NNP,Xxxxx
266,America,America,NNP,Xxxxx
267,during,during,IN,xxxx
268,the,the,DT,xxx
269,quarter,quarter,NN,xxxx
270,",",",",",",","
271,not,not,RB,xxx
272,in,in,IN,xx
273,North,North,NNP,Xxxxx
274,Africa,Africa,NNP,Xxxxx
275,"
","
",_SP,"
"
276,In,in,IN,Xx
277,Latin,Latin,NNP,Xxxxx
278,America,America,NNP,Xxxxx
279,",",",",",",","
280,orders,order,NNS,xxxx
281,were,be,VBD,xxxx
282,down,down,RB,xxxx
283,46,46,CD,dd
284,%,%,NN,%
285,due,due,IN,xxx
286,to,to,IN,xx
287,several,several,JJ,xxxx
288,tenders,tender,NNS,xxxx
289,pushing,push,VBG,xxxx
290,out,out,RP,xxx
291,",",",",",",","
292,mainly,mainly,RB,xxxx
293,from,from,IN,xxxx
294,public,public,JJ,xxxx
295,-,-,HYPH,-
296,sector,sector,NN,xxxx
297,deals,deal,NNS,xxxx
298,"
","
",_SP,"
"
299,However,however,WRB,Xxxxx
300,Brazil,Brazil,NNP,Xxxxx
301,had,have,VBD,xxx
302,solid,solid,JJ,xxxx
303,performance,performance,NN,xxxx
304,highlighted,highlight,VBN,xxxx
305,by,by,IN,xx
306,$,$,$,$
307,9,9,CD,d
308,million,million,CD,xxxx
309,order,order,NN,xxxx
310,with,with,IN,xxxx
311,[,[,-LRB-,[
312,indiscernible,indiscernible,JJ,xxxx
313,],],-RRB-,]
314,and,and,CC,xxx
315,a,a,DT,x
316,$,$,$,$
317,6,6,CD,d
318,million,million,CD,xxxx
319,order,order,NN,xxxx
320,with,with,IN,xxxx
321,the,the,DT,xxx
322,Clinic,Clinic,NNP,Xxxxx
323,of,of,IN,xx
324,Oncology,Oncology,NNP,Xxxxx
325,and,and,CC,xxx
326,Radiotherapy,Radiotherapy,NNP,Xxxxx
327,of,of,IN,xx
328,[,[,-LRB-,[
329,indiscernible,indiscernible,JJ,xxxx
330,],],-RRB-,]
331,"
","
",_SP,"
"
332,Asia,Asia,NNP,Xxxx
333,-,-,HYPH,-
334,Pacific,Pacific,NNP,Xxxxx
335,revenue,revenue,NN,xxxx
