,Sentences
0,"Thank you, Jacquie, and good afternoon, everyone"
1,I'm pleased to report the Illumina team delivered a strong third quarter with revenue growing 18% year-over-year to $714 million
2,"With solid results across our portfolio, it is clear that Illumina is both enabling and accelerating the global adoption of sequencing applications"
3,"At Illumina, our mission is to improve human health by unlocking the power of the genome, and our commitment to innovation, while clear across our portfolio, is most recently demonstrated with the launch of the NovaSeq system"
4,"We believe NovaSeq is a transformative platform that enables existing sequencing customers to increase output and lower costs while, at the same time, lowering the barriers for new-to-sequencing customers"
5,"Ultimately, our goal is to unlock the benefits of sequencing for as many people as possible"
6,"With that in mind, we are very pleased with NovaSeq's performance since its launch in early January"
7,"In total, we have shipped approximately 200 systems in the first three quarters of 2017, including more than 80 in the third quarter"
8,"As expected, NovaSeq's shipments increased sequentially from last quarter, with shipments no longer constrained by manufacturing capacity"
9,"With approximately 70 orders in the quarter, we ended Q3 with a backlog of more than 100 systems"
10,"Going forward and as expected, backlog should start to trend downwards now that manufacturing constraints are behind us"
11,"Overall, we are currently on track to significantly exceed the 2017 forecast we targeted at launch"
12,"As expected, most of our third quarter NovaSeq orders came from existing HiSeq customers"
13,"We are seeing robust demand from HiSeq customers upgrading their infrastructure, and are still in the early stages of the upgrade wave"
14,"We remain confident that most of our 800 HiSeq customers will upgrade to NovaSeq to access its power, improved work flow and lower sequencing costs, especially with the introduction of the S4 and S1 flow cells"
15,"Additionally, NextSeq will continue to be the go-to platform for a subset of HiSeq customers"
16,Moving to HiSeq X
17,Many of our HiSeq X customers have ordered their first NovaSeqs to start validations in new projects
18,It's worth noting that these very high volume customers will generally align their fleet transitions with the completion of existing projects
19,"As a result, we expect to continue to see strong NovaSeq uptake through the fourth quarter of 2017 into 2018 and beyond"
20,"Additionally, we are seeing continued signs of elasticity with about one-third of NovaSeq orders in Q3 coming from new-to-Illumina sequencing are previously benchtop-only customers"
21,"Examples include a children's hospital in North America that has purchased a NovaSeq to bring sequencing in-house, and an existing MiSeq and NextSeq customer that is moving to NovaSeq to begin providing exome sequencing and liquid biopsy tests"
22,"We also saw a growing multi-unit NextSeq customer that is moving to NovaSeq to leverage the increased throughput on a system that occupies a smaller footprint overall, requires less FTE time and offers a lower cost per sample"
23,We therefore believe we are still in the earliest stages of a multiyear adoption cycle that extends well beyond our HiSeq customer population
24,"Moving to sequencing consumables, we continue to see strong adoption with growth of 14% year-over-year to $380 million"
25,The $42 million sequential growth in sequencing consumables represents the largest ever sequential dollar increase in our sequencing consumable business
26,"This was driven by growth in our installed base and strong NextSeq utilization, in addition to stronger-than-expected HiSeq consumables"
27,HiSeq consumables increased sequentially driven by a few of our large clinical commercial customers who are seeing growing sample volume
28,"Excluding this group of customers, HiSeq consumables declined"
29,Our expectation remains that HiSeq consumables will trend lower going forward given the transition to NovaSeq and NextSeq
30,"As expected, we saw a slight sequential pickup in HiSeq X consumables driven by translational studies and growth in China"
31,"With the S4 flow cell now broadly available, we expect HiSeq X consumables to follow a similar trend to HiSeq consumables, with the decline to begin sometime in the coming quarters"
32,"Moving to our benchtop portfolio, system shipments were essentially flat from the second quarter"
33,"Our win rates remain stable and new-to-sequencing customers represented over half of NextSeq, MiniSeq and MiSeq placements"
34,"Utilization was within each benchtop instrument's respective guidance range, except for a record NextSeq performance that exceeded the upper end of our range and was once again driven by production clinical customers"
35,"In terms of new product launches, we delivered the new S4 flow cell to early-access customers as expected"
36,I'm pleased to share that feedback on initial runs at seven customer sites have been very positive with performance exceeding specifications
37,"Building on the S2 flow cell, the new S4 flow cell enables a lower price per sample compared to HiSeq X for customers in our highest tiers of utilization and is therefore ideally suited for high-intensity sequencing applications"
38,S4 is now commercially available
