,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,Agnes,Agnes,NNP,Xxxxx
2,and,and,CC,xxx
3,thank,thank,VBP,xxxx
4,you,-PRON-,PRP,xxx
5,to,to,IN,xx
6,all,all,DT,xxx
7,of,of,IN,xx
8,our,-PRON-,PRP$,xxx
9,shareholders,shareholder,NNS,xxxx
10,that,that,IN,xxxx
11,joining,join,VBG,xxxx
12,us,-PRON-,PRP,xx
13,today,today,NN,xxxx
14,as,as,IN,xx
15,we,-PRON-,PRP,xx
16,review,review,VBP,xxxx
17,financial,financial,JJ,xxxx
18,results,result,NNS,xxxx
19,for,for,IN,xxx
20,the,the,DT,xxx
21,first,first,JJ,xxxx
22,quarter,quarter,NN,xxxx
23,of,of,IN,xx
24,fiscal,fiscal,JJ,xxxx
25,year,year,NN,xxxx
26,2018,2018,CD,dddd
27,.,.,.,.
28,For,for,IN,Xxx
29,the,the,DT,xxx
30,call,call,NN,xxxx
31,today,today,NN,xxxx
32,",",",",",",","
33,I,-PRON-,PRP,X
34,will,will,MD,xxxx
35,review,review,VB,xxxx
36,top,top,JJ,xxx
37,-,-,HYPH,-
38,level,level,NN,xxxx
39,financial,financial,JJ,xxxx
40,results,result,NNS,xxxx
41,"
","
",_SP,"
"
42,I,-PRON-,PRP,X
43,will,will,MD,xxxx
44,then,then,RB,xxxx
45,cover,cover,VB,xxxx
46,some,some,DT,xxxx
47,business,business,NN,xxxx
48,highlights,highlight,NNS,xxxx
49,and,and,CC,xxx
50,discuss,discuss,VB,xxxx
51,some,some,DT,xxxx
52,key,key,JJ,xxx
53,announcements,announcement,NNS,xxxx
54,this,this,DT,xxxx
55,quarter,quarter,NN,xxxx
56,"
","
",_SP,"
"
57,Then,then,RB,Xxxx
58,I,-PRON-,PRP,X
59,will,will,MD,xxxx
60,hand,hand,VB,xxxx
61,the,the,DT,xxx
62,call,call,NN,xxxx
63,over,over,RP,xxxx
64,to,to,IN,xx
65,Brett,Brett,NNP,Xxxxx
66,Sandercock,Sandercock,NNP,Xxxxx
67,",",",",",",","
68,who,who,WP,xxx
69,will,will,MD,xxxx
70,walk,walk,VB,xxxx
71,you,-PRON-,PRP,xxx
72,through,through,IN,xxxx
73,our,-PRON-,PRP$,xxx
74,financial,financial,JJ,xxxx
75,results,result,NNS,xxxx
76,in,in,IN,xx
77,more,more,JJR,xxxx
78,detail,detail,NN,xxxx
79,"
","
",_SP,"
"
80,We,-PRON-,PRP,Xx
81,are,be,VBP,xxx
82,very,very,RB,xxxx
83,grateful,grateful,JJ,xxxx
84,to,to,IN,xx
