,Sentences
0,"Thanks, Steve"
1,"Good morning, everyone, and thank you for joining us"
2,I would ask that you refer to our earnings release for a complete discussion of our GAAP results and reconciliation to our adjusted results
3,"Consistent with past quarters, my remarks will focus only on our non-GAAP adjusted financial results, and growth rates and comparisons that are made are against the prior-year quarter unless otherwise noted"
4,"As Steve mentioned, we're very pleased with the progress we made this fiscal year, especially in several key areas such as improving generic compliance levels, resigning key customers like Express Scripts and, importantly, continuing to grow our specialty distribution and services businesses"
5,Our continued execution has allowed us to successfully navigate in what has remained a challenging healthcare environment
6,"We are confident that our overall strategy, combined with that ability to consistently execute will enable us to drive sustainable growth"
7,This morning I will provide commentary in three main areas
8,"First, I will highlight our fourth quarter consolidated and segment performance"
9,"Next, I will spend a few minutes on our fiscal 2017 full year performance"
10,And the third area I will cover are fiscal 2018 expectations
11,Let's begin with our Q4 2017 results
12,"We finished the quarter with adjusted diluted EPS at $1.33, an increase of 2% and in line with our expectations"
13,"As Steve highlighted, we're extremely pleased with our operations teams' comprehensive preparations and rapid coordinated response to the recent hurricanes"
14,These efforts resulted in the safety of our associates and no major issues for our facilities
15,"I should mention our revenues were slightly impacted from these events, including shipments from our PharMEDium facility in Sugar Land, Texas"
16,"Overall, our EPS was impacted, we estimate, by about $0.01."
17,"Our consolidated revenues were $39 billion, up 4%, while having one less business day in the quarter compared to last year"
18,"We also continued unfortunately to experience a headwind from lower hepatitis C revenues this quarter, consistent with the overall U.S"
19,market trends
20,"As an illustration, excluding this headwind from hep C and also adjusting for the one less business day, our revenue growth would have been 7%"
21,"Operating income; our adjusted operating income was $471 million, up $7 million or 1.5%, with our operating margin down four basis points"
22,"As expected, we had higher operating expenses in the fourth quarter"
23,"The expected costs associated with bringing our five new distribution centers on-line dampened our operating income growth, accounting for slightly more than one-third of the OpEx increase"
24,"Moving below the operating income line, income taxes"
25,"Our adjusted income tax rate was 32.5% for the current quarter, up some from last year"
26,"Unlike previous quarters this fiscal year, the current September quarter had an insignificant benefit from the accounting rule change regarding share-based compensation"
27,I should also highlight that last year's September quarter had a favorable true-up adjustment for our 2016 tax expense
28,This caused a headwind in the current quarter of about 110 basis points on the tax rate
29,"Our adjusted net income decreased about 1% to $293 million, primarily as a result of the items I just covered, including the tax headwind"
30,Our adjusted diluted share count decreased about 6.5 million shares or 3% year-over-year to 221 million shares
31,"In the September quarter, we repurchased about $100 million worth of shares and we end the year with $790 million remaining on our current board share repurchase authorization"
32,Moving over to cash flow
33,"We are extremely pleased with our Q4 free cash flow of nearly $1.3 billion, a record quarter"
34,This was much better than we anticipated as a result of our revenue mix and also a heightened focus on our inventory levels and turns
35,This finishes the review of our consolidated results
36,"Next, let me switch and cover our segment results"
37,"Before I start, let me highlight that in conjunction with our transformation efforts and as highlighted in our press release this morning, we combined the Legacy Drug company and Legacy Specialty operating segments into a single operating segment, effective September 30, 2017."
38,This conference call will be the last time I'll make any reference to the Specific Drug and Specialty businesses
39,"Additionally, we moved two of our businesses between our reportable segments"
40,"One of the businesses that moved, TheraCom distribution, a high revenue business with low margins within our consulting group and the other segment was moved to our Pharmaceutical Distribution Services segment"
41,As a result of these changes we have restated the segment results for all prior reported periods
42,These changes had an immaterial impact on segment operating results and will be fully highlighted in our 10-K
43,"With that, we can begin our review with Pharmaceutical Distribution"
44,Total segment revenues were $3.7 billion up 4%
45,"Legacy Drug Company had solid revenue growth up 4%; not only did this business have to lap lower hepatitis C revenues as we mentioned earlier, but the business continued to be disproportionately impacted from brand and generic conversions by certain large customers"
46,"As an example, the segment lost 140 basis points of revenue growth year-over-year from lower revenues associated with just the top three brand drugs that previously converted and had been holding share"
47,"In the past, brand inflation provided a partial revenue offset to conversions"
48,But inflation has been less impactful this year
49,"And, I should point out with certain large customers upon conversion to the generic drug we do not always retain the prescription volume"
50,Our Legacy Specialty business which primarily distributes specialty drugs to physician practices continued with market leading revenue growth of just over 10% percent; notably the 15th consecutive quarter of this level of performance
51,"Growth was driven by increased volumes especially in Oncology and to a lesser degree, in MS, Ophthalmology and Plasma"
52,We continue to see strong volume and revenue growth from Immuno-oncology drugs due to expanded indications and overall market growth
53,Segment operating income was $399 million and essentially flat
