,Sentences
0,Thank you for joining Eli Lilly & Company's First Quarter 2017
1,Earnings Call
2,"I'm Dave Ricks, Lilly's President and CEO"
3,"Joining me on today's call are Derica Rice, our Chief Financial Officer; Dr"
4,"Jan Lundberg, President of Lilly Research Labs; Enrique Conterno, President of Lilly Diabetes and Lilly USA"
5,"Sue Mahoney, President of Lilly Oncology; Jeff Simmons, President of Elanco Animal Health; and I'd like to extend a special welcome to Christi Shaw, who joined us earlier this month as President of Lilly Bio-Medicines"
6,"We're also joined by Kristina Wright, Chris Ogden and Phil Johnson of the IR team"
7,"During this conference call, we anticipate making projections and forward-looking statements based on our current expectations"
8,"Our actual results could differ materially due to a number of factors, including those listed on Slide three and as outlined in our latest Forms 10-K and 10-Q filed with the SEC"
9,The information we provide about our products and pipelines is for the benefit of the investment community; it is not intended to be promotional and it is not sufficient for prescribing decisions
10,"Before discussing key events for the quarter, I'll start with a summary of our progress on our strategic objectives since our earnings call in January"
11,Starting with grow revenue
12,"Q1, we generated worldwide revenue growth of 7%, which was driven by 9% volume growth in our pharmaceutical business, led by our new products"
13,"On our strategic objective of expand margins, our non-GAAP gross margin percent, excluding the effect of FX on international inventory sold, increased by nearly 220 basis points compared to Q1 2016."
14,And total operating expenses as a percent of revenue also declined by nearly 220 basis points
15,"Under the heading of sustaining the flow of innovation, we launched baricitinib under the trade name Olumiant in Europe for rheumatoid arthritis"
16,While here in the U.S
17,", we were disappointed to receive the complete response letter from the FDA for baricitinib in RA"
18,"We remain confident the benefit-risk of baricitinib as a new treatment option for adults with moderate-to-severe rheumatoid arthritis, and we will work with the FDA to determine a path forward to ultimately bring baricitinib to patients in the U.S"
19,"And as I'll discuss in more detail later, we had a positive Phase 3 read-out for abemaciclib, for Taltz and for Cyramza"
20,"Finally, on deploying capital to create value, we completed the acquisition of CoLucid Pharmaceuticals, which adds lasmiditan for acute migraine to our late-stage pipeline"
21,And we returned over $500 million to shareholders via our dividend
22,Our continued progress in 2017 keeps us on track to achieve our mid-term goals for each of our strategic objectives
23,Now let's go to slide five for a more detailed review of the key events that occurred since our last earnings call
24,"On the commercial front, here in the U.S"
25,"in collaboration with Boehringer Ingelheim we launched Synjardy XR, a once-daily combination tablet containing empagliflozin and extended-release metformin for the treatment of adults with type 2 diabetes"
26,"As I mentioned earlier, we launched Olumiant in Europe for the treatment of moderate-to-severe rheumatoid arthritis, following European Commission approval earlier this year"
27,"On the regulatory front, U.S"
28,FDA issued a complete response letter for baricitinib for rheumatoid arthritis
29,The letter indicated that the FDA was unable to approve the application in its current form
30,"Specifically, the FDA indicated that additional clinical data are needed to determine the most appropriate doses and to further characterize safety concerns"
31,"Lilly and Incyte disagree with the Agency's conclusion, and we look forward to meeting with the FDA in the coming months to determine appropriate next steps"
32,We'll provide you status updates after we meet with the FDA
33,", the FDA approved an update to the Trulicity label to include use in combination with basal insulin for adults with type 2 diabetes"
34,"And in Europe, along with Boehringer Ingelheim, we received European Commission approval of an update to the Synjardy label to include a change to the indication statement as well as data from the EMPA-REG OUTCOME trial on the reduction of cardiovascular death"
35,"On the clinical front, we announced that MONARCH 2 is a Phase 3 trial of abemaciclib in combination with fulvestrant in women with HR+ and HER2- breast cancer met its primary endpoint of improved progression-free survival"
36,We look forward to presenting data from this study at ASCO in early June
37,"And we'll hold a call the evening of Saturday, June 3 to discuss these results with the investment community"
38,"Finally, we've decided to move the FDA submission of MONARCH 2 from the previously announced timing of Q3 up in to Q2."
39,"And just yesterday we announced that the MONARCH 3 study with abemaciclib met its primary endpoint at an interim analysis, demonstrating that women with HR+, HER2- advanced breast cancer who had not received prior systemic therapy experienced a statistically significant improvement in PFS with treatment with abemaciclib plus an aromatase inhibitor compared to placebo plus an aromatase inhibitor"
40,The improvement was also shown in a key secondary endpoint of objective response rate
41,We intend to begin global regulatory submissions of these results in Q3 2017.
42,"For the RAINFALL study of ramucirumab in first-line gastric cancer, the independent data monitoring committee recently met to review the primary analysis"
43,"While we remain blinded to the data, we're pleased to report that the IBMC stated that the study met its primary endpoint of improved progression-free survival"
44,"Consistent with our prior communications, our expectation remains that regulatory submissions could occur after we have the final overall survival data in 2018."
45,"At the American Academy of Dermatology Meeting, we presented Phase 3 data showing that patients with moderate-to-severe plaque psoriasis treated with ixekizumab, or Taltz, demonstrated superior efficacy at 24 weeks compared to patients treated with Stelara"
