,Sentences
0,"Thank you, Mike, and good afternoon everyone"
1,We're pleased to discuss Hologic's financial results for the fourth quarter of fiscal 2017.
2,We posted strong results overall with revenue exceeding our guidance and earnings per share finishing at the high end of our expectations
3,And we redeployed more than $300 million of capital to buy back shares and retire convertible notes
4,Our fourth quarter results capped off a very productive fiscal 2017.
5,"Over the last 12 months, we made excellent progress toward building a sustainable growth company with emphasis on that word sustainable"
6,"In the short term, we delivered solid mid single digit revenue growth, excluding acquisitions and divestitures, as we said we would at the beginning of the year"
7,"But at the same time, we took three important steps to solidify our growth profile for the long term"
8,"First, we laid the foundations for sustainable growth internationally"
9,"Second, we shifted our business portfolio toward higher growth segments with the divestiture of blood screening and the acquisition of Cynosure"
10,"And third, we began to launch new products that reflect increasing innovation from our revitalized research and development pipeline"
11,"In short, 2017 was a year in which we delivered on our near-term financial commitments and did what we said we would do to build sustainable long-term growth"
12,"With that introduction, let's review our fourth quarter results"
13,Revenue of $802.9 million grew 10.5% on a reported basis or 9.9% in constant currency
14,"Excluding the impact of the Cynosure acquisition and the blood screening divestiture, fourth quarter revenue increased 5.0% or 4.4% in constant currency, as all our legacy divisions grew on a global basis"
15,"We are pleased with this solid mid single digit growth rate on the top line, which represents sequential acceleration compared to the 3.1% growth we posted in the third quarter"
16,"One factor underpinning this acceleration is growing sales of new products, which totaled more than $50 million in the quarter, nearly five times the level of a year ago"
17,"Obviously, this is not all incremental growth, but the rejuvenation of our product portfolio bodes well for the future"
18,"In terms of geography, international sales drove most of the growth in the fourth quarter"
19,"revenue of $189.9 million increased 24.7%, helped by the contribution of Cynosure"
20,"Even excluding Cynosure and blood, international sales increased a robust 17.5% as a result of very focused and deliberate efforts that began with new leadership less than two years ago"
21,"Reflecting back on early 2016, we described our international businesses as a start-up, and this was a major concern among investors and analysts, one that dominated our conversations with many of you"
22,"By the first quarter of 2017, the international business grew mid single digits"
23,"One quarter after that, it grew double digits"
24,"And this quarter, it grew 17.5%"
25,"So while we thought that international would be a double-digit grower by 2018, we've actually delivered on that promise a year earlier than anticipated"
26,"Yes, we achieved double digit international growth in fiscal 2017."
27,"We hope you remember this success story, a complex one that occurred across divisions and geographies, as you think about the more straightforward efforts we have underway today to build a stronger, better Cynosure 2.0."
28,We'll talk more about these in a moment
29,"In terms of divisional performance in the fourth quarter, we're pleased that growth accelerated in our two largest businesses, Breast Health and Diagnostics, compared to the third quarter"
30,"In addition, we believe that Cynosure sales bottomed out and should start to grow on a sequential basis from here"
31,"Growth slowed in surgical, but Skeletal reversed recent trends and posted very good results"
32,Now let us provide a little more detail on each of these divisions
33,Diagnostics has clearly emerged as a sustainable growth driver for the company
34,"In the fourth quarter, excluding the divested blood screening franchise, we posted sales of $273.7 million, an increase of 6.6%"
35,This compares favorably to the 5.4% growth we posted in the third quarter
36,"Fueling this growth again was molecular diagnostics, where sales of $153.5 million increased 13.8%"
37,Molecular sales did benefit from $9.5 million of non-recurring royalty revenue in the quarter compared to $5 million in the prior-year period
38,"But if you back out all these royalties, underlying molecular sales still increased 10.9% globally"
39,"The business was also very strong internationally, posting growth of 10.3% against a very tough prior year comparable of roughly 15%"
40,This marks the sixth consecutive quarter of double digit growth for molecular internationally
41,"Global growth was driven by the Panther system, our fully automated molecular diagnostics instruments"
42,"By the end of 2017, we had shipped about 1,300 Panthers to diagnostics customers with about 800 of these in the United States"
43,"Importantly, we actually shipped slightly more Panther systems in 2017, the seventh year after our launch, than we did a year ago"
44,This illustrates the strength of our competitive position and bodes well for future growth
45,"Based on increasing usage of our Aptima women's health assays and our growing menu of virology tests, the average Panther system generated more than $200,000 of assay revenue on a global basis in 2017, nearly a high single-digit increase in utilization per system compared to the prior year"
46,And we expect further improvement in utilization in the future based in part on new assays that will emerge from an R&D pipeline that is healthier and more global than it's ever been
47,"For example, in recent weeks, we received FDA clearance for the first two respiratory assays that will run on our revolutionary new Panther Fusion system"
48,"Before we leave diagnostics, we want to mention that while sales of cytology and perinatal products declined slightly to $120.2 million in the fourth quarter, this was mainly due to lower perinatal sales"
49,"Sales of cytology products, mainly our ThinPrep liquid Pap test, increased at a low single digit rate as strong international growth offset modest declines in the U.S"
50,"We also want to mention that we've been encouraged to see various professional societies and patient groups speak out against the draft USPSTF cervical cancer screening guidelines, which represent bad science"
51,"Although primary HPV testing has been FDA-approved for three years, it is rarely used in the United States as studies have shown it can miss nearly 20% of cervical cancers, reversing decades of progress we've made against the disease"
52,"As a result, we do not expect these draft USPSTF guidelines will have much effect on our business in the near term"
53,"Instead, we believe that co-testing for cervical cancer will remain the gold standard"
54,Now let's turn to Breast Health
55,"As foreshadowed in our August call, several encouraging signs had begun to emerge in this business last quarter, ranging from new products to new indications to increased insurance coverage"
56,"And in the fourth quarter, these positive factors continued to build, helping us regain market momentum and extend our leadership position"
57,"Global Breast Health sales totaled $300.9 million in the quarter, an increase of 2.4% compared to the prior-year period and a sequential acceleration compared to the 0.9% growth we saw in the third quarter"
58,"business declined 1.2%, although this was largely due to a tough comp in the prior-year period, when sales increased at a high single-digit rate"
59,"International sales grew a strong 20.6%, reflecting the tremendous progress we have made in building a sustainable growth engine through both organic and inorganic means"
60,"For all of those who have been concerned about a potential cliff in domestic 3D placements, our results this quarter further prove that we have broken that boom-and-bust cycle based on strategic plans we put in place years ago"
61,"In the United States, we had a record quarter of 3D shipments, again, exceeding the 300 mark, based on strong initial uptake of our recently launched 3Dimensions and 3D Performance systems"
62,"In addition, we continued to gain market share and our backlog increased, which bodes well for future growth"
63,"Importantly, although we have now sold roughly 4,700 3D units in the United States, this still represents just over half of our own installed base"
64,"And MQSA data statistics suggest that 3D still represents well less than half the overall market, so we still have many quarters of solid performance ahead of us"
65,"At the same time, other growth drivers continue to emerge in Breast Health"
66,"In the fourth quarter, service revenue again exceeded $100 million and grew at a mid-single-digit rate"
67,Sales of our Affirm prone table increased nicely
68,"And we also launched Brevera, our revolutionary new real-time biopsy system, which should contribute to growth in 2018."
69,"Now let's turn to Surgical, where sales of $104.7 million increased 2.7%, slower growth than we had seen in recent quarters"
70,"MyoSure continued to perform well, with sales increasing 17%"
71,"And we recently launched MyoSure MANUAL, which will help us penetrate the growing in-office market"
72,"NovaSure sales declined 7.2% due to a number of factors, including the annualization of a competitive withdrawal, increasing competition, and some softness in overall surgical volumes"
73,"Although our skeletal business is small, we were pleased to see it reverse recent trends and return to growth in the fourth quarter, driven by better portfolio selling, strong performance from our Horizon bone densitometry system, and stabilization of our Fluoroscan franchise"
74,"Skeletal sales totaled $24.2 million, an increase of 12.9%"
75,Now let me discuss our new Medical Aesthetics division
76,Cynosure sales were $81.4 million in the quarter
77,"As expected, this was down significantly from the prior-year period, when Cynosure was standalone company"
78,"We estimate that the two hurricanes in the southern United States reduced Cynosure sales by $3 million to $4 million in the quarter, as sales events were canceled and purchase decisions were delayed"
79,"We want to make two big-picture points about Cynosure that are very different than today's prevailing discourse among investors and analysts, but they illustrate how we're building this business for the long term and why we are confident that we will succeed and grow in Medical Aesthetics"
80,"First, we'd like to remind you why we bought Cynosure in the first place"
