,Word,Lemma,POSTag,Shape
0,Ken,Ken,NNP,Xxx
1,",",",",",",","
2,thank,thank,VBP,xxxx
3,you,-PRON-,PRP,xxx
4,",",",",",",","
5,and,and,CC,xxx
6,good,good,JJ,xxxx
7,morning,morning,NN,xxxx
8,",",",",",",","
9,everyone,everyone,NN,xxxx
10,"
","
",_SP,"
"
11,Thanks,thank,NNS,Xxxxx
12,for,for,IN,xxx
13,joining,join,VBG,xxxx
14,us,-PRON-,PRP,xx
15,today,today,NN,xxxx
16,for,for,IN,xxx
17,our,-PRON-,PRP$,xxx
18,Q1,Q1,NNP,Xd
19,call,call,NN,xxxx
20,"
","
",_SP,"
"
21,We,-PRON-,PRP,Xx
22,accomplished,accomplish,VBD,xxxx
23,a,a,DT,x
24,lot,lot,NN,xxx
25,in,in,IN,xx
26,the,the,DT,xxx
27,quarter,quarter,NN,xxxx
28,",",",",",",","
29,and,and,CC,xxx
30,we,-PRON-,PRP,xx
31,had,have,VBD,xxx
32,a,a,DT,x
33,great,great,JJ,xxxx
34,start,start,NN,xxxx
35,to,to,IN,xx
36,the,the,DT,xxx
37,year,year,NN,xxxx
38,"
","
",_SP,"
"
39,We,-PRON-,PRP,Xx
40,delivered,deliver,VBD,xxxx
41,strong,strong,JJ,xxxx
42,financial,financial,JJ,xxxx
43,performance,performance,NN,xxxx
44,on,on,IN,xx
45,both,both,CC,xxxx
46,the,the,DT,xxx
47,top-,top-,NN,xxx-
48,and,and,CC,xxx
49,bottom,bottom,JJ,xxxx
50,-,-,HYPH,-
51,line,line,NN,xxxx
52,"
","
",_SP,"
"
53,We,-PRON-,PRP,Xx
54,had,have,VBD,xxx
55,a,a,DT,x
56,very,very,RB,xxxx
57,productive,productive,JJ,xxxx
58,quarter,quarter,NN,xxxx
59,for,for,IN,xxx
60,innovation,innovation,NN,xxxx
61,across,across,IN,xxxx
62,our,-PRON-,PRP$,xxx
63,businesses,business,NNS,xxxx
64,"
","
",_SP,"
"
65,We,-PRON-,PRP,Xx
66,continued,continue,VBD,xxxx
67,our,-PRON-,PRP$,xxx
68,strong,strong,JJ,xxxx
69,growth,growth,NN,xxxx
70,momentum,momentum,NN,xxxx
71,in,in,IN,xx
72,Asia,Asia,NNP,Xxxx
73,-,-,HYPH,-
74,Pacific,Pacific,NNP,Xxxxx
75,",",",",",",","
76,and,and,CC,xxx
77,we,-PRON-,PRP,xx
78,enhanced,enhance,VBD,xxxx
