,Sentences
0,My comments today will be focused on our second quarter financial results and the related performance drivers
1,The detailed financial data and results have been included in today' press release
2,Organic sales growth for the quarter was 6.7%
3,"As a reminder, this quarter included one less selling day, which has the impact of reducing growth by roughly 1%"
4,"As previously stated, selling days generally do not have an impact on the performance of our capital businesses"
5,"Pricing in the quarter was unfavorable 1.5% from the prior year, while foreign currency had an unfavorable impact of 0.8% on sales"
6,", we continue to see good momentum with organic sales growth of 7.2%"
7,"This strong growth was evident throughout several of our key divisions within our Orthopaedics, MedSurg and Neurotechnology segment"
8,International organic sales growth of 5.5% was highlighted by solid performances in Europe and Australia
9,"Our growth in emerging markets continues to recover, but also benefited from favorable year-over-year comparable"
10,Both geographies were impacted by one less selling day
11,"Our adjusted quarterly earnings per diluted share of $1.53 increased 10.1% from the prior year, reflecting strong sales growth, accretive acquisitions, operating expense control and the previously discussed benefit from the change in accounting guidance for tax benefits from certain stock compensation expenses now included in our tax provision"
12,"Our second-quarter EPS, as anticipated, was negatively impacted $0.04 by unfavorable foreign currency exchange rates"
13,"Now, I will provide some highlights around our segment performance"
14,"Orthopaedics delivered constant currency growth of 6.5% and organic growth of 6.2%, including organic growth of 8.4% in the U.S"
15,"performance was highlighted by growth in knees of 7% and trauma and extremities at 10%, reflecting strong demand for our 3D-printed products, our foot and ankle portfolio and our Triathlon knee"
16,Orthopaedics international delivered organic growth of 1.8% and included steady performances across all developed markets
17,"MedSurg continued to have strong results in the quarter with constant currency growth of 6.8% and organic gains of 6.7%, which included a 6.9% increase in the U.S"
18,instruments had U.S
19,organic sales growth of 4.2%
20,"During the quarter, instruments executed its sampling plan for its newly launched System 8 drill and began several customer trials"
21,We expect System 8 shipments will gain momentum into the third and fourth quarters as we have now shifted to full commercial launch
22,Endoscopy had another strong quarter with U.S
23,organic sales of 15.2%
24,"This reflects continued strong demand for our 1588 video platform, booms and lights and sports medicine products"
25,Medical had U.S
26,organic growth of 2.3%
27,"This growth primarily reflects the impact related to the timing of shipments of our core bed, stretcher and power cot products"
28,"As you are aware, our core medical business is all capital and can be impacted by the timing of customer orders and the related shipment"
29,We continue to see strong order growth in the core medical business
30,"Our Sage business momentum improved during the quarter, following the previously discussed product recall"
31,We are actively regaining customers that had switched during the recall and we are seeing solid performances in the other key products in the Sage portfolio
32,"Subsequent to quarter-end, Sage received an FDA warning letter, which relates to an inspection last September shortly after we closed on the acquisition"
33,We have already taken many steps to address the items outlined in the warning letter and will continue to work with the FDA toward resolution
34,This year's (11:04) results were impacted by continued supplier issues took earlier in the quarter in a tough quarterly comparable
35,"Internationally, MedSurg had organic sales growth of 6%, which reflects strong Canadian, Australian sales and an easing of the metrics comparables in China"
36,Neurotechnology and Spine had constant currency and organic growth of 7.9%
37,"We continue to see strong global demand for our Neurotech products, which is somewhat offset by softness in our Spine business"
38,"Neurotech business posted growth of 10.3% for the quarter, highlighted by continued strong demand for our hemorrhagic and ischemic stroke products, CMF products and our neuro-powered instruments"
39,"Spine business continued to see softness as it recovers from supply issues early in the year, partly offset by high demand for our 3D-printed titanium products"
40,"Internationally, Neurotechnology and Spine had organic growth of 13.1%"
41,This performance was driven by continued strong demand for our Neurotech products in Europe and Asia
42,"Now, I'll focus on operating highlights in the second quarter"
43,"Our adjusted gross margin of 66.3% was up 10 basis points from the prior-year quarter, reflecting a favorable mix, offset primarily by price and foreign exchange related to certain businesses"
44,R&D spending was 6.4% of sales
45,"Our adjusted SG&A was 35% of sales, which was up 10 basis points from the prior-year quarter"
46,This reflects favorable leverage from business mix and continued focus on operating expense improvements through our cost transformation for growth program
47,"This favorability was offset by planned investments in our selling organization, including samples and sales rep adds, our CTG program, including our ERP implementation, and continued investments in our Mako TKA platform"
48,"In total, adjusted operating expenses were 41.3% of sales, which was flat compared to prior-year quarter"
49,"In summary, our adjusted operating margin was 25% of sales and 20 basis points better than the prior-year quarter"
50,"Our operating margin reflects good leverage, offset by key investments related to drive future operational savings and product growth platforms"
51,We continue to remain confident in our ability to deliver our full-year commitment of 30 basis point to 50 basis point improvement in our operating margin
