,Sentences
0,"Thank you Mike, and good afternoon everyone"
1,We're pleased to discuss Hologic's financial performance in the first quarter of fiscal 2017.
2,We posted solid results
3,"Both revenue and earnings per share exceeded our guidance, illustrating the progress we're making on our journey from turnaround story to sustainable growth company"
4,"As we discussed at the recent JP Morgan conference, the success of our turnaround to-date has been based largely on improved execution by our U.S"
5,commercial teams
6,"They stabilized market-leading products that were once in decline, and optimized the potential of innovative growth drivers"
7,Both of these trends continued in the first quarter of fiscal 2017.
8,"But at the same time, we are beginning to see the next chapter of our growth story emerge this quarter in two important areas"
9,"First, our efforts to revitalize our research and development pipeline are beginning to bear fruit, as new products contributed progressively more to growth"
10,"And second, we generated growth internationally after four consecutive quarters of declines in fiscal 2016."
11,"While we realize we still have much work to do outside the United States, we are encouraged by the progress we are making and the foundations we are building"
12,"As we look toward the future, new products and international growth will play an increasingly important role in our success"
13,"And we expect a third area, business development, to contribute as well"
14,"In this regard, the divestiture of our blood screening business, which closed yesterday, will increase our financial flexibility as we seek growth through acquisitions and other capital deployment activities"
15,"With that introduction out of the way, we'd like to provide an overview of our first quarter revenue results, highlighting both established growth drivers and the early contributions from new products and international"
16,Then I'll review the blood screening sale briefly before handing the call over to Bob
17,Let's start with our first quarter results
18,"Revenue of $734.4 million grew 5.6% on a reported basis, or 6.3% in constant currency"
19,We posted good growth over and above our most difficult comparison from the prior year
20,"As a reminder, sales in last year's first quarter grew a strong 8.1% in constant currency"
21,"This quarter we also absorbed a headwind of roughly 50 basis points from discontinued products, mainly a cystic fibrosis test in molecular diagnostics"
22,"On the positive side, as discussed in our last quarterly call, we benefited from four extra selling days between Christmas and New Year's, which we estimate contributed roughly half our growth for the quarter"
23,"In terms of geography, U.S"
24,"sales grew a healthy 5.2% in the quarter, versus a very difficult comp from a year ago when sales increased 12.8%"
25,"This performance was a continuation of strong recent results, and once again validated the quality of both our products and our people"
26,We are also encouraged that international sales grew 6.1% excluding blood screening
27,"Growth was again led by our molecular diagnostics and surgical franchises, both of which grew faster than 20% in constant currency, and are beginning to show results from the foundations we have built over the last couple of years"
28,"While international sales clearly improved, we want to emphasize that it's only one quarter, and we are still very much a start-up outside the United States"
29,But now we have our leadership team in place and are beginning to establish a strong basis for future growth
30,"As a reminder, in the past 12 months we have hired four new commercial leaders for Latin America, Asia Pacific, Canada and Europe"
31,Now let's turn to divisional performance in the first quarter
32,"Surgical remained our growth leader, and posted its eighth straight quarter of double-digit growth globally"
33,Let me emphasize that's two years of double-digit revenue growth -- not to mention high profitability -- from a division that many people thought we should sell three years ago
34,"In the first quarter, which is seasonally strong for Surgical, sales were $114.8 million, an increase of 17.2%"
35,MyoSure led the way by posting sales of $48.3 million and growth of 32.1%
36,We are achieving exceptional growth for MyoSure as our commercial teams continue to expand the market and capitalize on our new MyoSure Reach line extension
37,"As a side note, MyoSure Reach was the biggest sales contributor in the basket of new products that we track regularly"
38,"Last quarter we said these products exceeded $10 million in quarterly sales for the first time, and this quarter they showed good growth on a sequential basis"
39,"NovaSure sales of $66.4 million grew 8.6%, as we continued to capture market share based on a competitive withdrawal"
40,"We should point out, however, that we have almost completely annualized this benefit, so NovaSure growth rates are expected to slow going forward, as we previously forecast"
41,"Before we leave Surgical, let me mention that we recently received FDA approval for our new NovaSure Advanced line extension"
42,"We are pleased that in GYN Surgical, like the rest of our divisions, R&D is becoming an integral part of our growth strategy"
43,"For example, over the last few quarters, we have been able to gain U.S"
44,approval for two new products that will extend our leadership position in the field
45,"Moving to Diagnostics, we posted sales of $325.4 million in the first quarter, and 5.5% growth"
46,"In molecular diagnostics, sales of $139.9 million grew 8.8% -- despite the discontinued products headwind-- based on share gains and increased utilization of women's health assays on the fully automated Panther instrument"
47,"Of note, international sales grew 25.8% as we continue to see the benefits of new leadership, record Panther placements, and increasing assay pull-through on those instruments"
48,"Specifically, revenue from our three viral load assays is increasing nicely in Europe, although admittedly off a small base"
49,"And in the United States this quarter, we were pleased to receive FDA approval of our first viral load assay, for HIV-1."
50,"This is a highly complex assay that required a prospective clinical trial and a Pre-Market Approval from the FDA, so the approval is a testament to the quality of our Diagnostics R&D and clinical teams"
51,"Building on the HIV approval, we hope to gain clearance for our hepatitis C test later this fiscal year, and our hepatitis B assay in 2018."
52,Once we have all three viral assays approved in the U.S
53,", we are optimistic that they will begin contributing to domestic revenue growth"
54,"Elsewhere in Diagnostics, blood screening sales of $65.2 million exceeded our expectations and grew 7.4%"
55,"Most of the upside came from initial sales to support investigational testing for the Zika virus, and from international ordering by our partner Grifols that rebounded from very low levels a year ago"
56,"Overall, blood screening sales declined in the United States, but increased significantly in international markets, so keep that in mind as you're analyzing the performance of our core businesses by geography"
57,"Finally, cytology and perinatal sales were $120.3 million in the quarter, with modest global growth of 1.1%, as domestic share gains by our ThinPrep liquid Pap test continued to offset headwinds from longer cervical cancer screening intervals"
58,"It's worth mentioning that while cytology products comprise more than 85% of this revenue line, the perinatal portion of the business has started to perform better as well"
59,This will be an area to watch in the future as we revitalize our new product development efforts
60,"Now let's move on to Breast Health, where global sales of $273.3 million grew 4.6%"
61,"Domestic placements of our innovative, market-leading Genius 3D mammography systems again increased modestly, and orders remain healthy"
62,"We continue to gain market share while maintaining price discipline, based on our superior product profile and strong customer relationships"
63,"And we still have significant conversion runway ahead of us, as less than 45% of our domestic installed base has upgraded to our Genius platform thus far"
64,"Importantly, other supplemental growth drivers have begun to emerge in Breast Health, as we very deliberately planned"
65,"Specifically, in the mammography segment, strong growth in service revenues from a growing installed base of Genius systems, combined with sales of our new Affirm prone biopsy system, drove a 5.5% increase in domestic sales"
66,"Outside the United States, Breast Health sales were basically flat, as we continue to work, on a country-by-country basis, to optimize our channel strategy and build our commercial capabilities"
67,With each passing quarter we feel better about our prospects here
68,"But as we have said before, it will take time to fully realize the considerable opportunity in front of us"
69,"To round out the revenue discussion, Skeletal Health revenues of $20.9 million decreased 10.7%"
70,"Although this is a small business for us, this performance is clearly unacceptable"
71,"As a result, we have refocused our commercial efforts, and are beginning to see an increase in DXA bookings that bodes well for improved performance later this year"
72,"Now let me shift gears and touch briefly on our blood screening divestiture, which closed yesterday"
73,"As a reminder, we sold our stake in our blood screening business to our former commercial partner, Grifols, for a purchase price of $1.85 billion in cash"
74,"Blood screening was a non-strategic business for us, as our partner managed sales and marketing, and we lacked the ability to control our own commercial destiny"
75,We believe this deal makes Hologic a fundamentally stronger company in 2017 and beyond
76,We are receiving excellent value for our blood screening assets
77,"The $1.85 billion purchase price represented a premium to our own, internal valuation on an after-tax basis, and is particularly attractive when you consider the underlying headwinds facing the blood screening market, both declining unit volumes and increased price competition"
78,"By monetizing the business today, we have significantly derisked our portfolio going forward"
79,"In addition, divesting the blood screening business removes a drag on our growth, which will enable us to increase both revenues and EPS at a faster rate"
80,"And as competitive pressures intensify, this benefit will likely increase over time"
81,"And finally, the deal markedly strengthens our balance sheet and increases our financial flexibility to grow through acquisitions"
82,"As mentioned earlier, we continue to believe that M&A -- as a supplement to internal innovation, commercial execution and international expansion-- will be an important part of our future growth strategy"
83,"Before I turn the call over to Bob, let me summarize by saying that Hologic is off to a good start in 2017."
84,"In the first quarter, our domestic commercial organization continued to drive growth of our market-leading products"
85,"At the same time, the next chapter of our growth story began to emerge, as new products and international started to contribute"
86,"As a result, both revenue and EPS exceeded our guidance"
87,And we significantly increased our financial flexibility by divesting our blood screening business for an attractive price
88,Now I will turn the call over to Bob
89,"We've had a lot more calls from bankers, but I would say we are pursuing the same plan"
90,We've got a lot more people that we meet with -- at various conferences
91,"But, at the end of the day"
92,"Dan, we are keeping very focused, very disciplined and going about things to see where we've always been"
93,"We continue to be in very close touch with our sales folks around, are they sensing anything changes in the environment, we are not hearing much or anything"
94,"And I will tell you,"
95,I think we continue to feel very good about the bookings that are still coming in on the business
96,"So, that can always change"
97,"But, nothing at all at this point"
98,Yes
99,"I think at a high level when you see the 8.8% global growth in molecular, we continue to feel very good both domestically and really internationally and a lot of that is --"
100,"frankly, it's all the core business"
101,It's the women's health assays
102,"Internationally the virals are starting to contribute Jack, but there is still a very small and we've got a few ancillary assays here and there"
103,"But, for the most part, it is our core women's health assays driving the growth"
104,I think we have been very pleased with what our team had already done by stopping the declines of NovaSure and trying to get into a modest growth business before the competitive withdrawal
105,We have clearly benefited for the last almost four quarters from a competitive withdraw that's inflated those growth rates
106,"But, we still think it can be a growth business"
107,And MyoSure as well continues to probably defy a lot of expectation
108,"So, we continue to be very, very encouraged by what this business can do"
109,"Now, after eight straight quarters of double-digit growth, certainly that the comps and the stacked comps and everything else continue to get tougher and tougher"
110,"But, we feel good about where the business is going and good about the international opportunity and good about the fact that we are just launching NovaSure Advance that will bring some new life into the franchise"
111,"Having said all of that, we are clearly assuming a return to single-digit growth here as we go into the second half of the year and probably a more modest growth rate from what we have been able to achieve"
112,"Hey, thanks Vijay"
113,I think we are going to continue to look at the assets
114,There is so much uncertainty now certainly around whether it's tax rates around everything else
115,We are going to continue to look at everything on its own merits and continue to be very disciplined in what we are looking at
116,"But, we have the money, it doesn't mean we are going to rush out and spend it"
117,"Sure, Tycho"
118,"As we said, earlier on diagnostics and surgical probably leading the growth internationally given the fact they are more direct than dealer"
119,"Having said that, we are seeing some pockets of building and even our European Breast Health business, where we have put a new leader in place"
120,nine or ten months ago we are starting to see some better results there
121,But you also have other businesses like Latin America that are little more fluctuating
122,"So I think as we look fundamentally, we feel the business getting stronger"
123,and I think it will slowly start to tick up over the course of this year
124,"Yes, it's probably going to be more 2018, 2019 before it can hit more of a stride"
125,"And again, just as we work through dealer issues and other things"
126,"But, feel we are definitely on the right path and making good progress"
127,Yes
128,I think we probably took our eye off of the ball just a little bit
129,We have been continuing to evolve the sales organization in the U.S
130,"And frankly, it sold in conjunction in a lot of cases with our Breast Health portfolio"
131,"As we launch our firm and have the managers focused on other new products, I think we would probably took our eye a little bit off the ball on staying as focused is also a little bit of competitive activity in the see arm space"
