,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Jacquie,Jacquie,NNP,Xxxxx
4,",",",",",",","
5,and,and,CC,xxx
6,good,good,JJ,xxxx
7,afternoon,afternoon,NN,xxxx
8,",",",",",",","
9,everyone,everyone,NN,xxxx
10,"
","
",_SP,"
"
11,I,-PRON-,PRP,X
12,'m,be,VBP,'x
13,pleased,pleased,JJ,xxxx
14,to,to,TO,xx
15,report,report,VB,xxxx
16,the,the,DT,xxx
17,Illumina,Illumina,NNP,Xxxxx
18,team,team,NN,xxxx
19,delivered,deliver,VBD,xxxx
20,a,a,DT,x
21,strong,strong,JJ,xxxx
22,third,third,JJ,xxxx
23,quarter,quarter,NN,xxxx
24,with,with,IN,xxxx
25,revenue,revenue,NN,xxxx
26,growing,grow,VBG,xxxx
27,18,18,CD,dd
28,%,%,NN,%
29,year,year,NN,xxxx
30,-,-,HYPH,-
31,over,over,IN,xxxx
32,-,-,HYPH,-
33,year,year,NN,xxxx
34,to,to,IN,xx
35,$,$,$,$
36,714,714,CD,ddd
37,million,million,CD,xxxx
38,"
","
",_SP,"
"
39,With,with,IN,Xxxx
40,solid,solid,JJ,xxxx
41,results,result,NNS,xxxx
42,across,across,IN,xxxx
43,our,-PRON-,PRP$,xxx
44,portfolio,portfolio,NN,xxxx
45,",",",",",",","
46,it,-PRON-,PRP,xx
47,is,be,VBZ,xx
48,clear,clear,JJ,xxxx
49,that,that,IN,xxxx
50,Illumina,Illumina,NNP,Xxxxx
51,is,be,VBZ,xx
52,both,both,DT,xxxx
53,enabling,enable,VBG,xxxx
54,and,and,CC,xxx
55,accelerating,accelerate,VBG,xxxx
56,the,the,DT,xxx
57,global,global,JJ,xxxx
58,adoption,adoption,NN,xxxx
59,of,of,IN,xx
60,sequencing,sequencing,NN,xxxx
61,applications,application,NNS,xxxx
62,"
","
",_SP,"
"
63,At,at,IN,Xx
64,Illumina,Illumina,NNP,Xxxxx
65,",",",",",",","
66,our,-PRON-,PRP$,xxx
67,mission,mission,NN,xxxx
68,is,be,VBZ,xx
69,to,to,TO,xx
70,improve,improve,VB,xxxx
71,human,human,JJ,xxxx
72,health,health,NN,xxxx
73,by,by,IN,xx
74,unlocking,unlock,VBG,xxxx
75,the,the,DT,xxx
76,power,power,NN,xxxx
77,of,of,IN,xx
78,the,the,DT,xxx
79,genome,genome,NN,xxxx
80,",",",",",",","
81,and,and,CC,xxx
82,our,-PRON-,PRP$,xxx
83,commitment,commitment,NN,xxxx
84,to,to,IN,xx
85,innovation,innovation,NN,xxxx
86,",",",",",",","
87,while,while,IN,xxxx
88,clear,clear,JJ,xxxx
89,across,across,IN,xxxx
90,our,-PRON-,PRP$,xxx
91,portfolio,portfolio,NN,xxxx
92,",",",",",",","
93,is,be,VBZ,xx
94,most,most,RBS,xxxx
95,recently,recently,RB,xxxx
96,demonstrated,demonstrate,VBN,xxxx
97,with,with,IN,xxxx
98,the,the,DT,xxx
99,launch,launch,NN,xxxx
100,of,of,IN,xx
101,the,the,DT,xxx
102,NovaSeq,NovaSeq,NNP,XxxxXxx
103,system,system,NN,xxxx
104,"
","
",_SP,"
"
105,We,-PRON-,PRP,Xx
106,believe,believe,VBP,xxxx
107,NovaSeq,NovaSeq,NNP,XxxxXxx
108,is,be,VBZ,xx
109,a,a,DT,x
110,transformative,transformative,JJ,xxxx
111,platform,platform,NN,xxxx
112,that,that,WDT,xxxx
113,enables,enable,VBZ,xxxx
114,existing,exist,VBG,xxxx
115,sequencing,sequence,VBG,xxxx
116,customers,customer,NNS,xxxx
117,to,to,TO,xx
118,increase,increase,VB,xxxx
119,output,output,NN,xxxx
120,and,and,CC,xxx
121,lower,low,JJR,xxxx
122,costs,cost,NNS,xxxx
123,while,while,VBP,xxxx
124,",",",",",",","
125,at,at,IN,xx
126,the,the,DT,xxx
127,same,same,JJ,xxxx
128,time,time,NN,xxxx
129,",",",",",",","
130,lowering,lower,VBG,xxxx
131,the,the,DT,xxx
132,barriers,barrier,NNS,xxxx
133,for,for,IN,xxx
