,Sentences
0,"Thanks, Steven, and good morning, everyone"
1,"I'd like to start by discussing our fourth quarter and 2016 performance and then provide guidance for 2017, which will include the accounting for Agenus, Merus and Calithera agreements"
2,"In the fourth quarter, we recorded $326 million in total revenue"
3,"This was comprised of $238 million in Jakafi net product revenue, $13 million in Iclusig net product revenue, $33 million in Jakavi royalties from Novartis and $43 million in contract revenue, including a milestone paid to us by Novartis, related to pricing approval of Jakavi for PV"
4,"For 2016, we recorded $1.1 billion of total revenue"
5,"This was comprised of $853 million in Jakafi net product revenue, $30 million in Iclusig net product revenue, $111 million in Jakavi royalties from Novartis and $113 million in contract revenue"
6,Our gross to net adjustment for Jakafi for 2016 was approximately 12%
7,"Our cost of product revenue for the quarter and full year was $20 million and $58 million, respectively"
8,"This includes the cost of goods sold for Jakafi and Iclusig, the payment of royalties to Novartis for U.S"
9,Jakafi net sales and the amortization of acquired product rights related to the Iclusig product acquisition
10,"Our R&D expense for the quarter was $162 million, including $17 million in non-cash stock compensation"
11,"For the full year, our R&D expense was $582 million, including $60 million in non-cash stock compensation"
12,"Our SG&A expense for the quarter was $96 million, including $10 million in non-cash stock compensation"
13,"For the full year, our SG&A expense was $303 million, including $36 million in non-cash stock compensation"
14,We recorded $7 million in expense related to the change in the fair market value of the contingent consideration for the Iclusig royalty liability in the fourth quarter and $17 million for the full year
15,"As for net income for the quarter and full year, we reported $9 million and $104 million, respectively"
16,"Looking at our balance sheet, we ended the fourth quarter with $809 million in cash and marketable securities"
17,"To summarize, we are extremely pleased with our performance in 2016."
18,Jakafi delivered strong revenue growth
19,We grew our cash position by over $100 million for the year and continue to make significant advancements in our clinical development programs
20,"Turning to slide 21, I would like to highlight some key drivers of our 2017 guidance"
21,We anticipate that milestone payments may add significantly to Incyte's total revenue during 2017.
22,The events which may trigger these milestones are laid out on the left hand side of slide 21.
23,"We announced that yesterday of the European approval of baricitinib, which will be marketed as Olumiant is the first of what we expect will be several global approvals of baricitinib"
24,"In addition, Lilly moving baricitinib into Phase 3 in new indications would also trigger milestone payments to Incyte"
25,We also anticipate that development and commercialization milestones on Jakavi may be triggered by Novartis
