,Sentences
0,"Thank you, Rob, and good morning, everyone"
1,This morning I'll provide highlights of Global Human Health performance for the fourth quarter and for the full year of 2016.
2,My comments will be on a constant currency basis
3,Global Human Health annual sales reached $35.2 billion and grew 2%
4,"All core areas: oncology, vaccines, diabetes, and hospital and specialty care, contributed to the growth"
5,"In the fourth quarter, sales of $8.9 billion declined 1%"
6,"We were able to mostly offset the impact from LOEs in the quarter from growth products, from new products including KEYTRUDA and ZEPATIER, but also from inline products such as JANUVIA and our vaccine franchise"
7,"I'll now highlight a few of our product launches in key franchises, and I'll start with oncology"
8,"We continued to execute well on the launch of KEYTRUDA globally, and we are confident about the opportunity we see for this important brand"
9,"In the fourth quarter, sales were $482 million, driving strong full-year sales of $1.4 billion"
10,", KEYTRUDA fourth quarter sales of $311 million were driven by continued strength in melanoma, rapid penetration of head and neck cancer, and the launch of first-line lung"
11,"Since our first-line lung approval in late October, we have seen a significant acceleration in PD-L1 testing in non-small-cell lung cancer"
12,Our early data suggests that about two-thirds of new patients are being tested
13,And the vast majority of first-line patients that are tested and also have PD-L1 greater than or equal to 50% are being treated with KEYTRUDA
14,Outside of the U.S
15,", melanoma continued to be the primary driver of sales of $172 million in the quarter"
16,"In addition to the nearly 60 markets in which we have melanoma approvals, launches are underway in second-line non-small-cell lung cancer in more than 50 markets"
17,"We're working through the reimbursement process for each country, and we expect a meaningful contribution in 2017 from second-line lung as many of these countries come online"
18,We'll also begin reimbursement discussions on first-line lung as we gain additional approvals outside of the U.S
19,"Of note, we're looking forward to launching in Japan, where we've recently been approved for first-line and second-line lung as well as melanoma"
20,This is only the beginning of opportunity that we see for KEYTRUDA in 2017 and beyond
21,"Similar to melanoma and head and neck cancer, we are committed to building a leadership position in lung"
22,We're moving forward with additional investment to leverage our unimpeded position in first-line lung
23,"And as you may have seen, we've recently initiated a consumer campaign in the United States"
24,"We're also looking forward to further broadening the opportunity for KEYTRUDA, with three PDUFA dates upcoming in just the first half of 2017, and we expect even more to come"
25,Now I'll move to primary care
26,"The JANUVIA franchise grew 4% globally in the fourth quarter, driven by strong performance in the U.S"
27,", where sales grew 12% due to increased volume and some customer buy-in"
28,TRx trends remained strong in the U.S
29,with growth of over 3% in the fourth quarter
30,We've now seen more than 10 consecutive quarters of volume growth in the U.S
31,Outside of the U.S
32,", sales declined slightly due to the unfavorable impact of customer shipment timing in Japan"
33,"For the full year, the franchise generated sales of $6.1 billion or 2% growth"
34,We remain encouraged by the underlying volume trends in the U.S
35,"and around the world for JANUVIA, and we continue to see opportunities to grow our diabetes franchise"
36,"We have maintained very good managed care coverage in 2017, though this access comes with higher discounts and rebates, as we said before"
37,"Despite this increased pricing pressure, we remain confident in the franchise"
38,"Our vaccine business grew 2% in the fourth quarter to $1.7 billion, with the increase primarily driven by PNEUMOVAX and GARDASIL"
39,"Full-year sales also grew, increasing 10% to $6.2 billion, with GARDASIL, pediatric vaccines, and PNEUMOVAX all delivering double-digit growth"
40,GARDASIL sales in the fourth quarter grew 9% to $542 million on another strong quarter in the U.S
41,"Sales for the full year increased 14%, as we continued to transition sales to GARDASIL 9 around the world"
42,"We expect a rapid transition to the two-dose regimen in 2017, and that will have a negative impact on sales in the U.S"
43,But we are confident in GARDASIL 9 over the long term
44,"In addition, we completed the termination of our vaccine joint venture in Europe in with Sanofi in the fourth quarter, and we have fully integrated our vaccine operations as of January 1."
45,"Moving now to hospital and specialty care, sales grew 2% to $8.1 billion for the full year"
46,"Fourth quarter sales of $1.9 billion declined 3%, as the decline in REMICADE continued to accelerate and CUBICIN sales were subject to generic competition in the U.S"
47,"These declines were partially offset by contributions from launched products, including BRIDION and ZEPATIER"
