,Sentences
0,"Thanks, Agnes, and thank you to all of our shareholders, as we summarize our results for the second quarter of fiscal year 2017."
1,"We achieved solid double-digit global revenue growth this quarter, led by sales from Brightree and continued strong growth in our device platforms"
2,We also saw the start of a steady ramp our latest mask technologies
3,"For the call today, I will review top level financial results, outline some regional highlights and discuss key announcements this quarter"
4,"Then, I will hand the call over to Brett who will walk you through our financial results in further detail"
5,We achieved strong device sales due to our leadership in digital health and connected care
6,The number of patients managed on the AirSolutions platform and the number of daily uses of our Brightree platform continue to grow rapidly
7,"This quarter, we announced that we have reached a milestone with more than 1 billion nights of sleep data in our cloud-based physician and provider solution called AirView"
8,"We have well over 2 million, 100% cloud connected medical devices"
9,"We are liberating data and unlocking value for physicians, providers and patients like never before"
10,"Midway through the quarter, we commenced the launch of our new AirFit range of mask, the AirFit N20 nasal mask and the AirFit F20 full face mask"
11,Both of the products leverage new step change technology called Infinity Seal that provide significant advances in fit and comfort to the patients
12,"Earlier this month, at the JPMorgan healthcare"
13,"I announced that we had received FDA clearance for the ResMed AirMini, our world leading, travel friendly, sleep app technology"
14,I will talk more about that a little later
15,"At the bottom line, in terms of non-GAAP net operating profit, we grew at 13% on a year-over-year basis in Q2."
16,"Including financing costs, our diluted earnings per share or EPS was $0.73 on a non-GAAP basis"
17,"We continue to balance revenue growth and gross margin improvements as well as ensuring an appropriate investment in both R&D and SG&A, so that we can maximize the success of multiple product launches across our global markets"
18,Now for some regional highlights
19,The Americas region produced double-digit revenue growth
20,These results were fueled by Software-as-a-Service revenue from Brightree and 13% growth in devices
21,Device growth was particularly remarkable given that we were up against a 24% year-over-year comparable
22,The mask and accessories category in the Americas grew 4% in the quarter
23,This is up sequentially and reflects the fact that our sales team that received products around Thanksgiving timeframe has started showing the new technology to physicians and providers
24,"There is clearly a long way to go in the ramp of these products in Q3, Q4 and into fiscal year 2018."
25,Growth in devices was driven by the continued support for the AirSense 10 systems by our customers
26,"These are powered by the cloud-based AirSolutions software platform, including the myAir patient engagement app that has over 1,000 new patients signup every day"
27,"We achieved good growth in our respiratory care device platforms in the Americas, particularly our cloud-connected life support ventilation platform called Astral"
28,"We earned strong growth in our combined EMEA and APAC regions this quarter, primarily driven by Flow Generator sales, with some outstanding performance from our combined Curative and ResMed China businesses"
29,We have now completed the earn out and the integration is going very well
30,"As we enter the Chinese New Year, we have truly formed one ResMed China team with one vision, one mission, two brands and many and varied customer channels, the thing is really coming together well"
31,"Mask, accessory and other sales in the combined EMEA and APAC regions were down year-over-year due to a couple of factors, one we had some international licensing revenue from the comparable quarter a year ago in the region and two, the N20 and F20 were only released in a few countries, and as we know uptake of new masks is a lot slower in EMEA and APAC"
32,then the U.S
33,We expect this mask category to return to public growth in EMEA and APAC as we continue to launch the N20 and F20.
34,"Feedback from patients, physicians and homecare providers on the fit range and comfort of the N20 and F20 are very positive"
35,"This is a great indicator for stronger mask growth in Q3, Q4 and into FY 2018."
36,Looking at our Software-as-a-Service revenue Brightree continues to grow strongly and in line with our acquisition model in the low-to-mid teens
37,We are on track with our work to integrate Brightree software functionality into the AirSolutions portfolio
38,"We are truly creating end-to-end software solutions for our customers and Brightree is achieving strong double-digit growth, with high levels of customer's satisfaction and customer workflow"
39,efficiencies gains
40,Let me now take a few minutes to update you on the progress against each of the three horizons in our 2020 growth strategy and then Iâ€™ll hand the call over to Brett
41,"In the first horizon of growth which focuses on our core sleep apnea business, we are making significant advances with the smallest, quietest, and most comfortable products, catalyzed by digital health and connected care solutions"
42,We launched our new AirFit F20 full size masks and our new AirFit N20 nasal masks in the second quarter
43,The Infinity Seal technology is a step change in comfort for patients and fit ranges of 97% to 99% of patient populations approving a winning value proposition with respiratory clinicians
44,We are seeing exceptionally strong demand for the N20 and F20 products and for some of the masks SKUs demand is in fact outpacing supply as we ramp up our production capabilities for these new technologies
45,We will continue to ramp up our supply and expect to be out pacing demand as we go through Q3 and into Q4.
46,"At the JP Morgan Healthcare Conference in San Francisco earlier this month, we announced the FDA clearance of the world's most CPAP called the ResMed AirMini, it's a tiny portable travel PAP with all of ResMed's best in class comfort features"
47,"AirMini is intended to be a secondary device for travel, and it truly compliments our world leading AirSense 10 platform"
48,AirMini is an amazing technology and we expect to launch this product commercially before the end of the fiscal year
49,I have personally been using a prototype of the ResMed AirMini for over 12 months
50,"It has traveled with me to Asia, all over Europe and throughout the Americas"
51,"For those listening to this call, who may also be CPAP patients feel free to go to airmini"
52,com and signup
53,Weâ€™ll make sure that youâ€™re amongst the first to know when the product is fully launched through our Homecare Channel Partners
54,"We continue to lead in the field of connecting care, one of the key foundations of our growth strategy"
55,We have reached as I said earlier 1 billion nights of sleep data and are focusing on algorithms to convert big data into actionable information
56,"The ultimate goal is to unlock even more value for physicians, providers, payers and most importantly for patients"
57,"This quarter, we announced results from a European study published by PricewaterhouseCoopers analyzing data from more than 23,000 patients in Germany and the UK"
58,"The study shows that myAir patients when compared to controls, used their CPAP devices for longer durations and have significantly higher adherence rates"
