,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Keri,Keri,NNP,Xxxx
4,",",",",",",","
5,and,and,CC,xxx
6,good,good,JJ,xxxx
7,morning,morning,NN,xxxx
8,",",",",",",","
9,everyone,everyone,NN,xxxx
10,"
","
",_SP,"
"
11,I,-PRON-,PRP,X
12,'m,be,VBP,'x
13,pleased,pleased,JJ,xxxx
14,to,to,TO,xx
15,discuss,discuss,VB,xxxx
16,our,-PRON-,PRP$,xxx
17,solid,solid,JJ,xxxx
18,second,second,JJ,xxxx
19,quarter,quarter,NN,xxxx
20,results,result,NNS,xxxx
21,and,and,CC,xxx
22,AmerisourceBergen,AmerisourceBergen,NNP,XxxxxXxxxx
23,'s,'s,POS,'x
24,continued,continued,JJ,xxxx
25,execution,execution,NN,xxxx
26,within,within,IN,xxxx
27,a,a,DT,x
28,challenging,challenge,VBG,xxxx
29,market,market,NN,xxxx
30,"
","
",_SP,"
"
31,Revenues,revenue,NNS,Xxxxx
32,were,be,VBD,xxxx
33,up,up,RB,xx
34,4,4,CD,d
35,%,%,NN,%
36,to,to,IN,xx
37,$,$,$,$
38,37.1,37.1,CD,dd.d
39,billion,billion,CD,xxxx
40,and,and,CC,xxx
41,adjusted,adjust,VBN,xxxx
42,diluted,diluted,JJ,xxxx
43,EPS,EPS,NNP,XXX
44,grew,grow,VBD,xxxx
45,5,5,CD,d
46,%,%,NN,%
47,compared,compare,VBN,xxxx
48,to,to,IN,xx
49,previous,previous,JJ,xxxx
50,fiscal,fiscal,JJ,xxxx
51,year,year,NN,xxxx
52,period,period,NN,xxxx
53,"
","
",_SP,"
"
54,There,there,EX,Xxxxx
55,were,be,VBD,xxxx
56,three,three,CD,xxxx
57,key,key,JJ,xxx
58,drivers,driver,NNS,xxxx
59,to,to,TO,xx
60,note,note,VB,xxxx
61,for,for,IN,xxx
62,our,-PRON-,PRP$,xxx
63,results,result,NNS,xxxx
64,this,this,DT,xxxx
65,quarter,quarter,NN,xxxx
66,:,:,:,:
67,strong,strong,JJ,xxxx
68,performance,performance,NN,xxxx
69,across,across,IN,xxxx
70,our,-PRON-,PRP$,xxx
71,specialty,specialty,NN,xxxx
72,businesses,business,NNS,xxxx
73,",",",",",",","
74,good,good,JJ,xxxx
75,generics,generic,NNS,xxxx
76,volumes,volume,NNS,xxxx
77,growth,growth,NN,xxxx
78,",",",",",",","
79,and,and,CC,xxx
80,strategic,strategic,JJ,xxxx
81,and,and,CC,xxx
82,disciplined,disciplined,JJ,xxxx
83,management,management,NN,xxxx
84,of,of,IN,xx
85,operating,operating,NN,xxxx
86,expenses,expense,NNS,xxxx
87,"
","
",_SP,"
"
88,As,as,IN,Xx
89,a,a,DT,x
90,result,result,NN,xxxx
91,of,of,IN,xx
92,this,this,DT,xxxx
93,solid,solid,JJ,xxxx
94,performance,performance,NN,xxxx
95,",",",",",",","
96,we,-PRON-,PRP,xx
97,are,be,VBP,xxx
98,pleased,pleased,JJ,xxxx
99,to,to,TO,xx
100,be,be,VB,xx
101,updating,update,VBG,xxxx
102,aspects,aspect,NNS,xxxx
103,of,of,IN,xx
104,our,-PRON-,PRP$,xxx
105,fiscal,fiscal,JJ,xxxx
106,year,year,NN,xxxx
107,2017,2017,CD,dddd
108,financial,financial,JJ,xxxx
109,guidance,guidance,NN,xxxx
110,",",",",",",","
111,including,include,VBG,xxxx
112,tightening,tighten,VBG,xxxx
113,our,-PRON-,PRP$,xxx
114,adjusted,adjust,VBN,xxxx
115,diluted,diluted,JJ,xxxx
116,EPS,EPS,NNP,XXX
117,range,range,NN,xxxx
118,as,as,IN,xx
119,we,-PRON-,PRP,xx
120,feel,feel,VBP,xxxx
121,well,well,RB,xxxx
122,-,-,HYPH,-
123,positioned,position,VBN,xxxx
124,moving,move,VBG,xxxx
125,into,into,IN,xxxx
126,the,the,DT,xxx
127,second,second,JJ,xxxx
128,half,half,NN,xxxx
129,of,of,IN,xx
130,the,the,DT,xxx
131,fiscal,fiscal,JJ,xxxx
132,year,year,NN,xxxx
