,Sentences
0,"Thanks Steve, and good morning"
1,everyone
2,We're excited to start fiscal 2017 in a positive way
3,Our results and business fundamentals were better than we expected
4,Several of our businesses made key contributions to our results this quarter and I will cover these highlights in my prepared remarks
5,"I have two main topics this morning, I will recap our Q1 adjusted results and our revised fiscal '17 outlook"
6,Please note that all financial comparisons are for the first quarter of fiscal '17 compared to the same period of the prior fiscal year unless otherwise noted
7,With let's move to our results
8,"Revenues were $38.2 billion up 4%, our pharmaceutical distribution segment accounted for the majority of our revenue growth due to our diverse customer mix and the strength of our ABSG specialty business"
9,Let me highlight that we had one less business day in the current quarter versus the previous year
10,"We also had less of a revenue tailwind this quarter given the slowdown in branded drug inflation from July through December, while still having a meaningful revenue headwind from brand and generic drug conversions"
11,Our ABC consolidated revenue growth would have been nearly 6% on a comparable basis which means adjusting for the one-day difference in business days
12,The quarter's adjusted gross profit increased by 1% to $1.1 billion and was entirely due to the growth in our other segment
13,Our pharmaceutical distribution segment was down this quarter with a difficult comparison as we're still cycling through the repricing of two strategic long-term contract renewals which we have discussed in detail the past few quarters and in the current quarter we began to anniversary the acquisition of PharMEDium
14,Operating expenses we are very pleased with our progress in managing operating expenses which were virtually flat compared to last year
15,"Our businesses continue to make meaningful progress focusing on their cost structures, ensuring they spend in the right areas and leveraging existing scale and capabilities where we can"
16,"Operating income, our adjusted operating income was $486 million up about $9 million or 2%"
17,Our adjusted operating margin was 1.27% down three basis points from the prior year driven mostly by the pharmaceutical distribution segment bringing down six basis points this quarter
18,Moving below the operating income line
19,Interest expense net was about $35 million up some from last year
20,The increase is due to a combination of slightly higher average borrowings outstanding and also higher interest associated with the build to suit leases we had to capitalize last quarter
21,"Income taxes, our adjusted income tax rate was 33.1% down some from the prior year as a result of changes in mix of U.S"
22,versus international income
23,For the quarter our adjusted diluted EPS increased a solid 7% to $1.36 to 7% growth was driven by the outstanding performance in our other segment
24,The benefit from an improving tax rate and a lower diluted share count
25,I will highlight that we did have a couple of pennies of EPS benefit in the current quarter from the favorable timing on manufacturer rebates that we previously expected to earn in our March '17 quarter
26,This finishes our review of ABC consolidated results
27,Let's move forward and discuss our segment results starting with pharmaceutical distribution
28,Total segment revenues were $36.6 billion up 4% with our drug company growing just under this level
29,"Our core drug business saw a solid growth better than we expected in its retail, customer segment which includes Independent, Walgreens and other chains"
30,Consistent with the past few quarters I should point out that the business continue to have a revenue headwind of about 1.5% due to lower hepatitis C drug sales primarily in our non-retail customer segment
31,"After this current December quarter, the hepatitis C comparables get better and shouldn't be a meaningful revenue headwind going forward"
32,ABSG which is our specialty business and an overall revenue increase of 10% driven primarily by volume growth
33,This is the 12th consecutive quarter that ABSG has had top line growth at 10% or more
34,We continue to see excellent revenue growth in oncology and to a lesser degree in nephrology
35,Overall the business continues to capitalize on positive pharmaceutical industry trends and we remain a clear leader in this space
36,Segment operating income was $374 million and was down 2%
37,Our ABSG business continued their high level of performance producing strong operating income growth through a disciplined expense management combined with a revenue growth
38,"Our drug company was down year-over-year as anticipated primarily due to the two key customer contract renewals, slightly lower contributions from price appreciation and the impact from generic deflation"
39,Last year ended December '16 quarter generic deflation wasn't that meaningful
40,These headwinds were partially offset by a higher contribution from PharMEDium
41,I'd like to point out that our drug company's performance was better than we expected and the business is building positive momentum from both top line revenue growth and an improving contribution from generics
42,"We are committed to continuous improvement, the drug company has sharpened it's focus on maintaining high customer service levels and implementing leading customer solutions"
43,As a result we are seeing generic compliance rates gradually improve with customers which translates the higher volumes
44,"We can now move to our other segment which includes Consulting Services, World Courier and MWI Animal Health"
45,In the December quarter segment revenues were nearly $1.7 billion up just over 5% both consulting and World Courier at growth rate in the high single-digits while MWI's growth was slightly impacted by foreign exchange associated with their U.K
46,MWI continues to see high growth rate in the U.S
47,"companion animal business, that's a percentage in the high single-digits"
