,Sentences
0,"Thanks, Will"
1,"Good morning, everyone, and thanks for joining our call today"
2,"I'll begin my comments by highlighting Cigna's second quarter operating results, which reflect strong execution and continued momentum across our portfolio of businesses"
3,"Then I'll describe how our recently evolved strategy of Go Deeper, Go Local and Go Beyond guides our focus on the multiple avenues we have for attractive long-term growth"
4,"As part of our discussion, I'll highlight some of the examples of growth opportunities we are pursuing across our global markets"
5,I'll then turn the call over to Eric for a more detailed overview of our second quarter results as well as our increased outlook for full year 2017.
6,"And then following our Q&A, I'll wrap up the call with a few closing comments"
7,I'll start with this quarter's operating results
8,"In the second quarter, we continued our momentum with organic earnings growth in all of our reporting segments"
9,Consolidated revenue increased to $10.3 billion
10,"And we grew earnings to $750 million, or $2.91 per share, with significantly increased bottom line contributions from each of our businesses"
11,"Turning to the segments, in Global Health Care, we posted another quarter of strong earnings growth, and our unique approach to engagement and incentive alignment continues to generate high-quality clinical outcomes and competitively differentiated medical costs"
12,"Our Global Supplemental Benefits business had another outstanding quarter, and we continue to innovate with solutions and distribution approaches that enable us to address the evolving health and sense of security needs of individuals in our targeted geographies around the world"
13,"And our Group Disability and Life business delivered strong results, specifically in disability, where our clinical resources and productivity model continues to generate improved return-to-work results, which benefit our customers and our employer clients"
14,"Collectively, these results coupled with our significant ongoing free cash flow and exceptional capital position give us confidence we will achieve our increased 2017 EPS outlook of $9.75 to $10.05 per share"
15,"As we discussed at our Investor Day in June, to further accelerate our strategic journey as a global health service company, we've taken our successful Go strategy to the next level, building on our differentiated results over the past seven-plus years, a timeframe where we delivered 11% compounded annual growth rate for revenue, 12% for EPS, and an average annual TSR of 34%"
16,"Our evolved strategy of Go Deeper, Go Local and Go Beyond serves as a guide to achieving the right balance of affordability and personalization, which we will deliver by being the undisputed partner of choice, accelerating the next generation of integration, and making the complex simple for the benefit of our customers"
17,The Go Deeper and Go Local dimensions of our strategy will drive opportunities for Cigna to capture meaningful growth in our targeted businesses and guide us to expand our capabilities and pursue targeted additional adjacencies
18,Today I'll highlight four areas where we see significant headroom opportunities for growth
19,"I'll briefly touch upon employer clients with up to 500 employees, our voluntary solutions, Medicare Advantage, and our international markets"
20,"Beginning with employer clients with up to 500 employees, increasingly we see these employers are eager to benefit from proven market innovations, including greater choice of transparent affordable solutions to help enable a more productive workforce"
21,"They're also seeking health engagement capabilities such as onsite biometric screening, health coaching, and innovative clinical programs"
22,Cigna is uniquely positioned to expand and add to these relationships
23,"Our consultative approach, our investments to expand our capabilities, and our flexible and innovative offerings such as One Guide are very responsive to the emerging needs of these clients"
