,Word,Lemma,POSTag,Shape
0,Thanks,thank,NNS,Xxxxx
1,",",",",",",","
2,Alicia,Alicia,NNP,Xxxxx
3,",",",",",",","
4,and,and,CC,xxx
5,hello,hello,UH,xxxx
6,",",",",",",","
7,everyone,everyone,NN,xxxx
8,"
","
",_SP,"
"
9,I,-PRON-,PRP,X
10,'m,be,VBP,'x
11,pleased,pleased,JJ,xxxx
12,to,to,TO,xx
13,announce,announce,VB,xxxx
14,that,that,IN,xxxx
15,the,the,DT,xxx
16,Agilent,Agilent,NNP,Xxxxx
17,team,team,NN,xxxx
18,started,start,VBD,xxxx
19,2017,2017,CD,dddd
20,with,with,IN,xxxx
21,another,another,DT,xxxx
22,strong,strong,JJ,xxxx
23,quarter,quarter,NN,xxxx
24,"
","
",_SP,"
"
25,First,first,RB,Xxxxx
26,",",",",",",","
27,we,-PRON-,PRP,xx
28,continued,continue,VBD,xxxx
29,to,to,TO,xx
30,deliver,deliver,VB,xxxx
31,above,above,IN,xxxx
32,-,-,HYPH,-
33,market,market,NN,xxxx
34,growth,growth,NN,xxxx
35,"
","
",_SP,"
"
36,Revenues,revenue,NNS,Xxxxx
37,of,of,IN,xx
38,$,$,$,$
39,1.07,1.07,CD,d.dd
40,billion,billion,CD,xxxx
41,exceeded,exceed,VBD,xxxx
42,the,the,DT,xxx
43,high,high,JJ,xxxx
44,-,-,HYPH,-
45,end,end,NN,xxx
46,of,of,IN,xx
47,November,November,NNP,Xxxxx
48,'s,'s,POS,'x
49,guidance,guidance,NN,xxxx
50,by,by,IN,xx
51,$,$,$,$
52,7,7,CD,d
53,million,million,CD,xxxx
54,and,and,CC,xxx
55,were,be,VBD,xxxx
56,up,up,RB,xx
57,4.8,4.8,CD,d.d
58,%,%,NN,%
59,on,on,IN,xx
60,a,a,DT,x
61,core,core,NN,xxxx
62,basis,basis,NN,xxxx
63,"
","
",_SP,"
"
64,We,-PRON-,PRP,Xx
65,will,will,MD,xxxx
66,dig,dig,VB,xxx
67,deeper,deeper,RBR,xxxx
68,into,into,IN,xxxx
69,details,detail,NNS,xxxx
70,behind,behind,IN,xxxx
71,the,the,DT,xxx
72,strong,strong,JJ,xxxx
73,performance,performance,NN,xxxx
74,later,later,RB,xxxx
75,in,in,IN,xx
76,the,the,DT,xxx
77,call,call,NN,xxxx
78,"
","
",_SP,"
"
79,Second,second,JJ,Xxxxx
80,",",",",",",","
81,our,-PRON-,PRP$,xxx
82,adjusted,adjust,VBN,xxxx
83,EPS,EPS,NNP,XXX
84,of,of,IN,xx
85,$,$,$,$
86,0.53,0.53,CD,d.dd
87,for,for,IN,xxx
88,the,the,DT,xxx
89,quarter,quarter,NN,xxxx
90,is,be,VBZ,xx
91,$,$,$,$
92,0.03,0.03,CD,d.dd
93,above,above,IN,xxxx
94,the,the,DT,xxx
95,high,high,JJ,xxxx
96,-,-,HYPH,-
97,end,end,NN,xxx
98,of,of,IN,xx
99,our,-PRON-,PRP$,xxx
100,guidance,guidance,NN,xxxx
101,"
","
",_SP,"
"
102,Adjusted,Adjusted,NNP,Xxxxx
103,EPS,EPS,NNP,XXX
104,is,be,VBZ,xx
105,up,up,RB,xx
106,15,15,CD,dd
107,%,%,NN,%
108,over,over,IN,xxxx
109,the,the,DT,xxx
110,first,first,JJ,xxxx
111,quarter,quarter,NN,xxxx
112,of,of,IN,xx
113,last,last,JJ,xxxx
114,year,year,NN,xxxx
115,"
","
",_SP,"
"
116,Finally,finally,RB,Xxxxx
117,",",",",",",","
118,this,this,DT,xxxx
119,is,be,VBZ,xx
120,our,-PRON-,PRP$,xxx
121,eighth,eighth,JJ,xxxx
122,quarter,quarter,NN,xxxx
123,in,in,IN,xx
124,a,a,DT,x
125,row,row,NN,xxx
126,of,of,IN,xx
127,improving,improve,VBG,xxxx
128,profitability,profitability,NN,xxxx
129,"
","
",_SP,"
"
130,Adjusted,adjusted,JJ,Xxxxx
131,operating,operate,VBG,xxxx
132,margin,margin,NN,xxxx
133,of,of,IN,xx
134,21.2,21.2,CD,dd.d
135,%,%,NN,%
136,is,be,VBZ,xx
137,up,up,RB,xx
138,100,100,CD,ddd
139,basis,basis,NN,xxxx
140,points,point,NNS,xxxx
141,from,from,IN,xxxx
142,Q1,Q1,NNP,Xd
143,of,of,IN,xx
144,fiscal,fiscal,JJ,xxxx
145,2016,2016,CD,dddd
146,.,.,.,.
147,Let,let,VB,Xxx
148,me,-PRON-,PRP,xx
149,now,now,RB,xxx
150,highlight,highlight,VB,xxxx
151,the,the,DT,xxx
152,drivers,driver,NNS,xxxx
153,behind,behind,IN,xxxx
154,our,-PRON-,PRP$,xxx
155,stronger,strong,JJR,xxxx
156,-,-,HYPH,-
157,than,than,IN,xxxx
158,-,-,HYPH,-
159,expected,expect,VBN,xxxx
160,revenue,revenue,NN,xxxx
161,growth,growth,NN,xxxx
162,"
","
",_SP,"
"
163,First,first,RB,Xxxxx
164,",",",",",",","
165,we,-PRON-,PRP,xx
166,are,be,VBP,xxx
167,seeing,see,VBG,xxxx
168,some,some,DT,xxxx
169,segments,segment,NNS,xxxx
170,of,of,IN,xx
171,the,the,DT,xxx
172,chemical,chemical,NNP,xxxx
173,&,&,CC,&
174,energy,energy,NN,xxxx
175,business,business,NN,xxxx
176,growing,grow,VBG,xxxx
177,again,again,RB,xxxx
178,"
","
",_SP,"
"
179,Second,second,JJ,Xxxxx
180,",",",",",",","
181,growth,growth,NN,xxxx
182,in,in,IN,xx
183,China,China,NNP,Xxxxx
184,is,be,VBZ,xx
185,a,a,DT,x
186,bit,bit,NN,xxx
187,higher,high,JJR,xxxx
188,than,than,IN,xxxx
189,expected,expect,VBN,xxxx
190,"
","
",_SP,"
"
191,Let,let,VB,Xxx
192,'s,-PRON-,PRP,'x
193,take,take,VB,xxxx
194,a,a,DT,x
195,closer,close,JJR,xxxx
196,look,look,NN,xxxx
197,at,at,IN,xx
198,our,-PRON-,PRP$,xxx
199,results,result,NNS,xxxx
200,by,by,IN,xx
201,end,end,NN,xxx
202,market,market,NN,xxxx
203,and,and,CC,xxx
204,business,business,NN,xxxx
205,group,group,NN,xxxx
206,"
","
",_SP,"
"
207,I,-PRON-,PRP,X
208,'ll,will,MD,'xx
209,start,start,VB,xxxx
210,first,first,RB,xxxx
211,with,with,IN,xxxx
212,the,the,DT,xxx
213,end,end,NN,xxx
214,markets,market,NNS,xxxx
215,"
","
",_SP,"
"
216,Growth,growth,NN,Xxxxx
217,of,of,IN,xx
218,Pharma,Pharma,NNP,Xxxxx
219,is,be,VBZ,xx
220,up,up,RB,xx
221,7,7,CD,d
222,%,%,NN,%
223,as,as,IN,xx
224,expected,expect,VBN,xxxx
225,against,against,IN,xxxx
226,the,the,DT,xxx
227,top,top,JJ,xxx
228,compare,compare,NN,xxxx
229,"
","
",_SP,"
"
230,Growth,growth,NN,Xxxxx
231,is,be,VBZ,xx
232,being,be,VBG,xxxx
233,led,lead,VBN,xxx
234,by,by,IN,xx
235,continued,continued,JJ,xxxx
236,strong,strong,JJ,xxxx
237,demand,demand,NN,xxxx
238,across,across,IN,xxxx
239,the,the,DT,xxx
240,entire,entire,JJ,xxxx
241,portfolio,portfolio,NN,xxxx
242,"
","
",_SP,"
"
243,The,the,DT,Xxx
244,Pharma,Pharma,NNP,Xxxxx
245,business,business,NN,xxxx
246,is,be,VBZ,xx
247,particularly,particularly,RB,xxxx
248,strong,strong,JJ,xxxx
249,in,in,IN,xx
250,China,China,NNP,Xxxxx
251,and,and,CC,xxx
252,India,India,NNP,Xxxxx
253,"
","
",_SP,"
"
254,After,after,IN,Xxxxx
255,seven,seven,CD,xxxx
256,quarters,quarter,NNS,xxxx
257,of,of,IN,xx
258,year,year,NN,xxxx
259,-,-,HYPH,-
260,over,over,IN,xxxx
261,-,-,HYPH,-
262,year,year,NN,xxxx
263,declines,decline,NNS,xxxx
264,",",",",",",","
265,we,-PRON-,PRP,xx
266,see,see,VBP,xxx
267,chemical,chemical,JJ,xxxx
268,companies,company,NNS,xxxx
269,beginning,begin,VBG,xxxx
270,to,to,TO,xx
271,increase,increase,VB,xxxx
272,their,-PRON-,PRP$,xxxx
273,purchases,purchase,NNS,xxxx
274,"
","
",_SP,"
"
275,However,however,RB,Xxxxx
276,",",",",",",","
277,our,-PRON-,PRP$,xxx
278,energy,energy,NN,xxxx
279,exploration,exploration,NN,xxxx
280,refining,refining,NN,xxxx
281,business,business,NN,xxxx
282,remains,remain,VBZ,xxxx
283,challenged,challenge,VBN,xxxx
284,"
","
",_SP,"
"
285,This,this,DT,Xxxx
286,results,result,VBZ,xxxx
287,in,in,IN,xx
288,overall,overall,JJ,xxxx
289,3,3,CD,d
290,%,%,NN,%
291,growth,growth,NN,xxxx
292,for,for,IN,xxx
293,our,-PRON-,PRP$,xxx
294,chemical,chemical,NNP,xxxx
295,&,&,CC,&
296,energy,energy,NN,xxxx
297,business,business,NN,xxxx
298,"
","
",_SP,"
"
299,Clinical,clinical,JJ,Xxxxx
300,and,and,CC,xxx
301,diagnostics,diagnostic,NNS,xxxx
302,markets,market,NNS,xxxx
303,are,be,VBP,xxx
304,strong,strong,JJ,xxxx
305,with,with,IN,xxxx
306,revenue,revenue,NN,xxxx
307,up,up,RB,xx
308,8,8,CD,d
309,%,%,NN,%
310,year,year,NN,xxxx
311,-,-,HYPH,-
312,over,over,IN,xxxx
313,-,-,HYPH,-
314,year,year,NN,xxxx
315,"
","
",_SP,"
"
316,Growth,growth,NN,Xxxxx
317,drivers,driver,NNS,xxxx
318,include,include,VBP,xxxx
319,our,-PRON-,PRP$,xxx
320,companion,companion,NN,xxxx
321,diagnostics,diagnostic,NNS,xxxx
322,and,and,CC,xxx
323,CrossLab,CrossLab,NNP,XxxxxXxx
324,businesses,business,NNS,xxxx
325,"
","
",_SP,"
"
326,As,as,IN,Xx
327,expected,expect,VBN,xxxx
328,",",",",",",","
329,academia,academia,NN,xxxx
330,and,and,CC,xxx
331,governance,governance,NN,xxxx
332,is,be,VBZ,xx
333,down,down,RB,xxxx
334,1,1,CD,d
335,%,%,NN,%
336,for,for,IN,xxx
337,the,the,DT,xxx
338,quarter,quarter,NN,xxxx
339,with,with,IN,xxxx
340,sustained,sustained,JJ,xxxx
341,type,type,NN,xxxx
342,funding,funding,NN,xxxx
343,across,across,IN,xxxx
344,most,most,JJS,xxxx
345,regions,region,NNS,xxxx
346,"
","
",_SP,"
"
347,Our,-PRON-,PRP$,Xxx
348,food,food,NN,xxxx
349,testing,testing,NN,xxxx
350,business,business,NN,xxxx
351,is,be,VBZ,xx
352,up,up,RB,xx
353,11,11,CD,dd
354,%,%,NN,%
355,driven,drive,VBN,xxxx
356,by,by,IN,xx
357,China,China,NNP,Xxxxx
358,"
","
",_SP,"
"
359,Environmental,environmental,JJ,Xxxxx
360,and,and,CC,xxx
361,forensic,forensic,JJ,xxxx
362,revenue,revenue,NN,xxxx
363,was,be,VBD,xxx
364,down,down,RB,xxxx
365,1,1,CD,d
366,%,%,NN,%
367,for,for,IN,xxx
368,the,the,DT,xxx
369,quarter,quarter,NN,xxxx
370,with,with,IN,xxxx
371,strong,strong,JJ,xxxx
372,China,China,NNP,Xxxxx
373,environmental,environmental,JJ,xxxx
374,growth,growth,NN,xxxx
375,being,be,VBG,xxxx
376,offset,offset,VBN,xxxx
377,by,by,IN,xx
378,weak,weak,JJ,xxxx
379,U.S,U.S,NNP,X.X
380,"
","
",_SP,"
"
381,forensic,forensic,JJ,xxxx
382,spending,spending,NN,xxxx
383,"
","
",_SP,"
"
384,Let,let,VB,Xxx
385,'s,-PRON-,PRP,'x
386,talk,talk,VB,xxxx
387,about,about,IN,xxxx
388,China,China,NNP,Xxxxx
389,",",",",",",","
390,a,a,DT,x
391,major,major,JJ,xxxx
392,part,part,NN,xxxx
393,of,of,IN,xx
394,the,the,DT,xxx
395,story,story,NN,xxxx
396,as,as,IN,xx
397,you,-PRON-,PRP,xxx
398,heard,hear,VBD,xxxx
399,today,today,NN,xxxx
400,"
","
",_SP,"
"
401,Geographically,geographically,RB,Xxxxx
402,",",",",",",","
403,Asia,Asia,NNP,Xxxx
404,",",",",",",","
405,driven,drive,VBN,xxxx
406,by,by,IN,xx
407,China,China,NNP,Xxxxx
408,",",",",",",","
409,continue,continue,VB,xxxx
410,to,to,TO,xx
411,lead,lead,VB,xxxx
412,regional,regional,JJ,xxxx
413,growth,growth,NN,xxxx
414,"
","
",_SP,"
"
415,Coming,come,VBG,Xxxxx
416,into,into,IN,xxxx
417,2017,2017,CD,dddd
418,we,-PRON-,PRP,xx
