,Sentences
0,Thanks Agnes and thank you to all of our shareholders that joining us today as we review financial results for the first quarter of fiscal year 2018.
1,"For the call today, I will review top-level financial results"
2,I will then cover some business highlights and discuss some key announcements this quarter
3,"Then I will hand the call over to Brett Sandercock, who will walk you through our financial results in more detail"
4,We are very grateful to our global team for a very strong performance this quarter
5,"We achieved double-digits global revenue growth led by sales of our software solutions, our mask systems and our sleep apnea devices"
6,"At the bottom line, we grew operating profit 12% and our diluted earnings per share was $0.66 on a non-GAAP basis"
7,We are proud of this solid top and bottom line performance from our global ResMed team
8,Brightreeâ€™s growth continues to be strong at 15% year-on-year inclusive of tuck-in acquisitions
9,We are making great progress as we expand our connected care offerings for all of our customers creating efficiencies and improving patient outcomes
10,Now let me cover some geographic business highlights
11,", Canada and Latin America teams achieved solid revenue growth at 11%"
12,These results were fueled by strong growth in devices and masks as well continued double-digit software sales growth
13,Sleep apnea patient volume continues to grow steadily
14,Growth in devices in these countries was 8% for the quarter
15,It has been over three years since we launched AirSense 10 and Air Solutions cloud-based software and we continue to grow our device market share as homecare providers and physicians find ongoing sustainable value from our connected care solutions
16,The masks and accessories category grew 13% in the U.S
17,", Canada and Latin America countries this quarter"
18,We've seen good demand across all mask categories
19,The AirFit N20 and the AirFit F20 masks are performing well and we are able to fully supply the fast growing demand for these products
20,Our brand new AirTouch F20 is in its very early days and has high patients comfort ratings right out of the gate
21,Device sales in the combined European and Asian countries were up a very strong 9% this quarter on a constant currency basis
22,ResMed France achieved very strong device growth catalyzed by the announcement of increased reimbursement for telemonitored sleep devices relative to non-cloud connected devices
23,We expect to continue our connected care value creation for our customers across Europe and Asia Pacific as we expand digital help and connected care globally
24,"Across Europe and Asia, our teams achieved strong mask growth of 15% this quarter"
25,"We expect ongoing growth based on continued adoption of our recent mask technology and positive customer feedback across the spectrum: patients, physicians and homecare providers"
26,Iâ€™ll now take a few minutes to update you on our three horizons 2020 growth strategy and then I will hand the call over to Brett
27,"In the first horizon of growth, which focuses on our sleep apnea business, we are making significant advances with the smallest, quietest and most comfortable products enhanced by digital health and connected care"
28,We now have over six million patients monitored with AirView software and over four million patients monitored with 100% cloud connected medical devices on their bedside tables
29,"In addition, we have seen over 1,300 new patientsâ€™ signup for the myAir patient engagement app every single day"
30,It turns out consumers love seeing their own data
31,We are expanding globally with our connected care solutions translating the value creation that we have brought to our customers in the U.S
32,over to France and across Europe and beyond
33,"In September, we featured our recently launched travel CPAP solutions, the ResMed AirMini at the European Respiratory Society Conference in Milan"
34,There continues to be the demand and interest for a category of small travel-friendly second-use CPAP devices that patients are willing to buy with their own cash
35,"We are focused on growing this category all around the world with particular success in existing cash pay markets such as Australia, New Zealand, Singapore, Canada and the UK"
36,This quarter ResMed and Brightree launched another integration solution
37,"Together, we provide a seamless solution for all homecare providers through automated resupply enrollment for patients managed by both Brightree Connect and AirView software"
