,Sentences
0,"Thank you, Jill, and thanks everybody for joining us this morning"
1,"We're pleased to report our first quarter as the new simplified Hilton with the RevPAR growth, at the top end of our guidance range, adjusted EBITDA and adjusted EPS results above expectations and with good progress on our recently announced share repurchase program"
2,"As a result of the strong start to the year, we're also raising our adjusted EBITDA guidance for the full year"
3,We continue to see tremendous momentum in unit growth as our share of global hotel development continues to increase
4,"We opened nearly 8,000 net rooms in the quarter and we remain on track to deliver approximately 6.5% net unit growth this year, while adding over a 100,000 new signed rooms to our development pipeline"
5,"We expect 2017 to be another record year for construction starts, openings and net unit growth"
6,Our top line performance continues to benefit from favorable fundamentals along with market share premiums driven by our industry-leading brands and commercial platform
7,System-wide RevPAR increased 3% in the quarter helped by the Easter calendar shift
8,Leisure and corporate transient both performed well and group RevPAR meaningfully outperformed our expectations
9,"Looking forward, macroeconomic forecasts are relatively unchanged since last quarter with U.S"
10,GDP and non-residential fixed investment expected to outpace 2016 growth rates
11,"Modestly accelerating demand should offset forecasted supply growth, allowing us to deliver a full-year system-wide RevPAR growth in the 1% to 3% range, driven by solid group and transient performance"
12,Group position for the year remains positive with nearly 85% of the business on the books
13,"Turning to development, our pipeline increased 16% year-over-year to a record 2,100 hotels and 325,000 rooms"
14,"Hotel owners continue to invest in our growth at a record pace, accelerating our net unit growth"
15,We continued to approach our growth in a strategic and discipline way with new units coming from existing brands in both new and current markets as well as organically-developed new brands targeted at incremental market segments
16,All brand segments are at record pipelines and the pipeline mix is similar to our installed base with balanced distribution across chain scales
17,"As our growth is almost entirely financed by third parties, we generate substantial returns on minimal capital investment"
18,"We also generate leading returns on our owners' investments, which enables us to continue growing franchise rates"
19,"Our effective rate is currently at 4.8% system-wide and heading towards the 5.6% as contracts step up to current rates, increasing roughly 10 basis points per year"
20,"We've had great success with our new brands, which have been developed at minimal cost"
21,We recently opened our first Tru by Hilton just 15 months after the brand launch
22,The property located in Oklahoma City is owned by Champion Hotels
23,"With more than a dozen signed Trus, Champion Hotels is an incredible supporter of the Tru brand and we're thrilled to celebrate this milestone with such a great partner"
24,We expect to open about 10 Tru hotels by year end and an additional 75 next year
25,"There are currently 425 Trus in various stages of development, of which roughly 90% are with current Hilton owners"
26,"According to STR, Tru represents more than 30% of the U.S"
27,industry's midscale pipeline
28,We also continued to get great traction on our conversion-oriented brands where deals can move quickly through our pipeline and add to unit growth in the year without increasing industry supply
29,"Curio, our four-plus star conversion brand, continues to attract both domestic and international attention"
30,"Over the last several months, we opened our first Curio in the Middle East and signed several projects across Continental Europe"
31,"As of the end of the quarter, we had nearly 90 Curio hotels opened and in the pipeline"
32,"Our newest conversion brand, Tapestry by Hilton, sits just below Curio in the three-star category"
33,"At quarter end, we had 60 projects signed or in various stages of negotiations"
34,"Additionally, we're on track to open our first Tapestry in the second quarter, less than six months after the brand's launch"
35,"In addition to new brands, we think our existing brands have terrific upside, especially in the international markets"
36,"Last week, we opened our 100th hotel in China, up from just five hotels under a decade ago"
37,"Today, our pipeline in China totals nearly 275 hotels and 70,000 rooms driving our number one ranking in rooms under construction in the country, and 21% share of total rooms under construction in the Asia Pacific region"
38,"We celebrated a major milestone in March with the opening of the Homewood Suites, French Quarter in New Orleans, which is our 800th hotel in our all-suites brand portfolio"
39,"This segment has been a really strong performer with RevPAR Indexes over a 120, and we expect to have another 350 suite hotels open over the next two years"
40,"Marking another significant milestone, today we actually opened the Hilton Rio de Janeiro Copacabana which is our 100th hotel in Latin America"
41,"This brings our supply in the region to more than 17,000 rooms across nine brands, with another 70 projects in the pipeline and shows our continued commitment to strategically expanding our footprint, particularly in resort destinations and key international markets"
42,We're also taking full advantage of our global scale to roll out industry-leading innovations
43,"Guests continue to prefer our web-direct channels, which made up nearly 30% of distribution mix in the first quarter"
44,"This is our highest level ever and web-direct continues to be our fastest growing channel, increasing more than 200 basis points in distribution mix year-over-year"
45,Our Hilton Honors app is downloaded every eight seconds and is the highest rated travel app providing unprecedented choice and control for guests
46,"Through this app, guests can check in, download their digital key on their mobile device and head straight to their self-selected room upon arrival"
47,"By the end of this year, we expect to have digital key capability at all of our hotels in 80 major North American markets and 2,500 hotels globally"
48,"In the first quarter, Honors members accounted for 57% of occupancy, up nearly 2 points year-over- year"
49,"Additionally, paid member folio increased more than 8% as new members join the program, and existing members move up the tiers, enabling us to capture an even greater percentage of their travel wallet"
50,"We ended up the first quarter with 63 million Honors members, up 19% year-over-year"
51,"Post-spins, we're a resilient fee-driven business with a very disciplined strategy that's focused on growing market share, units, and free cash flow per share, as well as preserving our strong balance sheet and accelerating our return of capital"
52,"We estimate a 1 point change in RevPAR growth impacts our adjusted EBITDA growth by approximately 1 point, roughly the same as every 10,000 net unit adds on a stabilized basis"
53,"This year, we expect to add 50,000 to 55,000 net new rooms with great sight lines for the next couple of years, given that we have nearly 170,000 rooms currently under construction"
54,"Given the resiliency of our model, modest changes in RevPAR do not meaningfully impact our free cash flow generation potential, and we intend to be very disciplined in returning capital to shareholders"
55,"To provide more clarity, we expect to return $900 million to a $1 billion to shareholders this year with around $200 million in the form of quarterly dividends, and the full balance in share repurchases"
56,"At our core and critical to our continued success, we are a business of people serving people, and our team members strive to provide exceptional experiences at every hotel, for every guest, every time"
57,I want to thank all of our team members for their hard work and commitment to our shared purpose to be the most hospitable company in the world
58,Hilton was again named one of Fortune's 100 Best Companies to Work For
59,Our inclusion on Fortune's list is a very prestigious ranking and I think a fantastic acknowledgement of where we stand when measured against the top companies in the U.S
60,and around the world
61,This ranking is also representative of our exceptional workplace culture
62,Ranking at number 26 in the U.S
