,Sentences
0,"Thank you, Debbie"
1,"Good morning everyone, and thank you for joining us today"
2,"2016 was a very good year for Hasbro, with tremendous performance from the Hasbro team globally"
3,Our excellent results reflect nearly nine years of investing in and executing our Brand Blueprint
4,"Over this period, the Blueprint has remained at constant, guiding our strategic decisions and investments, while we build an organization with differentiated brands, capabilities and approaches to the consumer"
5,The investments we are making and the cultural mindset we're instilling are not only delivering improving results but also creating long-term strategic differentiators for Hasbro
6,"Through our consumer insight and story-led brand focus, we are creating innovative play and compelling entertainment to successfully build Hasbro into a global play and entertainment company"
7,"Revenues for the year increased 13%, topping $5 billion for the first time in our history"
8,"This included a strong finish to a strong year, with 11% revenue growth in the fourth quarter"
9,All regions contributed
10,and Canada segment increased 15% for the year
11,"The International segment gained 11%, and the Entertainment and Licensing segment was up 8%"
12,We grew in major developed economies including the U.S
13,", UK, France, Germany and Canada"
14,"Revenue also grew in emerging markets, increasing 12% in constant dollars, with growth in Brazil, Russia and China, among other countries"
15,"Operating profit grew 14%, or 19% on an adjusted basis, outpacing revenue growth"
16,Operating profit margin increased for the third consecutive year
17,"We returned $400 million to shareholders through our dividend and share repurchase program, and ended the year with $1.3 billion in cash"
18,"Given our recent success and favorable outlook, the board has declared a 12% dividend increase to $0.57 per share"
19,"For 2016, Hasbro's growth outpaced the overall market, and per industry data, we gained share in almost every country we track"
20,This includes share gains in the U.S
21,", UK, Brazil and Russia"
22,We finished the year strong
23,"Hasbro was ranked number one in the industry for the month of December, among the top nine markets tracked by NPD"
24,We also grew to become the number one company in the Brazilian market for the year
25,"And after taking over the number two position last year in Europe, we gained share across the region and were the top company in Spain"
26,"Global point of sale increased 12% for the year, including an 11% increase in the fourth quarter"
27,", Europe and Asia-Pacific regions delivered double-digit full-year POS growth, and Latin America was up in the mid-single digits"
28,point of sale grew more than 3 times faster than total POS
29,"Strong December consumer takeaway combined with continued momentum this year, positions us well for 2017."
30,"Overall, we feel good about the level and quality of our inventories at retail across the globe, as well as at Hasbro where inventory finished essentially flat with last year"
31,There has been a great deal of focus on the performance of the toy industry and the read-through for Hasbro's performance
32,"Importantly, the industry is growing, and continue to grow throughout 2016."
33,"Despite some shifts to later consumer purchases, we do not view and did not experience the season as different from other years"
34,"As many of you know, when we speak about our business we focus on full year performance"
35,"This is due to our long-term perspective toward developing our brands, the seasonal nature of the industry and the impact of many factors on weekly, monthly and even quarterly sales trends"
36,"These factors include the timing of launches, holidays, the number of days or weeks in a period, promotional activity, retail inventory and changes in share"
37,"It is equally important to recognize that while publicly available data is directionally valuable, it does not represent the majority of Hasbro's global business"
38,"First, this data is highly aligned to our more traditional U.S"
39,"retail toy and game business, but less so"
40,"in many growing channels including club stores, grocery, drug and value channels"
41,"Second, it does not capture hobby stores where we execute more than 80% of our Wizards of the Coast business including MAGIC:"
42,THE GATHERING
43,"Third, it misses the approximately 5% of our business in the Entertainment and Licensing segment, including consumer products, digital and entertainment revenues"
44,We are a global business with approximately 50% of revenues outside the U.S
45,Current industry data is concentrated in the U.S
46,"While data is available for approximately 10 global markets, it covers less than in the U.S"
47,"Importantly, if you are an investor reading publicly available data on the U.S"
48,"market, please be aware that this correlates to at most 35% to 40% of our total global revenues"
49,"Finally, innovative story-led brands appeal to global consumers and audiences"
50,"Not all brands will grow every quarter or even every year, but brands built on proprietary insights with real innovation, strong storytelling and offer to consumers and audiences in the way they want anytime and"
51,anywhere are the brands that will also deliver results and shareholder value
52,"For 2016, Hasbro Brands and our Partner Brands delivered broad-based growth across demographics and play patterns"
53,"We delivered innovative new offerings for the number one global toy property, STAR WARS; and NERF grew to become the number two global toy property"
54,"NERF revenue increased in the mid-teens year-over-year, and it remained the largest brand in our company"
55,PLAY-DOH posted its fifth straight year of growth and BABY ALIVE grew significantly
56,"The Games category was up 9%, led by PIE FACE, and the eighth straight year of growth in MAGIC:"
57,THE GATHERING
58,"There were several growing brands in our gaming portfolio which drove face-to-face gaming, off-the-board gaming and digital gaming"
59,Our $1.4 billion gaming portfolio is unparalleled and addresses broader demographics and play experiences than any other company
60,"In digital gaming, Hasbro brands continue to perform extremely well"
61,Mobile is the biggest and fastest growing piece of the gaming market
62,Hasbro's brands and gaming experiences coupled with our internal expertise and industry partnerships uniquely positions us to capitalize on this trend
63,"New launches from Backflip Studios, including Transformers:"
64,Earth Wars and DragonVale World are performing well
65,"To drive expansion in this market, we are now operating Backflip as a wholly-owned subsidiary"
66,"The mobile gaming market is dynamic, and much has changed since 2013 when we first invested"
67,"During the fourth quarter, we recorded a non-cash goodwill impairment charge related to that investment"
68,We remain committed to the team and investing to grow in Hasbro's brands in digital gaming
69,"Going forward, Backflip will be focused on fewer bigger initiatives, including new Hasbro branded games and will continue to build our expertise in this important and strategic gaming market"
70,"During 2016, we activated very successful launches of Hasbro's line of DISNEY PRINCESS and DISNEY FROZEN dolls, as well as our DREAMWORKS' TROLLS line"
71,Both new initiatives exceeded our initial expectations and were extremely well received by retailers and consumers
72,2016 was also a good year for STAR WARS
73,"It remained the number one global toy property, according to NPD, and Hasbro gained share within the property"
74,"While Hasbro's global STAR WARS revenues declined slightly, we capitalized on the growing franchise driven by both Star Wars: The Force Awakens and the December release of Rogue One: A Star Wars Story"
75,"Innovation in action figures, role-play vehicles and face-to-face games excited both fans and younger audiences globally"
76,"With a late December 2016 movie release, we have a good quality inventory at retail"
77,"We are confident that we will work through this inventory, ship new innovative product and new assortments in the first half of 2017, and prepare for the release of Star Wars:"
78,"The Last Jedi, later this year"
79,"Our trade partners are excited about the movie, our innovation across segments and the promotional plans we are working on with them"
80,"2017 has several additional theatrical releases across demographics and genres, which retailers and consumers are getting behind"
81,"In March, Disney's Beauty and the Beast hits theaters"
82,"In May, we will see Marvel's Guardians of the Galaxy Volume 2."
83,Spider-Man: Homecoming opens in July and November we'll see Thor: Ragnarok
84,"Significantly, Hasbro has two major films featuring our brands, Transformers:"
85,The Last Knight opening in June and My Little Pony:
86,The Movie comes to theaters in October
87,"Powered by our all-screen year-round storytelling, TRANSFORMERS had a strong finish to 2016, posting double-digit growth in the second half of the year and is well positioned for the next chapter of the TRANSFORMERS franchise"
88,"MY LITTLE PONY revenues declined last year, but grew in the International segment"
89,"Brand engagement continues to build through multi-screen storytelling, and we have an innovative and robust line with new characters and worlds"
90,Retailers and consumer products licensees are significantly supporting both Hasbro films
91,2016 showcased the extensive innovation and progress Hasbro is making every day
92,Our Brand Blueprint is delivering bigger opportunities and new thinking from our teams
93,"Beginning with the first quarter, we will no longer report revenue along the Boys, Games, Girls and Preschool categories"
94,"Instead, we'll provide a revenue breakdown of Franchise Brands, Partner Brands, Hasbro Gaming and Emerging Brands"
95,We believe this is a more relevant and appropriate view of our business
96,We hope to see many of you next week in New York for Toy Fair
97,"We have amazing new initiatives to share, far too many to review today"
98,"As we begin 2017, we have already introduced an all-new segment for NERF, NERF NITRO, which combines NERF blasting and innovative foam vehicles"
99,"We've also introduced an all-new story-driven lifestyle brand, Hanazuki"
100,We launched this brand on YouTube with animated stream content produced by Hasbro Studios
101,"In the first three weeks alone, it has over 49 million views"
102,We look forward to telling you more about these initiatives and many others at Toy Fair
103,I will now turn the call over to Deb
104,Deb?
105,"Sure, yeah"
106,"So, Drew, I think important to note that I'd encourage you to model off of our GAAP operating profit margin"
107,And remember that we've improved the operating profit margin over the last three years consecutively
108,"So, I think the higher operating margin certainly portends good things as we continue to look at ways to expand operating profit faster than revenues growth"
109,And it's a shape of things to come in the future and then model off of the GAAP operating margin
110,"As it comes to, as you look at brands, I think that our new designations in categories are great way to now look at our business, it's much more indicative of the way we look at our business"
111,"So, you see great growth for the year, in Gaming, was up 23%, the Games category overall which is about $1.4 billion business for us, was up 9%"
112,Our Emerging Brands were up 17%
113,"Our Franchise Brands were up a couple percent, 2%, and then of course our Partner Brands were up 28%"
114,"So, the company had great strength and if you took out Partner Brand growth, the company still grew in a very strong way"
115,"So, I think going into 2017, what you see is good retail inventory on several brands that really performed throughout the year and we're setting up for early-year initiatives, including PRINCESS, NERF, STAR WARS, FROZEN, TROLLS"
116,We also saw great growth of these brands online
117,"And as we go into the initiatives for the year, you see, or quarter-by-quarter great initiatives coming from us for our brands and also our partners' brands"
118,I think one of the first initiatives out of the gate is the new live-action Beauty and the Beast movie coming for PRINCESS in March
119,"and then we go into three Marvel properties for the year, including something I'm very excited about,"
120,"the new Spider-Man movie which is incredibly toyetic, and then a Guardians film and Avengers"
121,"But brand to brand, strength to strength for 2017."
122,"I think the other fun part of the STAR WARS lineup for 2017 is its 40th anniversary, so in addition to focusing on the two movies coming out of last year and then into the new movie, The Last Jedi for December, obviously, it's a wonderful year to celebrate the 40th anniversary of the New Hope"
123,"So, again, whether it's NERF or PLAY-DOH or some of our Partner Brands, what we're going to do for TRANSFORMERS and MY"
124,"LITTLE PONY around our two feature films, you'll see a real strong lineup as you come into Toy Fair next week"
125,"So, clearly, the industry overall global was up 4.5% for the year"
126,and we saw growth through the end of the year
127,"Hasbro was the number one player in December, according to NPD"
128,We saw share growth in most every market in which we participate in and where we have data
129,"We saw great growth in emerging markets, including double-digit growth in China, significant growth in Russia and growth in Brazil, which one of the markets that was down a bit for the year, yet we grew revenues and share in that market"
130,"So, overall, I would say the industry saw strong growth"
131,"We saw strong share growth in several categories, three major categories of the industry, the way the NPD data looks at it"
132,"And we were the number one company across five major categories of product, including dolls, arts and crafts, outdoor sports, games, plush, action figures"
133,"So, we see a market that is ripe for story-led brands backed by strong innovation and insights that embrace digital and are executed globally with incredible team work"
134,And that's what we did
135,And that's what we'll continue to do
136,"So, I guess the answer is, we see growth in the industry"
137,"So, I'm not sure exactly what your question"
138,"So, our DSOs are down by 2 days"
139,"Our inventory levels year-on-year are up $3 million, or basically flat year-on-year"
140,We didn't experience any kind of extraordinary sales allowances
141,"And we entered the year, I looked at retail inventories knowing that would be an area of discussion, and if you look at the brands that where we have retail inventory that would be an increase versus year ago, you have PRINCESS and FROZEN where we didn't have the brands a year ago"
142,"You had STAR WARS where a year ago, we really were out of stock coming out of the movie and now we're set up well for the spring initiatives around Rogue One, around the 40th anniversary"
143,"and then, of course, head into the new movie in December"
144,We have inventory around NERF
145,We've had great success across a number of initiatives
146,"And, of course, we have a new initiative coming there in NITRO"
147,"And, of course, TROLLS, which performed incredibly well"
148,We had really worked hand-in-glove with DREAMWORKS and now Universal
149,"The brand really resonates in the toy space, as you would imagine it would, and we're very excited about our initiatives coming into 2017."
150,"So, look, overall, I think it's important to note for STAR WARS, our POS in 2016 was up versus 2015, for the brand"
151,"And clearly, we tried to indicate quarter-on-quarter, we saw different template in 2016 than 2015 but overall, we believed the brand would perform similar to 2015 and it, in fact, did"
152,"Obviously in the fourth quarter, it was below the prior year"
153,"If you look at the differences in timing, clearly that plays a bit of a role about STAR WARS in the fourth quarter, but I would tell you if you look at our online business, particularly in the U.S"
154,"where we have great data, overall online sales were up three times that of our overall POS"
155,"So, our overall POS in the quarter, in the U.S"
156,"So, it was better than three times"
157,And online and one of the key areas that was really growing for us online were STAR WARS
158,"And so, we had some great initiatives there, and clearly helped to drive our overall online POS, so STAR WARS was up"
159,"So, I think that as we go the forward on Rogue One, I'm sure that there'll be even more engagement in that story as more and more kids catch on to the story"
160,The movie didn't really come until mid-December
161,"And then of course, we have wonderful 40th anniversary product"
162,I know our fans and collectors are very excited from all of our social scraping and listening
163,We really see their excitement around the 40th anniversary
164,"And then we'll segue again into a fall event, and head into The Last Jedi"
165,"And so, again, I think we're set up well for STAR WARS this year"
166,"So, let me take the PRINCESS question first"
167,"So, remember, a year ago, we were just launching our PRINCESS business"
168,And what we saw throughout the year was great results in PRINCESS and FROZEN
169,"And in fact, we performed at a very high level and our retailers felt very strongly about our product offering, the innovation"
170,We got a lot of really positive consumer takeaway and consumer feedback as well
171,But one of the other things we saw throughout the year particularly early in the year
172,and then it continued throughout the year
173,"was this baseline of POS related to the prior product, the product from the predecessor licensee"
174,"And in fact, if you took the full year, it was probably on average between PRINCESS and FROZEN about 25% of overall POS related to product that had been shipped in, in 2015 and in 2016, given their window to ship"
175,"So, we clearly see PRINCESS as just the early days"
176,And we've said before that we believe long-term that we can grow the PRINCESS business to be far bigger on average in a given year than it had been in the past
177,and we don't really change our thoughts about that
178,The team has done a great job in innovative product
179,"I think one of the keys to that as you look at the holiday sales, you get to online and a good segue,"
180,"one of the key items that sold online was the 11-pack of our PRINCESSES, meaning all 11 PRINCESSES offered as an online pack and it was one of our key items for the holidays"
181,People loved that shimmering doll and that was one of our top sellers
182,"If you look at online overall, we clearly have gone through a learning curve"
183,"We continue to go through a learning curve and how you do packaging different, how you create digital assets"
184,And so there have been some initial costs related to that as we build our capabilities as a company in design and development
185,"But I would also tell you overall, there is no long-term difference, or cost of business difference long-term between brick and mortar and online"
186,"In the short-term, we've clearly built in those investments into our P&L that's been expressed over the last couple years"
187,"But, long-term next, call it, two to four years, we should be in a position where there is, again, the costs are very similar in cost of business"
188,"But you've got to work through all the initial startups, frustration-free packaging, digital assets and how you develop a solid pat product"
189,"But again, we've been able to accomplish an awful lot and come up the learning curve relatively quickly"
190,"So, overall, if you take the GAAP number we reported, it was 15.7% operating margin, clearly the full year on adjusted is, 16.4%"
191,"The point I make is that over the last three years, we've had improving operating profit margin consecutively"
192,And we would expect to continue to improve operating profit margin over time
193,"And I believe that the 16.4% portends the long-term, longer term future of Hasbro, but we need to continue to build a relentlessly repeatable model"
194,We need to be able to execute at that level that would enable us to get there on a sustaining basis
195,"So, therefore, I would encourage you to model based on 15.7%, recognizing that over the last three years we've been able to expand operating margin modestly in each and every year"
196,"So, just again, I think everyone at the company is very focused on long-term achieving that kind of 16.4% level on a regular basis, but we also know that that took tremendous performance, and, I think, every factor that could go for us went for us"
197,"And again, I think that I'm just trying to give you some help as you think about your modeling"
198,"I think in addition to a great calendar that stretched all 12 months, we've talked about how the old days of summer movies has now become"
199,year-round movies that are all can be toyetic and contribute to our business
200,"So, you start in the first quarter with great initiatives like Beauty and the Beast"
201,"We have a new Spider-Man that, as I said, I'm particularly excited about"
202,You've got Guardians too (44:49)
203,"And wait till you see our dancing GROOT, it's quite a fun product"
204,"And then you get into, in the fall in Marvel, Thor, which again, part of the Avengers"
205,"And then, of course, we have our own TRANSFORMERS"
206,We have a MY LITTLE PONY movie coming in October
207,"We get into the holidays with STAR WARS, so I think it's really stretched out"
208,"The other thing that's interesting is the difference in globality between, let's just take three properties"
209,"So, there's a great opportunity"
210,Marvel is one of the more developed Boys action properties with about 55% of revenues or better coming in international markets
211,"Our TRANSFORMERS business is sort of roughly split, but has been growing more internationally over time"
212,"And then STAR WARS is a little less internationally oriented, but I think over time, again, as we partner with Disney, we'll grow it to be more global"
213,"So, don't just focus on the U.S"
214,"marketplace, but rather the global marketplace as we think about how we run these initiatives and brands"
215,"And so, I think we partner really well with our studios partners, and again, are working to continue to grow those businesses"
216,"And the play patterns, innovation and focus for each of our teams, we have dedicated teams on each of those brands and businesses, enable them to really focus on bringing the best ideas to each of those properties"
217,"And we treat all those properties like our properties, because we're a great IP owner and a great partner"
218,We really have looked at where we are with retail inventories
219,"Remember, our inventories at Hasbro are roughly flat to year ago"
220,"And if you look at retail inventories and you add up the increments, it's in the brands I outlined earlier, which are all strong brands where we had lesser inventory a year ago for good reason, meaning PRINCESS was just starting, as was FROZEN"
221,"STAR WARS, we were really out of stock the year prior, and now we have some in stock to take advantage of the first half of the year"
222,TROLLS is brand new for us
223,"And NERF, of course, has had great success and we have new initiatives"
224,"We'd seen discounted product running throughout the year on a brand like PRINCESS in 2016, and yet with our innovation and marketing we continue to perform"
225,We don't see any retail inventories impacting our full-year 2017.
226,"So, I would take a longer view, a four-quarter view, to our business"
227,"I can't really comment on what others might do promotionally, but we have our plans in place and obviously provide the same level of discounts and allowances to our retailers in this past season than we've provided in past years"
228,There's really been no difference
229,Yeah
230,"Our business, we would be ahead of the industry growth around the world ex-DISNEY PRINCESS and FROZEN"
231,"So, our overall POS would be better than the industry growth still"
232,"And as I mentioned, of course, our business would be up considerably ex-DISNEY PRINCESS and FROZEN as well"
233,"I'll take part and then, Deb, maybe you'll talk about a piece"
234,"Look, we've said that our Brand Blueprint has been our guiding principle and we enacted the Blueprint back in 2008 after having developed global brands focus for the company, and that's been our focus"
235,"If you notice, everywhere we've added capability, it's been around the Blueprint, it's been a way for us to execute our brands and storytelling"
236,"We're very happy to have Boulder Media on board, our animation studio in Ireland that's going to give us some bandwidth for additional animation"
237,We're very happy to have Backflip Studios
238,"It gives us owned and control mobile gaming creation, in addition to third-party"
239,We always follow a similar path as we look at M&A
240,"First thing we do is, we partner with the best in the business and we learn from them"
241,"Second, we develop teams and we embed teams with those partners so that we learn the business and bring that experience in-house"
242,And then we begin to look outside of ourselves for what capabilities we need and size and scale those opportunities relative to the long-term opportunity for the company
243,"So, we remain open to look at new ideas, and we are also very careful to say it has to fit within our model"
244,"And our model, of course, is storytelling and digital engagement and brands"
245,And that's our focus
246,"Thanks, Tim"
247,"So, then, Tim, if you talk about operating profit margin, my point is exactly as you've said"
248,and I'll repeat
