,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Mary,Mary,NNP,Xxxx
3,"
","
",_SP,"
"
4,I,-PRON-,PRP,X
5,'d,would,MD,'x
6,like,like,VB,xxxx
7,to,to,TO,xx
8,provide,provide,VB,xxxx
9,some,some,DT,xxxx
10,perspective,perspective,NN,xxxx
11,on,on,IN,xx
12,the,the,DT,xxx
13,quarter,quarter,NN,xxxx
14,and,and,CC,xxx
15,our,-PRON-,PRP$,xxx
16,results,result,NNS,xxxx
17,for,for,IN,xxx
18,the,the,DT,xxx
19,full,full,JJ,xxxx
20,year,year,NN,xxxx
21,",",",",",",","
22,as,as,RB,xx
23,well,well,RB,xxxx
24,as,as,IN,xx
25,provide,provide,VB,xxxx
26,additional,additional,JJ,xxxx
27,insights,insight,NNS,xxxx
28,into,into,IN,xxxx
29,our,-PRON-,PRP$,xxx
30,2017,2017,CD,dddd
31,outlook,outlook,NN,xxxx
32,"
","
",_SP,"
"
33,Solid,solid,JJ,Xxxxx
34,and,and,CC,xxx
35,as,as,RB,xx
36,-,-,HYPH,-
37,expected,expect,VBN,xxxx
38,Q4,Q4,NNP,Xd
39,results,result,NNS,xxxx
40,capped,cap,VBD,xxxx
41,another,another,DT,xxxx
42,record,record,JJ,xxxx
43,year,year,NN,xxxx
44,of,of,IN,xx
45,earnings,earning,NNS,xxxx
46,as,as,IN,xx
47,we,-PRON-,PRP,xx
48,exceeded,exceed,VBD,xxxx
49,the,the,DT,xxx
50,commitments,commitment,NNS,xxxx
51,we,-PRON-,PRP,xx
52,outlined,outline,VBD,xxxx
53,for,for,IN,xxx
54,2016,2016,CD,dddd
55,.,.,.,.
56,EBIT,EBIT,NNP,XXXX
57,-,-,HYPH,-
58,adjusted,adjust,VBN,xxxx
59,was,be,VBD,xxx
60,a,a,DT,x
61,record,record,NN,xxxx
62,$,$,$,$
63,12.5,12.5,CD,dd.d
64,billion,billion,CD,xxxx
65,",",",",",",","
66,up,up,RB,xx
67,$,$,$,$
68,1.7,1.7,CD,d.d
69,billion,billion,CD,xxxx
70,year,year,NN,xxxx
71,-,-,HYPH,-
72,over,over,IN,xxxx
73,-,-,HYPH,-
74,year,year,NN,xxxx
