,Sentences
0,Good morning and thank you
1,"This morning, I'm here with Rick Beckwitt, our President; Jon Jaffe, Chief Operating Officer; Bruce Gross, our Chief Financial Officer; Dianne Bessette, our Vice President and Treasurer; David Collins, who you just heard from; Jeff Krasnoff, CEO of Rialto and others as well"
2,"As always, Iâ€™m going to start with a brief overview"
3,Bruce will deliver further detail
4,And then weâ€™ll go to our Q&A portion where we ask your indulgence that you limit yourself to one question and one follow-up so that we can accommodate as many participants as possible in the hour that weâ€™ve allotted
5,"So let me go ahead and begin by saying that we are very pleased to announce very healthy earnings for our third quarter, in spite of the active hurricane season thatâ€™s affected our business at the end of the third quarter and carried into the fourth"
6,And in fact let me begin today with an acknowledgment of the many across our platform who have been affected by adversity
7,"First, in our Texas markets, Hurricane Harvey affected all of our markets and especially of course Houston"
8,"And I want to thank the Lennar associates who responded and continued to respond so selflessly to care and assist with their time, with their wallets and with company funds to make a difference in the aftermath"
9,"Right now, it seems like this storm took place almost years ago"
10,but it was really only just last month and the continuing efforts are very much appreciated
11,"Next, Hurricane Irma came barreling through Florida through Georgia and up the eastern seaboard and affected millions of people in those areas"
12,"Again, Lennar associates responded and are still responding with their hearts, their care, their wallets, as is the company and this is greatly appreciated"
13,"Additionally with Hurricane Maria, our hearts go out to the people of Puerto Rico and our company through the Lennar foundation is meaningfully contributing there as well"
14,"And then of course just yesterday, we all woke up to the tragedy that has gripped Las Vegas, another significant Lennar market"
15,The ripple effect of the Las Vegas shootings affects us all but most impacts those closest to it
16,"And again, Lennar associates are activated and have already organized a blood drive internally and are contributing money to support grief counseling for those in need"
17,Difficult circumstances call on great companies to properly balance excellent business practices with the human element and I am particularly proud to say that I believe that we have done exactly that at Lennar and Iâ€™m very proud to be able to represent our efforts
18,"Against that backdrop, let me say that through the end of the third quarter and into the fourth, weâ€™ve been able to execute on our business plan and strategy of growing and refining our business while focusing on our balance sheet after paying all cash for our WCI acquisition at the beginning of the year"
19,"Overall, weâ€™ve continued to see strength in the housing market through the third quarter and have seen new orders, home deliveries and margins continue to be in line with or above our expectations"
20,"Generally speaking, in spite of the often noisy political environment, there continues to be a general sense of optimism in the market as jobs are being created across the country and wages are generally moving higher"
21,The often discussed labor shortage in many sectors of the economy is translating into wage growth
