,Sentences
0,Good morning
1,And welcome everyone
2,"As noted in our press release, we are pleased with and proud of our performance this holiday season, particularly in light of the challenging and volatile global retail environment"
3,"Our team delivered top line growth in each of our segments, highlighted by positive comparable store sales in North America with solid demand across channels and overall gross margin expansion"
4,We continued to grow our business internationally with notable strength in Europe and mainland China which represents significant opportunities for our brands
5,Importantly we opened our first Coach House global flagship locations on Fifth Avenue in New York City and Regent Street in London which represent the fullest expression of our modern luxury vision to date and celebrate our heritage and seventy-five year history of craftsmanship
6,"And despite our deliberate pullback in the North America wholesale channel and unanticipated currency fluctuations, we delivered double digit earnings growth in the quarter"
7,We were also thrilled with Stuart Weitzmanâ€™s results this quarter as we continued to implement our strategic priorities for the brand
8,We advanced our leadership position in fashion boots and booties during the winter selling season while driving global awareness and brand relevance through impactful marketing and the launch of key global flagships
9,This quarter strength which reflected strong growth in directly operated channels as well as the anticipated shift in wholesale shipments from the first quarter took brand sales growth to double digit for the first half and we continue to expect Stuart Weitzman sales to increase at a double digit pace this fiscal year
10,"More generally, we continued to execute the Coach brand transformation across the consumer touch points of product, stores and marketing"
11,Our gifting assortment resonated with our customers globally across all price points and in all channels
12,We continue to transition more of the fleet into our modern luxury concept while enhancing our customer experience
13,"Finally, our holiday marketing was bold, innovative and fun, driving a dramatic increase in impressions globally"
14,"Also, during the holiday period we continued to elevate our brand through global celebrations of our seventy-fifth anniversary, including our first dual-gender runway show in early December here in New York City"
15,We also announced Coachâ€™s partnership with the actress and singer Selena Gomez
16,Her work with Coach will be wide ranging and begin with her appearing in Coachâ€™s fall 2017 fashion campaign
17,It will also include a special product collaboration for launch in the fall across our global network and with major wholesale partners
18,"Organizationally, we've announced two new leaders"
19,"First, Kevin Wills will join our team as chief financial officer in the coming weeks"
20,Kevin is a proven leader who brings nearly thirty years of broad based and relevant retail and finance experience to Coach
21,His expertise and strong operational track record make him a valuable addition to the leadership team
22,"We're also delighted about the recruitment of Carlos Becil, coming in a newly created role of chief marketing officer for the Coach brand"
23,Carlos is joining us from Equinox where he held the role of chief marketing officer for the last four years
24,"In his new role, Carlos will partner with Stuart Vevers and our global marketing teams to continue to innovate and bring our brand messages to broader audiences around the globe"
25,I would like to take a moment to recognize and thank Andrea who has held the position of interim CFO over the last several months
26,She and our proven finance team ensured we continue to execute our strategies flawlessly
27,And I know you are all pleased to learn that Andrea will continue in her leadership role as global head of investor relations and corporate communications
28,"Now, as has been our practice since we implemented our transformation strategy more than two years ago, I'd like to share some of the actions we've taken to drive performance across the three Coach brand pillars of product, stores and marketing"
29,"Starting with product, where Coach has emerged as a house of modern fashion design"
30,"In retail in the holiday quarter we successfully launched Heritage Gifts, a powerful year round dual gender gifting strategy grounded in glove tanned leather featuring pops of color and a balance of emotionally novel giftables"
31,Retail also continued to focus on elevation and fashion in Q2 with the expansion of Coach 1941 handbags and the launch of our first ever all-door pre- spring collection
32,"Building upon product innovation, 1941 continues to be Coach's vehicle to deliver playful iconic Americana inspired themes"
33,"In outlet, as we touched on during our last call, we kicked off the quarter with a very successful outlet only Pac-Man collaboration"
34,"Metallics, florals and patents and dressy silhouettes were also well received"
35,"In addition, the exclusive playful holiday prints anchored by our animated Coach bears collection drove consumer engagement via strong messaging to our outlet customers, including Windows, mailers, emails and in-store experience"
36,Menâ€™s continued to be a major focus for outlet and is on plan to be over 20% of the channel by the end of the fiscal year
37,"On stores, we're continuing to establish our modern luxury concept globally, renovating and opening 46 locations during the quarter, including four in our directly operated North America business, taking us to about 540 modern luxury locations globally across all channels"
38,"This is very much in line with our target to end the year with over 700 doors in the new format, representing the vast majority of our traffic"
39,"Consistent with the plan, these renovations have been driving significant inflections from previous trends and comps which exceed the balance of the fleet in the vast majority of stores around the world"
40,"Of course, as we've said before, the in-store customer experience is a key component of our brand elevation strategy, which is based upon, first, differentiating the Coach experience through leather and craftsmanship; and secondly, developing personalized clientele and customer events"
41,"I am delighted that our mystery shopper scores, our key metric that demonstrates how well we deliver our unique modern luxury experience, were up again in the second quarter at over 85% as compared to about 75% in last year's holiday quarter"
42,"In addition, it's great to see how clients are responding to our new leather services such as monogramming and leather conditioning, with new services such as unique MOG stamps being introduced throughout the year"
43,"Across the global fleet, there were 26 craftsmanship bars installed as of the end of the second quarter and we expect to add twelve more in the second half of the fiscal year"
44,We remain very excited about our global flagship focus
45,We view these stores as important retail and marketing investments for the Coach brand
46,"These flagships include our Coach Houses on Fifth Avenue in New York City and Regent Street in London, both successfully opened during the second quarter in time for the important holiday season"
47,"Earlier this month we opened the Kuala Lumpur Pavilion flagship in Malaysia and will soon open our first flagship in Milan, Italy during February Fashion Week"
48,"In North American department stores where we're repositioning the brand, we did four renovations last quarter and continued to see positive results from our shop manager program without performance versus the balance of doors in major accounts"
49,"As noted, when we entered the fiscal year, one of our key strategic initiatives is elevating the Coach brand into North America wholesale channel"
50,"Through 1941, we've added some new locations in top tier specialty stores in North America and globally"
51,"We are now also in the process of rationalizing our North American department store distribution, taking our door count down by about 25% or by over 250 locations over the fiscal year, as well as reducing promotional events in the channel"
52,"In fall, we closed the first group of these locations, about 120, while the number of days on sale in department stores were reduced by about 40%"
53,And we remain on track to close the balance of targeted doors this spring season
54,"On the marketing front, we held events across the globe celebrating the culmination of our anniversary year"
55,"Our global influencer driven campaign was our most significant one yet with over 2.6 billion global impressions, up 160% from last year's holiday season"
56,"Color was important in creating visual impact, highlighted by our Heritage Gifting program"
57,"Large scale experiential marketing, including events in Europe and in Japan, such as our Covent Garden pop-up installation also drove engagement"
58,"Similarly, multiple brand moments around celebrity births, Coach House opening events and #Coach75 extended the life of our anniversary campaign"
59,"And to cap our anniversary year, as mentioned, we held our first dual-gender runway show in December in New York City generating excitement and brand buzz globally"
60,"More generally, during the quarter we remained focus on creating desire for our brand highlighting our fashion positioning and our 75 year legacy of design innovation, craftsmanship and quality"
61,"Our goal is to enhance brand perception and make the category exciting for consumers with a singular message that cuts through: Coachâ€™s unique modern luxury proposition focusing on leather craft and Stuartâ€™s vision of Coach New York cool, familiar American culture interpreted [ph] with a twist from New York's original house of leather design"
62,"Of course, signing Selena Gomez as the new face of Coach will amplify the coach message given her very substantial global following, especially on social media"
63,"As a result of these efforts across customer touch points, we are seeing continued progress in consumer perception"
64,Importantly in our U.S
65,"brand tracking survey fielded in December, Coachâ€™s repurchase intent with category drivers increased versus a year ago, while our brand affinities were strong with consumers overall"
66,"In addition, fewer consumers viewed the brand as promotional versus a year ago which we believe reflects our deliberate pullback in events over the last two years"
67,We are delighted with our progress and proud of all that our team has accomplished to drive Coachâ€™s transformation
68,The Coach brand is very much on its way to evolving from a specialty leather and accessories brand to a true House of fashion design
69,We are excited to see our creative vision and direction gain traction and
70,"as has been our custom, we'll continue to update you on these initiatives as we move forward"
71,Turning now to a discussion of category trends
72,"As we look ahead to the balance of FYâ€™17, we believe the challenges that exist today affecting the category in specific and consumer spending in general will persist"
73,This volatility was evidenced throughout FYâ€™16 and the first half of FYâ€™17 impacted by the U.S
74,election this fall and the significant strengthening of the dollar over the last few months
75,"Overall, with limited data points given the delayed year end reporting for several brands, we estimate that the North American premium men's and women's bag and accessories market was flat to up low single digits in the December quarter which we believe has continued to be impacted by negative trends seen in the U.S"
76,department store space
77,"While Andrea will provide additional details on sales and distribution by geography, we wanted to touch on some current trends and strategies by market"
78,So I'll turn it over to Andre for a discussion of North America
79,"Thanks, Andre"
80,Moving on to Coach brandâ€™s International performance
81,"As noted in our release, in the second quarter International Coach brand sales rose 3% on a reported basis and 1% on a constant currency basis"
82,"By geography, Greater China sales were essentially even with prior year in dollars in the quarter"
83,"On a constant currency basis, sales rose 6% with positive comparable store sales overall"
84,We continued to drive strong results on the mainland while Hong Kong and Macau experienced significant improvement in the quarter
85,"In Japan, sales rose 9% on a reported basis while constant currency sales decreased 2%, impacted by a decline in Chinese tourist spend as we lapped last year's dramatic increase"
86,"In Europe, our sales grew at a double digit pace in the quarter driven by new distribution and positive double digit comps"
87,We've continued to experience very strong results in the UK benefiting from the currency weakness and increased traction with the local consumer
