,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Devin,Devin,NNP,Xxxxx
3,"
","
",_SP,"
"
4,Letâ€,Letâ€,NNP,Xxxx€
5,™,™,CD,™
6,s,s,PRP,x
7,begin,begin,VBP,xxxx
8,with,with,IN,xxxx
9,Q2,q2,NN,Xd
10,performance,performance,NN,xxxx
11,",",",",",",","
12,starting,start,VBG,xxxx
13,on,on,IN,xx
14,Slide,Slide,NNP,Xxxxx
15,4,4,CD,d
16,of,of,IN,xx
17,the,the,DT,xxx
18,earnings,earning,NNS,xxxx
19,presentation,presentation,NN,xxxx
20,"
","
",_SP,"
"
21,In,in,IN,Xx
22,Q2,Q2,NNP,Xd
23,",",",",",",","
24,we,-PRON-,PRP,xx
25,generated,generate,VBD,xxxx
26,$,$,$,$
27,2.3,2.3,CD,d.d
28,billion,billion,CD,xxxx
29,of,of,IN,xx
30,total,total,JJ,xxxx
31,revenue,revenue,NN,xxxx
32,",",",",",",","
33,$,$,$,$
34,0.45,0.45,CD,d.dd
35,of,of,IN,xx
36,non,non,JJ,xxx
37,-,-,JJ,-
38,GAAP,gaap,JJ,XXXX
39,EPS,EPS,NNP,XXX
40,and,and,CC,xxx
41,$,$,$,$
42,517,517,CD,ddd
43,million,million,CD,xxxx
44,of,of,IN,xx
45,free,free,JJ,xxxx
46,cash,cash,NN,xxxx
47,flow,flow,NN,xxxx
48,"
","
",_SP,"
"
49,We,-PRON-,PRP,Xx
50,repurchased,repurchase,VBD,xxxx
51,$,$,$,$
52,507,507,CD,ddd
53,million,million,CD,xxxx
54,of,of,IN,xx
55,our,-PRON-,PRP$,xxx
56,stock,stock,NN,xxxx
57,and,and,CC,xxx
58,this,this,DT,xxxx
59,week,week,NN,xxxx
60,our,-PRON-,PRP$,xxx
61,Board,Board,NNP,Xxxxx
62,of,of,IN,xx
63,Directors,Directors,NNPS,Xxxxx
64,approved,approve,VBD,xxxx
65,an,an,DT,xx
66,additional,additional,JJ,xxxx
67,$,$,$,$
68,3,3,CD,d
69,billion,billion,CD,xxxx
70,share,share,NN,xxxx
71,repurchase,repurchase,NN,xxxx
72,authorization,authorization,NN,xxxx
73,"
","
",_SP,"
"
