,Word,Lemma,POSTag,Shape
0,Well,well,UH,Xxxx
1,",",",",",",","
2,thank,thank,VBP,xxxx
3,you,-PRON-,PRP,xxx
4,",",",",",",","
5,Dan,Dan,NNP,Xxx
6,",",",",",",","
7,and,and,CC,xxx
8,good,good,JJ,xxxx
9,morning,morning,NN,xxxx
10,",",",",",",","
11,everyone,everyone,NN,xxxx
12,"
","
",_SP,"
"
13,We,-PRON-,PRP,Xx
14,'re,be,VBP,'xx
15,quite,quite,RB,xxxx
16,proud,proud,JJ,xxxx
17,of,of,IN,xx
18,the,the,DT,xxx
19,results,result,NNS,xxxx
20,we,-PRON-,PRP,xx
21,'ve,have,VB,'xx
22,reported,report,VBN,xxxx
23,this,this,DT,xxxx
24,morning,morning,NN,xxxx
25,",",",",",",","
26,and,and,CC,xxx
27,I,-PRON-,PRP,X
28,think,think,VBP,xxxx
29,it,-PRON-,PRP,xx
30,'s,be,VBZ,'x
31,a,a,DT,x
32,tribute,tribute,NN,xxxx
33,to,to,IN,xx
34,what,what,WP,xxxx
35,we,-PRON-,PRP,xx
36,'ve,have,VB,'xx
37,discussed,discuss,VBN,xxxx
38,many,many,JJ,xxxx
39,times,time,NNS,xxxx
40,before,before,RB,xxxx
41,in,in,IN,xx
42,terms,term,NNS,xxxx
43,of,of,IN,xx
44,our,-PRON-,PRP$,xxx
45,focus,focus,NN,xxxx
46,on,on,IN,xx
47,margin,margin,NN,xxxx
48,",",",",",",","
49,profitability,profitability,NN,xxxx
50,and,and,CC,xxx
51,the,the,DT,xxx
52,very,very,RB,xxxx
53,hard,hard,JJ,xxxx
54,work,work,NN,xxxx
55,of,of,IN,xx
56,the,the,DT,xxx
57,men,man,NNS,xxx
58,and,and,CC,xxx
59,women,woman,NNS,xxxx
60,that,that,WDT,xxxx
61,have,have,VBP,xxxx
62,brought,bring,VBN,xxxx
63,incredible,incredible,JJ,xxxx
64,operational,operational,JJ,xxxx
65,efficiencies,efficiency,NNS,xxxx
66,to,to,IN,xx
67,this,this,DT,xxxx
68,organization,organization,NN,xxxx
69,"
","
",_SP,"
"
70,As,as,IN,Xx
71,you,-PRON-,PRP,xxx
72,know,know,VBP,xxxx
73,",",",",",",","
74,our,-PRON-,PRP$,xxx
75,cash,cash,NN,xxxx
76,flows,flow,NNS,xxxx
77,rose,rise,VBD,xxxx
78,in,in,IN,xx
79,the,the,DT,xxx
80,quarter,quarter,NN,xxxx
81,",",",",",",","
82,and,and,CC,xxx
83,on,on,IN,xx
84,a,a,DT,x
85,hold,hold,VB,xxxx
86,-,-,HYPH,-
87,adjusted,adjust,VBN,xxxx
88,basis,basis,NN,xxxx
89,",",",",",",","
90,EBITDA,EBITDA,NNP,XXXX
91,would,would,MD,xxxx
92,have,have,VB,xxxx
93,been,be,VBN,xxxx
94,up,up,RB,xx
95,10,10,CD,dd
96,%,%,NN,%
97,"
","
",_SP,"
"
98,We,-PRON-,PRP,Xx
99,'ve,have,VB,'xx
100,guided,guide,VBN,xxxx
101,you,-PRON-,PRP,xxx
102,",",",",",",","
103,when,when,WRB,xxxx
104,we,-PRON-,PRP,xx
105,talked,talk,VBD,xxxx
106,about,about,IN,xxxx
107,the,the,DT,xxx
108,second,second,JJ,xxxx
109,quarter,quarter,NN,xxxx
110,",",",",",",","
111,to,to,TO,xx
112,lower,lower,VB,xxxx
113,gaming,gaming,NN,xxxx
114,revenue,revenue,NN,xxxx
115,",",",",",",","
116,higher,high,JJR,xxxx
117,non,non,JJ,xxx
118,-,-,JJ,-
119,gaming,gaming,JJ,xxxx
120,revenue,revenue,NN,xxxx
121,",",",",",",","
122,and,and,CC,xxx
123,margins,margin,NNS,xxxx
124,that,that,WDT,xxxx
125,would,would,MD,xxxx
126,be,be,VB,xx
127,up,up,RB,xx
128,slightly,slightly,RB,xxxx
129,"
","
",_SP,"
"
130,We,-PRON-,PRP,Xx
131,met,meet,VBD,xxx
132,that,that,DT,xxxx
133,guidance,guidance,NN,xxxx
134,and,and,CC,xxx
135,in,in,IN,xx
136,fact,fact,NN,xxxx
137,",",",",",",","
138,did,do,VBD,xxx
139,better,better,RBR,xxxx
