,Sentences
0,"Good afternoon, everyone"
1,Our third quarter results clearly demonstrate the strength and distinct advantages of the Ulta Beauty business model
2,"We delivered a double-digit comp in spite of a moderation in the growth rate of our largest category, makeup, and meaningful disruption from hurricanes"
3,"We flexed our merchandising and marketing plans, leveraged our consumer insights and CRM platform, and worked with our brand partners to create compelling offers for our guests"
4,We also benefitted from the unmatched breadth of beauty categories and products that we offer
5,"These levers allowed us to drive significant share gains, continue to rapidly grow our base of loyalty members, and thrive in spite of shifting category trends within the beauty industry and disruption in some of our largest markets"
6,"Before I share our results, including the financial impact of the hurricanes, I would like to take a moment to mention the fantastic job our teams did to prepare for the storms, support our field associates who were personally impacted and get our stores back up and running following an incredibly challenging time for these regions"
7,It was truly inspiring to see the collaboration and caring from all corners of our organization to manage through this period
8,"To recap our third quarter financial performance, we grew the top line 18.6% and delivered healthy 10.3% comps on top of 16.7% comps in the third quarter of 2016, an acceleration on a two-year stack compared to the second quarter"
9,The disruption from the hurricanes of Florida and Texas negatively impacted our results by a little more than a point of comp
10,Comp sales were driven by balanced traffic and ticket growth and continued strength in e-commerce
11,"In terms of category trends, our highest sales growth was in skincare and fragrance, while hair care also strengthened"
12,"Makeup, while still producing very healthy growth by any standard was softer compared to last year when it drove a disproportionate amount of our comp growth"
13,GAAP diluted earnings per share of $1.70 grew 21.4%
14,We delivered better than expected EPS growth despite gross margins contracting a bit more than initially planned
15,"Some of this margin pressure was expected, driven by new store and boutique activity in the quarter and marketing and test and learn activities pushed back from the first quarter into the back-half"
16,"In light of the hurricane disruption and the moderation in color cosmetics growth, we decided to boost our CRM and promotional activity"
17,This allowed us to continue to drive strong market share gains and rapid membership growth in our Ultamate Rewards loyalty program
18,Iâ€™ll turn now to a more detailed discussion of the strategies that drove our results in the third quarter
19,Beginning with our strategic imperative to acquire new guests and deepen loyalty of existing guests
20,Our loyalty program continues to deliver significant benefits and well over 90% of our sales are captured through the program
21,"At the end of October, our Ultamate Rewards program grew to $26.4 million active members, up 21% year-over-year"
22,"Retention rates, sales per member, frequency of purchase and average member ticket are healthy and stable"
23,"To update you on our efforts to increase adoption of our credit card launch, which we launched last year, weâ€™ve rolled out in-store initiatives to drive awareness and are offering new incentives like free gift with sign up in addition to savings on guestâ€™s first purchase with the card"
24,"We also launched the capability to apply online and buy, which drove significantly higher online applications"
25,Credit card sign ups continue to grow with new accounts and conversion above plan and weâ€™re continuing to garner a much higher share of wallet of our customers who signed up for the credit card
26,Weâ€™re also very pleased with the growth in third-party distribution of gift cards through our Blackhawk relationship
27,"We rolled out our gift cards to 10 additional retail partners in the third quarter, bringing our reach to 13,000 stores"
28,We plan to add another 500 stores with three additional grocery chains in the fourth quarter with more retail partners in the pipeline
29,"Aided by this expansion, gift card sales grew nearly 50% in the third quarter with expectations for a strong fourth quarter performance"
30,Now turning to our marketing programs
31,We executed another successful 21 Days of Beauty Event September
32,"Historically, this has been a promotion focused on color cosmetics with a strategic intent of migrating customers from our primarily mass basket to a richer basket, blending mass and prestige items"
33,"This year, we incorporated skincare items to take advantage of the current strong trend in skincare"
34,"We improved our overall offering, featuring highly sought-after brands and products like MAC lipsticks and increased influencer content across Ulta Beauty channels, digital partner platforms and influencersâ€™ own channels, which all drove excitement to the event"
35,"In October, we have strong results with our signature Gorgeous Hair event and focused on our partnership with the Breast Cancer Research Foundation"
36,"We built on the success of our Gorgeous Way To Give campaign performing 42,000 services during our salon Cut for a Cause event, partnered once again with The Ellen DeGeneres Show, garnered more than 5 million views of our new social media campaign featuring breast cancer survivors with an empowering and inspiring message and executed a series of activities all month long in stores, distribution centers and in corporate"
37,We raised $4 million this year alone to fund research projects to support BCRFâ€™s quest for a cure
38,We continue to partner with Refinery 29 in the iHeart Music Festival!
39,to drive brand awareness
