,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Greg,Greg,NNP,Xxxx
3,and,and,CC,xxx
4,good,good,JJ,xxxx
5,afternoon,afternoon,NN,xxxx
6,",",",",",",","
7,everyone,everyone,NN,xxxx
8,"
","
",_SP,"
"
9,For,for,IN,Xxx
10,the,the,DT,xxx
11,quarter,quarter,NN,xxxx
12,ended,end,VBN,xxxx
13,July,July,NNP,Xxxx
14,1,1,CD,d
15,",",",",",",","
16,2017,2017,CD,dddd
17,",",",",",",","
18,on,on,IN,xx
19,a,a,DT,x
20,consolidated,consolidated,JJ,xxxx
21,year,year,NN,xxxx
22,-,-,HYPH,-
23,over,over,IN,xxxx
24,-,-,HYPH,-
25,year,year,NN,xxxx
26,basis,basis,NN,xxxx
27,",",",",",",","
28,net,net,JJ,xxx
29,sales,sale,NNS,xxxx
30,were,be,VBD,xxxx
31,$,$,$,$
32,2.02,2.02,CD,d.dd
33,billion,billion,CD,xxxx
34,",",",",",",","
35,resulting,result,VBG,xxxx
36,in,in,IN,xx
37,net,net,JJ,xxx
38,income,income,NN,xxxx
39,of,of,IN,xx
40,$,$,$,$
41,160.6,160.6,CD,ddd.d
42,million,million,CD,xxxx
43,and,and,CC,xxx
44,EPS,EPS,NNP,XXX
45,of,of,IN,xx
46,$,$,$,$
47,1.25,1.25,CD,d.dd
48,per,per,IN,xxx
49,diluted,diluted,JJ,xxxx
50,share,share,NN,xxxx
51,"
","
",_SP,"
"
52,Comparable,comparable,JJ,Xxxxx
53,store,store,NN,xxxx
54,sales,sale,NNS,xxxx
55,increased,increase,VBD,xxxx
56,2.2,2.2,CD,d.d
57,%,%,NN,%
58,versus,versus,IN,xxxx
59,a,a,DT,x
60,reported,report,VBN,xxxx
61,decrease,decrease,NN,xxxx
62,of,of,IN,xx
63,0.5,0.5,CD,d.d
64,%,%,NN,%
65,last,last,JJ,xxxx
66,year,year,NN,xxxx
67,"
","
",_SP,"
"
68,As,as,IN,Xx
69,a,a,DT,x
70,reminder,reminder,NN,xxxx
71,",",",",",",","
72,our,-PRON-,PRP$,xxx
73,Q2,q2,NN,Xd
74,2017,2017,CD,dddd
75,comparable,comparable,JJ,xxxx
