,Sentences
0,Thanks Kevin and good morning everyone
1,Let me start by saying Iâ€™m very pleased of our performance during the quarter
2,Our teams did a great job managing through some difficult circumstances recovering from the hurricanes
3,"Total sales from continued operations were 1.88 billion, an increase of 14.6%"
4,"Same restaurant sales grew 3.1% and adjusted net earnings per share were $0.73, an increase of 14.1% from last yearâ€™s diluted net earnings per share"
5,"Given our consistent positive results, Iâ€™m more convinced than ever that our success has been driven by the strategy we implemented three years ago"
6,"Our intense focus on improving the food, service and atmosphere in our restaurants combined with relevant integrated marketing remains a winning strategy for our brands"
7,The long-term investments we have made and will continue to make and these areas are paying-off and we will work hard every day to better execute in these critical areas
8,"This back-to-basics operating philosophy is coupled with Dardenâ€™s four competitive advantages; one, leveraging our significant scale to create a cost advantage, two, using extensive data insights to improve operating fundamentals and to better understand our guests and communicate with them more effectively, ensuring our brands systematically go through our rigorous strategic planning process, and four, cultivating our results oriented people culture to enable growth"
9,Together our operating philosophy and competitive advantages give me confidence in our ability to continue to deliver our long-term framework overtime
10,Turning to Olive Garden
11,Same-restaurant sales grew 3% outperforming the industry benchmarks excluding Darden by 400 basis points
12,"This was Olive Gardenâ€™s 13th consecutive quarter same-restaurant sales growth driven by our focus on simplification and flawless execution, which continues to result in high guest satisfaction scores"
13,"Our promotional strategies and core menu are working together to create everyday value, and drive increased frequency for our most loyal guests and our strong-to-go performance which grew 12%"
14,"During the quarter, we ran our two most popular value promotions,"
15,"Buy One Take One, which appeals to our guest need for convenience and Never Ending Pasta Bowl which highlights our brand pillar of never ending abundance"
16,Both promotions leveraged brand equities and were supported by strong integrated marketing campaigns highlighted by Olive Gardenâ€™s most anticipated event of the year
17,The Pasta Pass
18,"This year in addition to making 22,000 pasta passes available we introduced the first of its kind Pasta Passport which included all the benefits of the Pasta Pass plus a trip of a lifetime to Italy"
19,"Once again, all pasta passes were claimed online immediately"
20,The volume of social media and PR buzz surrounding this event illustrates the strong emotional connection our fans have with the Olive Garden
21,LongHorn Steakhouse had strong quarter as the investments we have been making for last two years are significantly improving consumer perceptions and motivating guests to visit more frequently
22,"Same restaurant sales grew 3.8%, outperforming the industry benchmarks, excluding Darden, by 480 points"
23,This was LongHornâ€™s 19th consecutive quarter of same restaurant sales growth
24,The emphasis LongHornâ€™s leadership has placed on simplification like reducing their menu items by nearly 30% has led to higher levels of execution
25,"At the same time, they continue to enhance the quality of guest experience with strategic investments in food, service and atmosphere"
26,As I mentioned last quarter same restaurant sales at LongHornâ€™s new markets continue to grow at a higher rate than in the established markets
27,"Consumers in these new markets are discovering what makes LongHorn special, while at the same time fully realizing the value proposition that inherently exists in the brand"
28,This performance trend is not new to LongHorn
29,We have seen it play out over the past 20 years as I have been associated with the brand
30,Now I will update you on the Cheddar's integration
31,The Cheddar's team is doing a great job managing the complexity of this integration which also includes integrating the two largest franchisees which were recently acquired
32,Merging three different operating systems into the Darden network isnâ€™t easy but is going exactly as planned
33,We are at an important point in the integration progress as we transition from planning to execution
