,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Rick,Rick,NNP,Xxxx
3,",",",",",",","
4,and,and,CC,xxx
5,good,good,JJ,xxxx
6,morning,morning,NN,xxxx
7,",",",",",",","
8,everyone,everyone,NN,xxxx
9,"
","
",_SP,"
"
10,Sales,sale,NNS,Xxxxx
11,for,for,IN,xxx
12,the,the,DT,xxx
13,third,third,JJ,xxxx
14,quarter,quarter,NN,xxxx
15,increased,increase,VBD,xxxx
16,6.5,6.5,CD,d.d
17,%,%,NN,%
18,to,to,IN,xx
19,$,$,$,$
20,16.8,16.8,CD,dd.d
21,billion,billion,CD,xxxx
22,",",",",",",","
23,supported,support,VBN,xxxx
24,by,by,IN,xx
25,total,total,JJ,xxxx
26,customer,customer,NN,xxxx
27,transaction,transaction,NN,xxxx
28,growth,growth,NN,xxxx
29,of,of,IN,xx
30,0.7,0.7,CD,d.d
31,%,%,NN,%
32,and,and,CC,xxx
33,total,total,JJ,xxxx
34,average,average,JJ,xxxx
35,ticket,ticket,NN,xxxx
36,growth,growth,NN,xxxx
37,of,of,IN,xx
38,5.8,5.8,CD,d.d
39,%,%,NN,%
40,to,to,IN,xx
41,$,$,$,$
42,72.63,72.63,CD,dd.dd
43,.,.,.,.
44,The,the,DT,Xxx
45,acquisitions,acquisition,NNS,xxxx
46,of,of,IN,xx
47,MSH,MSH,NNP,XXX
48,and,and,CC,xxx
49,Central,Central,NNP,Xxxxx
50,contributed,contribute,VBD,xxxx
51,70,70,CD,dd
52,basis,basis,NN,xxxx
53,points,point,NNS,xxxx
54,of,of,IN,xx
55,the,the,DT,xxx
56,growth,growth,NN,xxxx
57,in,in,IN,xx
58,the,the,DT,xxx
59,quarter,quarter,NN,xxxx
60,",",",",",",","
61,while,while,IN,xxxx
62,new,new,JJ,xxx
63,stores,store,NNS,xxxx
64,contributed,contribute,VBD,xxxx
65,50,50,CD,dd
66,basis,basis,NN,xxxx
67,points,point,NNS,xxxx
68,"
","
",_SP,"
"
69,The,the,DT,Xxx
70,calendar,calendar,NN,xxxx
71,shift,shift,NN,xxxx
72,from,from,IN,xxxx
73,the,the,DT,xxx
74,53rd,53rd,JJ,ddxx
