,Sentences
0,"Thanks, Brian, and good morning, everyone"
1,"As Brian mentioned earlier, a key priority of our work and operations is based on the goal to provide new and reliable fulfillment options for our guests"
2,"As of today, we have multiple new fulfillment options that are in some phase of testing or rollout across our network"
3,"We offer in-store pickup of digital orders, available in all of our store locations"
4,We have a Drive Up service which we just began testing at 50 locations in the Twin Cities
5,We now have same-day delivery which we're testing at four stores in New York City
6,"We offer next-day delivery through Target Restock, which is now available for 90 million guests in 11 markets"
7,"And we have a ship-from-store capability which is now in more than 1,400 of our locations"
8,"Of those five fulfillment options, only two were available as we entered the year, in-store pickup and ship-from-store"
9,"And while both of those options are relatively mature, we continue to increase the amount of our digital volume handled by our stores"
10,"Today, the stores are already fulfilling more than half of our total digital volume through the pickup and ship-from-store capabilities, and that will peak at well above 80% in the days leading up to Christmas"
11,"In fact, our stores are planning to ship over 30 million units related to digital orders in the peak four weeks of the holiday season, up from about 18 million units last year"
12,"Among the new fulfillment capabilities we've launched this year, Target Restock has been ramping up quickly"
13,"During the third quarter, we rolled out this service to an additional 10 markets across the country"
14,"We also extended the deadline for next-day delivery to 7 PM and expanded the number of eligible items to more than 15,000."
15,The average value of a Restock order is about 50% larger than an average store transaction and we're pleased that our stores have been able to fill these orders reliably and efficiently
16,"Another capability we've just begun rolling out this year is same-day delivery, which we are now offering at four stores in the New York City market"
17,"For a small fee, typically between $5 and $10 depending on the address, guests can leave their basket with us at check out and arrange for delivery later the same day in a time window of their choosing"
18,Guests in these stores are enthusiastically responding to this service
19,Basket sizes for delivery transactions are running six to nine times the average transaction across the four stores that have the service
20,And our home category continues to account for more than half of the total sales on these delivery orders
21,"And finally, our new Drive Up capability is in the earliest stage of testing"
22,We rolled out this service to 50 stores in the Twin Cities in the third quarter and we're pleased with the early results
23,"Specifically, guest survey scores for this service are running well ahead of goal, and the stores are outperforming our goal for average wait time"
24,"Last week, we began offering this service at our next-generation store in Houston"
25,"As we look ahead to next year, we'll continue scaling all of our new fulfillment capabilities, including same-day and next-day delivery"
26,Our ultimate goal is to build a supply chain that can reliably deliver any item in our network to all but the most remote areas in the U.S
27,"in two days or less, with most items delivered in one day"
28,"While a large percentage of our digital orders today are already arriving that quickly, we have more work to do before we can reliably deliver in that timeframe across all of our assortment"
29,"To achieve this goal and to be able to scale all these new fulfillment capabilities, we need to improve the speed, accuracy, and reliability of our entire supply chain, from end to end"
30,"While we have already made progress on all of these measures, we still have a lot more to do and our new flow center in Perth Amboy"
